run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_6,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,pairwise,116487383.0,478.44
tune_7,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,pairwise,116945725.0,489.00
tune_8,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,pairwise,116456854.0,508.35
tune_9,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,pairwise,116808129.0,497.39
tune_10,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,pairwise,117282404.0,497.54
tune_1,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,279.0,512.16
tune_2,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,261.0,490.34
tune_3,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,266.0,482.20
tune_4,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,261.0,487.27
tune_5,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,269.0,497.46
tune_6,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,288.0,513.82
tune_7,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,278.0,509.63
tune_8,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,266.0,496.17
tune_9,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,249.0,528.56
tune_10,Testing/network-cor-forma_eu_27t.txt,1.0,0,0.03,50,3,0.8,0.01,components,285.0,535.40
