run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_8,Testing/cor_football-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,110.0,1.98
tune_9,Testing/cor_football-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,110.0,1.99
tune_10,Testing/cor_football-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,110.0,2.01
tune_1,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,180.0,6.03
tune_2,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,180.0,6.05
tune_3,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,183.0,6.10
tune_4,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,184.0,6.09
tune_5,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,183.0,6.09
tune_6,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,182.0,6.01
tune_7,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,181.0,6.03
tune_8,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,180.0,6.08
tune_9,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,184.0,6.20
tune_10,Testing/cor_jazz-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,183.0,6.14
tune_1,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.11
tune_2,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,27.0,1.11
tune_3,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,25.0,1.09
tune_4,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.10
tune_5,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.12
tune_6,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.10
tune_7,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.09
tune_8,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.11
tune_9,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.10
tune_10,Testing/cor_karate-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,26.0,1.12
tune_1,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,46.0,1.43
tune_2,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.42
tune_3,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,46.0,1.44
tune_4,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,49.0,1.47
tune_5,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,52.0,1.38
tune_6,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,50.0,1.41
tune_7,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,51.0,1.38
tune_8,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.73
tune_9,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,51.0,1.57
tune_10,Testing/cor_lesmis-w.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.58
tune_1,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.37
tune_2,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.35
tune_3,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.34
tune_4,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.35
tune_5,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,46.0,1.34
tune_6,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.39
tune_7,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.37
tune_8,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,48.0,1.32
tune_9,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.31
tune_10,Testing/cor_n050plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,47.0,1.30
tune_1,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.61
tune_2,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,92.0,1.65
tune_3,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,93.0,1.65
tune_4,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.62
tune_5,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.60
tune_6,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,93.0,1.64
tune_7,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.67
tune_8,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.78
tune_9,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,93.0,1.60
tune_10,Testing/cor_n100plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,94.0,1.59
tune_1,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,142.0,1.89
tune_2,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,141.0,1.89
tune_3,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,140.0,1.88
tune_4,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,142.0,1.85
tune_5,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,142.0,1.99
tune_6,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,142.0,1.88
tune_7,Testing/cor_n150plai01.txt,0.05,0.05,0.03,50,3,0.8,0.01,largest,140.0,1.92
