run_id,input_file,budget,node_fraction,edge_fraction,population_size,tournament_size,p_crossover,p_mutation,payoff_function,best_fitness,runtime_seconds
tune_1,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.21
tune_2,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.16
tune_3,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.14
tune_4,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.11
tune_5,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.18
tune_6,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.11
tune_7,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.19
tune_8,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,2.0,2.15
tune_9,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.16
tune_10,Tuning/hos_35_r1_1.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,3.0,2.16
tune_1,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.17
tune_2,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.49
tune_3,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.08
tune_4,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.12
tune_5,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.10
tune_6,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.11
tune_7,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.17
tune_8,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.17
tune_9,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.14
tune_10,Tuning/mac_grafo20dens30.txt,0.03,0.05,0.03,50,3,0.9,0.01,components,1.0,2.18
tune_1,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.57
tune_2,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.51
tune_3,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.75
tune_4,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,9.02
tune_5,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,9.25
tune_6,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,9.49
tune_7,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,9.34
tune_8,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.91
tune_9,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.50
tune_10,Tuning/bog_150_p0.1_2.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,1.0,8.62
tune_1,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,8.0,2.80
tune_2,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,9.0,2.89
tune_3,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,7.0,2.87
tune_4,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,8.0,2.85
tune_5,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,7.0,2.83
tune_6,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,7.0,2.87
tune_7,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,9.0,2.84
tune_8,Tuning/cor_dolphins-w.txt,0.03,0.05,0.03,50,3,0.9,0.02,components,9.0,2.82
