0 ['61', '2', '45', '21', '16']
1 ['61', '2', '45', '21', '16']
2 ['61', '2', '45', '21', '16']
3 ['61', '2', '45', '21', '16']
4 ['61', '2', '45', '21', '16']
5 ['61', '2', '45', '21', '16']
6 ['61', '2', '45', '21', '16']
7 ['61', '2', '45', '21', '16']
8 ['61', '2', '45', '21', '16']
9 ['61', '2', '45', '21', '16']
20 ['23', '25', '15', '8', '14']
21 ['23', '25', '15', '8', '14']
22 ['23', '25', '15', '8', '14']
23 ['23', '25', '15', '8', '14']
24 ['23', '25', '15', '8', '14']
25 ['23', '25', '15', '8', '14']
26 ['23', '25', '15', '8', '14']
27 ['23', '25', '15', '8', '14']
28 ['23', '25', '15', '8', '14']
29 ['23', '25', '15', '8', '14']
40 ['12', '16', '27', '4', '41']
41 ['12', '16', '27', '4', '41']
42 ['12', '16', '27', '4', '41']
43 ['12', '16', '27', '4', '41']
44 ['12', '16', '27', '4', '41']
45 ['12', '16', '27', '4', '41']
46 ['12', '16', '27', '4', '41']
47 ['12', '16', '27', '4', '41']
48 ['12', '16', '27', '4', '41']
49 ['12', '16', '27', '4', '41']
60 ['8', '15', '44', '51', '51']
61 ['8', '15', '44', '51', '51']
62 ['8', '15', '44', '51', '51']
63 ['8', '15', '44', '51', '51']
64 ['8', '15', '44', '51', '51']
65 ['8', '15', '44', '51', '51']
66 ['8', '15', '44', '51', '51']
67 ['8', '15', '44', '51', '51']
68 ['8', '15', '44', '51', '51']
69 ['8', '15', '44', '51', '51']
70 ['8', '15', '44', '51', '51']
81 ['4', '51', '61', '21', '40']
82 ['4', '51', '61', '21', '40']
83 ['4', '51', '61', '21', '40']
84 ['4', '51', '61', '21', '40']
85 ['4', '51', '61', '21', '40']
86 ['4', '51', '61', '21', '40']
87 ['4', '51', '61', '21', '40']
88 ['4', '51', '61', '21', '40']
89 ['4', '51', '61', '21', '40']
90 ['4', '51', '61', '21', '40']
101 ['51', '38', '39', '29', '8']
102 ['51', '38', '39', '29', '8']
103 ['51', '38', '39', '29', '8']
104 ['51', '38', '39', '29', '8']
105 ['51', '38', '39', '29', '8']
106 ['51', '38', '39', '29', '8']
107 ['51', '38', '39', '29', '8']
108 ['51', '38', '39', '29', '8']
109 ['51', '38', '39', '29', '8']
110 ['51', '38', '39', '29', '8']
121 ['51', '4', '1', '55', '34']
122 ['51', '4', '1', '55', '34']
123 ['51', '4', '1', '55', '34']
124 ['51', '4', '1', '55', '34']
125 ['51', '4', '1', '55', '34']
126 ['51', '4', '1', '55', '34']
127 ['51', '4', '1', '55', '34']
128 ['51', '4', '1', '55', '34']
129 ['51', '4', '1', '55', '34']
130 ['51', '4', '1', '55', '34']
141 ['51', '52', '45', '43', '50']
142 ['51', '52', '45', '43', '50']
143 ['51', '52', '45', '43', '50']
144 ['51', '52', '45', '43', '50']
145 ['51', '52', '45', '43', '50']
146 ['51', '52', '45', '43', '50']
147 ['51', '52', '45', '43', '50']
148 ['51', '52', '45', '43', '50']
149 ['51', '52', '45', '43', '50']
150 ['51', '52', '45', '43', '50']
161 ['51', '28', '34', '37', '54']
162 ['51', '28', '34', '37', '54']
163 ['51', '28', '34', '37', '54']
164 ['51', '28', '34', '37', '54']
165 ['51', '28', '34', '37', '54']
166 ['51', '28', '34', '37', '54']
167 ['51', '28', '34', '37', '54']
168 ['51', '28', '34', '37', '54']
169 ['51', '28', '34', '37', '54']
170 ['51', '28', '34', '37', '54']
181 ['51', '21', '13', '27', '27']
182 ['51', '21', '13', '27', '27']
183 ['51', '21', '13', '27', '27']
184 ['51', '21', '13', '27', '27']
185 ['51', '21', '13', '27', '27']
186 ['51', '21', '13', '27', '27']
187 ['51', '21', '13', '27', '27']
188 ['51', '21', '13', '27', '27']
189 ['51', '21', '13', '27', '27']
190 ['51', '21', '13', '27', '27']
201 ['51', '0', '44', '20', '16']
202 ['51', '0', '44', '20', '16']
203 ['51', '0', '44', '20', '16']
204 ['51', '0', '44', '20', '16']
205 ['51', '0', '44', '20', '16']
206 ['51', '0', '44', '20', '16']
207 ['51', '0', '44', '20', '16']
208 ['51', '0', '44', '20', '16']
