0 ['48', '35', '9', '61', '19', '34', '49']
1 ['48', '35', '9', '61', '19', '34', '49']
2 ['48', '35', '9', '61', '19', '34', '49']
3 ['48', '35', '9', '61', '19', '34', '49']
4 ['48', '35', '9', '61', '19', '34', '49']
5 ['48', '35', '9', '61', '19', '34', '49']
6 ['48', '35', '9', '61', '19', '34', '49']
7 ['48', '35', '9', '61', '19', '34', '49']
8 ['48', '35', '9', '61', '19', '34', '49']
9 ['48', '35', '9', '61', '19', '34', '49']
20 ['44', '40', '19', '46', '55', '30', '21']
21 ['44', '40', '19', '46', '55', '30', '21']
22 ['44', '40', '19', '46', '55', '30', '21']
23 ['44', '40', '19', '46', '55', '30', '21']
24 ['44', '40', '19', '46', '55', '30', '21']
25 ['44', '40', '19', '46', '55', '30', '21']
26 ['44', '40', '19', '46', '55', '30', '21']
27 ['44', '40', '19', '46', '55', '30', '21']
28 ['44', '40', '19', '46', '55', '30', '21']
29 ['44', '40', '19', '46', '55', '30', '21']
40 ['53', '5', '44', '53', '8', '17', '33']
41 ['53', '5', '44', '53', '8', '17', '33']
42 ['53', '5', '44', '53', '8', '17', '33']
43 ['53', '5', '44', '53', '8', '17', '33']
44 ['53', '5', '44', '53', '8', '17', '33']
45 ['53', '5', '44', '53', '8', '17', '33']
46 ['53', '5', '44', '53', '8', '17', '33']
47 ['53', '5', '44', '53', '8', '17', '33']
48 ['53', '5', '44', '53', '8', '17', '33']
49 ['53', '5', '44', '53', '8', '17', '33']
60 ['24', '11', '15', '50', '55', '26', '29']
61 ['24', '11', '15', '50', '55', '26', '29']
62 ['24', '11', '15', '50', '55', '26', '29']
63 ['24', '11', '15', '50', '55', '26', '29']
64 ['24', '11', '15', '50', '55', '26', '29']
65 ['24', '11', '15', '50', '55', '26', '29']
66 ['24', '11', '15', '50', '55', '26', '29']
67 ['24', '11', '15', '50', '55', '26', '29']
68 ['24', '11', '15', '50', '55', '26', '29']
69 ['24', '11', '15', '50', '55', '26', '29']
80 ['35', '16', '32', '48', '2', '39', '4']
81 ['35', '16', '32', '48', '2', '39', '4']
82 ['35', '16', '32', '48', '2', '39', '4']
83 ['35', '16', '32', '48', '2', '39', '4']
84 ['35', '16', '32', '48', '2', '39', '4']
85 ['35', '16', '32', '48', '2', '39', '4']
86 ['35', '16', '32', '48', '2', '39', '4']
87 ['35', '16', '32', '48', '2', '39', '4']
88 ['35', '16', '32', '48', '2', '39', '4']
89 ['35', '16', '32', '48', '2', '39', '4']
100 ['12', '6', '10', '41', '25', '52', '12']
101 ['12', '6', '10', '41', '25', '52', '12']
102 ['12', '6', '10', '41', '25', '52', '12']
103 ['12', '6', '10', '41', '25', '52', '12']
104 ['12', '6', '10', '41', '25', '52', '12']
105 ['12', '6', '10', '41', '25', '52', '12']
106 ['12', '6', '10', '41', '25', '52', '12']
107 ['12', '6', '10', '41', '25', '52', '12']
108 ['12', '6', '10', '41', '25', '52', '12']
109 ['12', '6', '10', '41', '25', '52', '12']
120 ['16', '28', '1', '29', '18', '17', '12']
121 ['16', '28', '1', '29', '18', '17', '12']
122 ['16', '28', '1', '29', '18', '17', '12']
123 ['16', '28', '1', '29', '18', '17', '12']
124 ['16', '28', '1', '29', '18', '17', '12']
125 ['16', '28', '1', '29', '18', '17', '12']
126 ['16', '28', '1', '29', '18', '17', '12']
127 ['16', '28', '1', '29', '18', '17', '12']
128 ['16', '28', '1', '29', '18', '17', '12']
129 ['16', '28', '1', '29', '18', '17', '12']
140 ['35', '20', '12', '55', '21', '15', '2']
141 ['35', '20', '12', '55', '21', '15', '2']
142 ['35', '20', '12', '55', '21', '15', '2']
143 ['35', '20', '12', '55', '21', '15', '2']
144 ['35', '20', '12', '55', '21', '15', '2']
145 ['35', '20', '12', '55', '21', '15', '2']
146 ['35', '20', '12', '55', '21', '15', '2']
147 ['35', '20', '12', '55', '21', '15', '2']
148 ['35', '20', '12', '55', '21', '15', '2']
149 ['35', '20', '12', '55', '21', '15', '2']
160 ['9', '6', '47', '50', '33', '12', '24']
161 ['9', '6', '47', '50', '33', '12', '24']
162 ['9', '6', '47', '50', '33', '12', '24']
163 ['9', '6', '47', '50', '33', '12', '24']
164 ['9', '6', '47', '50', '33', '12', '24']
165 ['9', '6', '47', '50', '33', '12', '24']
166 ['9', '6', '47', '50', '33', '12', '24']
167 ['9', '6', '47', '50', '33', '12', '24']
