0 ['31', '40', '32']
1 ['31', '40', '32']
2 ['31', '40', '32']
3 ['31', '40', '32']
4 ['31', '40', '32']
5 ['31', '40', '32']
6 ['31', '40', '32']
7 ['31', '40', '32']
8 ['31', '40', '32']
9 ['31', '40', '32']
20 ['56', '5', '10']
21 ['56', '5', '10']
22 ['56', '5', '10']
23 ['56', '5', '10']
24 ['56', '5', '10']
25 ['56', '5', '10']
26 ['56', '5', '10']
27 ['56', '5', '10']
28 ['56', '5', '10']
29 ['56', '5', '10']
40 ['51', '5', '2']
41 ['51', '5', '2']
42 ['51', '5', '2']
43 ['51', '5', '2']
44 ['51', '5', '2']
45 ['51', '5', '2']
46 ['51', '5', '2']
47 ['51', '5', '2']
48 ['51', '5', '2']
49 ['51', '5', '2']
60 ['15', '47', '28']
61 ['15', '47', '28']
62 ['15', '47', '28']
63 ['15', '47', '28']
64 ['15', '47', '28']
65 ['15', '47', '28']
66 ['15', '47', '28']
67 ['15', '47', '28']
68 ['15', '47', '28']
69 ['15', '47', '28']
80 ['58', '24', '23']
81 ['58', '24', '23']
82 ['58', '24', '23']
83 ['58', '24', '23']
84 ['58', '24', '23']
85 ['58', '24', '23']
86 ['58', '24', '23']
87 ['58', '24', '23']
88 ['58', '24', '23']
89 ['58', '24', '23']
100 ['45', '6', '53']
101 ['45', '6', '53']
102 ['45', '6', '53']
103 ['45', '6', '53']
104 ['45', '6', '53']
105 ['45', '6', '53']
106 ['45', '6', '53']
107 ['45', '6', '53']
108 ['45', '6', '53']
109 ['45', '6', '53']
120 ['8', '52', '23']
121 ['8', '52', '23']
122 ['8', '52', '23']
123 ['8', '52', '23']
124 ['8', '52', '23']
125 ['8', '52', '23']
126 ['8', '52', '23']
127 ['8', '52', '23']
128 ['8', '52', '23']
129 ['8', '52', '23']
140 ['11', '1', '14']
141 ['11', '1', '14']
142 ['11', '1', '14']
143 ['11', '1', '14']
144 ['11', '1', '14']
145 ['11', '1', '14']
146 ['11', '1', '14']
147 ['11', '1', '14']
148 ['11', '1', '14']
149 ['11', '1', '14']
160 ['59', '17', '56']
161 ['59', '17', '56']
162 ['59', '17', '56']
163 ['59', '17', '56']
164 ['59', '17', '56']
165 ['59', '17', '56']
166 ['59', '17', '56']
167 ['59', '17', '56']
168 ['59', '17', '56']
169 ['59', '17', '56']
180 ['38', '31', '49']
181 ['38', '31', '49']
182 ['38', '31', '49']
183 ['38', '31', '49']
184 ['38', '31', '49']
185 ['38', '31', '49']
186 ['38', '31', '49']
187 ['38', '31', '49']
188 ['38', '31', '49']
189 ['38', '31', '49']
200 ['43', '12', '0']
201 ['43', '12', '0']
202 ['43', '12', '0']
203 ['43', '12', '0']
204 ['43', '12', '0']
205 ['43', '12', '0']
206 ['43', '12', '0']
