0 ['5', '58', '2', '57', '20', '44', '16', '31']
949 ['52', '25', '1', '59', '51', '5', '6', '13']
950 ['52', '25', '1', '51', '5', '6', '59', '54']
951 ['52', '25', '1', '51', '5', '6', '59', '54']
952 ['52', '25', '1', '51', '5', '6', '59', '54']
953 ['52', '25', '1', '51', '5', '6', '59', '54']
954 ['52', '25', '1', '51', '5', '6', '59', '54']
955 ['52', '25', '1', '51', '5', '6', '59', '54']
956 ['52', '25', '1', '51', '5', '6', '59', '54']
957 ['52', '25', '1', '51', '5', '6', '59', '54']
958 ['52', '25', '1', '51', '5', '6', '59', '54']
959 ['52', '25', '1', '51', '5', '6', '59', '54']
960 ['52', '25', '1', '51', '5', '6', '59', '54']
971 ['52', '25', '51', '6', '59', '1', '5', '54']
972 ['52', '25', '51', '6', '59', '1', '5', '54']
973 ['52', '25', '51', '6', '59', '1', '5', '54']
974 ['52', '25', '51', '6', '59', '1', '5', '54']
975 ['52', '25', '51', '6', '59', '1', '5', '54']
976 ['52', '25', '51', '6', '59', '1', '5', '54']
977 ['52', '25', '51', '6', '59', '1', '5', '54']
978 ['52', '25', '51', '6', '59', '1', '5', '54']
979 ['52', '25', '51', '6', '59', '1', '5', '54']
980 ['52', '25', '51', '6', '59', '1', '5', '54']
991 ['52', '25', '51', '1', '59', '6', '5', '54']
992 ['52', '25', '51', '1', '59', '6', '5', '54']
993 ['52', '25', '51', '1', '59', '6', '5', '54']
994 ['52', '25', '51', '1', '59', '6', '5', '54']
995 ['52', '25', '51', '1', '59', '6', '5', '54']
996 ['52', '25', '51', '1', '59', '6', '5', '54']
997 ['52', '25', '51', '1', '59', '6', '5', '54']
998 ['52', '25', '51', '1', '59', '6', '5', '54']
999 ['52', '25', '51', '1', '59', '6', '5', '54']
1000 ['52', '25', '51', '1', '59', '6', '5', '54']
1011 ['52', '25', '51', '1', '59', '5', '6', '54']
1012 ['52', '25', '51', '1', '59', '5', '6', '54']
1013 ['52', '25', '51', '1', '59', '5', '6', '54']
1014 ['52', '25', '51', '1', '59', '5', '6', '54']
1015 ['52', '25', '51', '1', '59', '5', '6', '54']
1016 ['52', '25', '51', '1', '59', '5', '6', '54']
1017 ['52', '25', '51', '1', '59', '5', '6', '54']
1018 ['52', '25', '51', '1', '59', '5', '6', '54']
1019 ['52', '25', '51', '1', '59', '5', '6', '54']
1020 ['52', '25', '51', '1', '59', '5', '6', '54']
1031 ['52', '25', '1', '59', '5', '6', '51', '29']
1032 ['52', '25', '1', '59', '5', '6', '51', '29']
1033 ['52', '25', '1', '59', '5', '6', '51', '29']
1034 ['52', '25', '1', '59', '5', '6', '51', '29']
1035 ['52', '25', '1', '59', '5', '6', '51', '29']
1036 ['52', '25', '1', '59', '5', '6', '51', '29']
1037 ['52', '25', '1', '59', '5', '6', '51', '29']
1038 ['52', '25', '1', '59', '5', '6', '51', '29']
1039 ['52', '25', '1', '59', '5', '6', '51', '29']
1040 ['52', '25', '1', '59', '5', '6', '51', '29']
1051 ['52', '59', '5', '6', '51', '1', '25', '1']
1052 ['52', '59', '5', '6', '51', '1', '25', '1']
1053 ['52', '59', '5', '6', '51', '1', '25', '1']
1054 ['52', '59', '5', '6', '51', '1', '25', '1']
1055 ['52', '59', '5', '6', '51', '1', '25', '1']
1056 ['52', '59', '5', '6', '51', '1', '25', '1']
1057 ['52', '59', '5', '6', '51', '1', '25', '1']
1058 ['52', '59', '5', '6', '51', '1', '25', '1']
1059 ['52', '59', '5', '6', '51', '1', '25', '1']
1060 ['52', '59', '5', '6', '51', '1', '25', '1']
1071 ['52', '59', '5', '6', '51', '1', '25', '11']
1072 ['52', '59', '5', '6', '51', '1', '25', '11']
1073 ['52', '59', '5', '6', '51', '1', '25', '11']
1074 ['52', '59', '5', '6', '51', '1', '25', '11']
1075 ['52', '59', '5', '6', '51', '1', '25', '11']
1076 ['52', '59', '5', '6', '51', '1', '25', '11']
1077 ['52', '59', '5', '6', '51', '1', '25', '11']
1078 ['52', '59', '5', '6', '51', '1', '25', '11']
1079 ['52', '59', '5', '6', '51', '1', '25', '11']
1080 ['52', '59', '5', '6', '51', '1', '25', '11']
1091 ['59', '52', '25', '5', '1', '6', '51', '4']
1092 ['59', '52', '25', '5', '1', '6', '51', '4']
1093 ['59', '52', '25', '5', '1', '6', '51', '4']
1094 ['59', '52', '25', '5', '1', '6', '51', '4']
1095 ['59', '52', '25', '5', '1', '6', '51', '4']
1096 ['59', '52', '25', '5', '1', '6', '51', '4']
1097 ['59', '52', '25', '5', '1', '6', '51', '4']
1098 ['59', '52', '25', '5', '1', '6', '51', '4']
1099 ['59', '52', '25', '5', '1', '6', '51', '4']
1100 ['59', '52', '25', '5', '1', '6', '51', '4']
1111 ['59', '52', '25', '1', '6', '51', '5', '2']
1112 ['59', '52', '25', '1', '6', '51', '5', '2']
1113 ['59', '52', '25', '1', '6', '51', '5', '2']
1114 ['59', '52', '25', '1', '6', '51', '5', '2']
1115 ['59', '52', '25', '1', '6', '51', '5', '2']
1116 ['59', '52', '25', '1', '6', '51', '5', '2']
1117 ['59', '52', '25', '1', '6', '51', '5', '2']
1118 ['59', '52', '25', '1', '6', '51', '5', '2']
1119 ['59', '52', '25', '1', '6', '51', '5', '2']
1120 ['59', '52', '25', '1', '6', '51', '5', '2']
1131 ['59', '52', '25', '1', '5', '51', '6', '26']
1132 ['59', '52', '25', '1', '5', '51', '6', '26']
1133 ['59', '52', '25', '1', '5', '51', '6', '26']
1134 ['59', '52', '25', '1', '5', '51', '6', '26']
1135 ['59', '52', '25', '1', '5', '51', '6', '26']
1136 ['59', '52', '25', '1', '5', '51', '6', '26']
1137 ['25', '1', '5', '51', '6', '52', '59', '54']
1138 ['25', '1', '5', '51', '6', '52', '59', '54']
1139 ['25', '1', '5', '51', '6', '52', '59', '54']
1140 ['25', '1', '5', '51', '6', '52', '59', '54']
1141 ['25', '1', '5', '51', '6', '52', '59', '54']
1142 ['25', '1', '5', '51', '6', '52', '59', '54']
1143 ['25', '1', '5', '51', '6', '52', '59', '54']
1144 ['25', '1', '5', '51', '6', '52', '59', '54']
1145 ['25', '1', '5', '51', '6', '52', '59', '54']
1146 ['25', '1', '5', '51', '6', '52', '59', '54']
1147 ['25', '1', '5', '51', '6', '52', '59', '54']
1158 ['25', '1', '5', '51', '52', '59', '6', '60']
1159 ['25', '1', '5', '51', '52', '59', '6', '60']
1160 ['25', '1', '5', '51', '52', '59', '6', '60']
1161 ['25', '1', '5', '51', '52', '59', '6', '60']
1162 ['25', '1', '5', '51', '52', '59', '6', '60']
1163 ['25', '1', '5', '51', '52', '59', '6', '60']
1164 ['25', '1', '5', '51', '52', '59', '6', '60']
1165 ['25', '1', '5', '51', '52', '59', '6', '60']
1166 ['25', '1', '5', '51', '52', '59', '6', '60']
1167 ['25', '1', '5', '51', '52', '59', '6', '60']
1178 ['25', '1', '5', '51', '52', '6', '59', '17']
1179 ['25', '1', '5', '51', '52', '6', '59', '17']
1180 ['25', '1', '5', '51', '52', '6', '59', '17']
1181 ['25', '1', '5', '51', '52', '6', '59', '17']
1182 ['25', '1', '5', '51', '52', '6', '59', '17']
1183 ['25', '1', '5', '51', '52', '6', '59', '17']
1184 ['25', '1', '5', '51', '52', '6', '59', '17']
1185 ['25', '1', '5', '51', '52', '6', '59', '17']
1186 ['25', '1', '5', '51', '52', '6', '59', '17']
1187 ['25', '1', '5', '51', '52', '6', '59', '17']
1198 ['5', '51', '59', '6', '52', '25', '1', '20']
1199 ['5', '51', '59', '6', '52', '25', '1', '20']
1200 ['5', '51', '59', '6', '52', '25', '1', '20']
1201 ['5', '51', '59', '6', '52', '25', '1', '20']
1202 ['5', '51', '59', '6', '52', '25', '1', '20']
1203 ['5', '51', '59', '6', '52', '25', '1', '20']
1204 ['5', '51', '59', '6', '52', '25', '1', '20']
1205 ['5', '51', '59', '6', '52', '25', '1', '20']
1206 ['5', '51', '59', '6', '52', '25', '1', '20']
1207 ['5', '51', '59', '6', '52', '25', '1', '20']
1218 ['5', '59', '6', '25', '1', '51', '52', '46']
1219 ['5', '59', '6', '25', '1', '51', '52', '46']
1220 ['5', '59', '6', '25', '1', '51', '52', '46']
1221 ['5', '59', '6', '25', '1', '51', '52', '46']
1222 ['5', '59', '6', '25', '1', '51', '52', '46']
1223 ['5', '59', '6', '25', '1', '51', '52', '46']
1224 ['5', '59', '6', '25', '1', '51', '52', '46']
1225 ['5', '59', '6', '25', '1', '51', '52', '46']
1226 ['5', '59', '6', '25', '1', '51', '52', '46']
1227 ['5', '59', '6', '25', '1', '51', '52', '46']
1238 ['5', '6', '25', '1', '51', '59', '52', '14']
1239 ['5', '6', '25', '1', '51', '59', '52', '14']
1240 ['5', '6', '25', '1', '51', '59', '52', '14']
1241 ['5', '6', '25', '1', '51', '59', '52', '14']
1242 ['5', '6', '25', '1', '51', '59', '52', '14']
1243 ['5', '6', '25', '1', '51', '59', '52', '14']
1244 ['5', '6', '25', '1', '51', '59', '52', '14']
1245 ['5', '6', '1', '51', '59', '52', '25', '54']
1246 ['5', '6', '1', '51', '59', '52', '25', '54']
1247 ['5', '6', '1', '51', '59', '52', '25', '54']
1248 ['5', '6', '1', '51', '59', '52', '25', '54']
1249 ['5', '6', '1', '51', '59', '52', '25', '54']
1250 ['5', '6', '1', '51', '59', '52', '25', '54']
1251 ['5', '6', '1', '51', '59', '52', '25', '54']
1252 ['5', '6', '1', '51', '59', '52', '25', '54']
1253 ['5', '6', '1', '51', '59', '52', '25', '54']
1254 ['5', '6', '1', '51', '59', '52', '25', '54']
1255 ['5', '6', '1', '51', '59', '52', '25', '54']
1266 ['6', '51', '59', '52', '25', '5', '1', '54']
1267 ['6', '51', '59', '52', '25', '5', '1', '54']
1268 ['6', '51', '59', '52', '25', '5', '1', '54']
1269 ['6', '51', '59', '52', '25', '5', '1', '54']
1270 ['6', '51', '59', '52', '25', '5', '1', '54']
1271 ['6', '51', '59', '52', '25', '5', '1', '54']
1272 ['6', '51', '59', '52', '25', '5', '1', '54']
1273 ['6', '51', '59', '52', '25', '5', '1', '54']
1274 ['6', '51', '59', '52', '25', '5', '1', '54']
1275 ['6', '51', '59', '52', '25', '5', '1', '54']
1286 ['51', '59', '52', '25', '5', '1', '6', '46']
1287 ['51', '59', '52', '25', '5', '1', '6', '46']
1288 ['51', '59', '52', '25', '5', '1', '6', '46']
1289 ['51', '59', '52', '25', '5', '1', '6', '46']
1290 ['51', '59', '52', '25', '5', '1', '6', '46']
1291 ['51', '59', '52', '25', '5', '1', '6', '46']
1292 ['51', '59', '52', '25', '5', '1', '6', '46']
1293 ['51', '59', '52', '25', '5', '1', '6', '46']
1294 ['51', '59', '52', '25', '5', '1', '6', '46']
1295 ['51', '59', '52', '25', '5', '1', '6', '46']
1306 ['59', '52', '5', '1', '6', '25', '51', '2']
1307 ['59', '52', '5', '1', '6', '25', '51', '2']
1308 ['59', '52', '5', '1', '6', '25', '51', '2']
1309 ['59', '52', '5', '1', '6', '25', '51', '2']
1310 ['59', '52', '5', '1', '6', '25', '51', '2']
1311 ['59', '52', '5', '1', '6', '25', '51', '2']
1312 ['59', '52', '5', '6', '51', '1', '25', '54']
1313 ['59', '52', '5', '6', '51', '1', '25', '54']
1314 ['59', '52', '5', '6', '51', '1', '25', '54']
1315 ['59', '52', '5', '6', '51', '1', '25', '54']
1316 ['59', '52', '5', '6', '51', '1', '25', '54']
1317 ['59', '52', '5', '6', '51', '1', '25', '54']
1318 ['59', '52', '5', '6', '51', '1', '25', '54']
1319 ['59', '52', '5', '6', '51', '1', '25', '54']
1320 ['59', '52', '5', '6', '51', '1', '25', '54']
1321 ['59', '52', '5', '6', '51', '1', '25', '54']
1322 ['59', '52', '5', '6', '51', '1', '25', '54']
1333 ['59', '52', '5', '6', '51', '1', '25', '2']
1334 ['59', '52', '5', '6', '51', '1', '25', '2']
1335 ['59', '52', '5', '6', '51', '1', '25', '2']
1336 ['59', '52', '5', '6', '51', '1', '25', '2']
1337 ['59', '52', '5', '6', '51', '1', '25', '2']
1338 ['59', '52', '5', '6', '51', '1', '25', '2']
1339 ['59', '52', '5', '6', '51', '1', '25', '2']
1340 ['59', '52', '5', '6', '51', '1', '25', '2']
1341 ['52', '51', '1', '25', '6', '59', '5', '54']
1342 ['52', '51', '1', '25', '6', '59', '5', '54']
1343 ['52', '51', '1', '25', '6', '59', '5', '54']
1344 ['52', '51', '1', '25', '6', '59', '5', '54']
1345 ['52', '51', '1', '25', '6', '59', '5', '54']
1346 ['52', '51', '1', '25', '6', '59', '5', '54']
1347 ['52', '51', '1', '25', '6', '59', '5', '54']
1348 ['52', '51', '1', '25', '6', '59', '5', '54']
1349 ['52', '51', '1', '25', '6', '59', '5', '54']
1350 ['52', '51', '1', '25', '6', '59', '5', '54']
1351 ['52', '51', '1', '25', '6', '59', '5', '54']
1362 ['52', '1', '25', '59', '51', '6', '5', '52']
1363 ['52', '1', '25', '59', '51', '6', '5', '52']
1364 ['52', '1', '25', '59', '51', '6', '5', '52']
1365 ['52', '1', '25', '59', '51', '6', '5', '52']
1366 ['52', '1', '25', '59', '51', '6', '5', '52']
1367 ['52', '1', '25', '59', '51', '6', '5', '52']
1368 ['52', '1', '25', '59', '51', '6', '5', '52']
1369 ['52', '1', '25', '59', '51', '6', '5', '52']
1370 ['52', '1', '25', '59', '51', '6', '5', '52']
1371 ['52', '1', '25', '59', '51', '6', '5', '52']
1382 ['1', '25', '59', '51', '6', '5', '52', '40']
1383 ['1', '25', '59', '51', '6', '5', '52', '40']
1384 ['1', '25', '59', '51', '6', '5', '52', '40']
1385 ['1', '25', '59', '51', '6', '5', '52', '40']
1386 ['25', '59', '51', '6', '5', '52', '1', '54']
1387 ['25', '59', '51', '6', '5', '52', '1', '54']
1388 ['25', '59', '51', '6', '5', '52', '1', '54']
1389 ['25', '59', '51', '6', '5', '52', '1', '54']
1390 ['25', '59', '51', '6', '5', '52', '1', '54']
1391 ['25', '59', '51', '6', '5', '52', '1', '54']
1392 ['25', '59', '51', '6', '5', '52', '1', '54']
1393 ['25', '59', '51', '6', '5', '52', '1', '54']
1394 ['25', '59', '51', '6', '5', '52', '1', '54']
1395 ['25', '59', '51', '6', '5', '52', '1', '54']
1396 ['25', '59', '51', '6', '5', '52', '1', '54']
1407 ['25', '59', '51', '52', '1', '5', '6', '61']
1408 ['25', '59', '51', '52', '1', '5', '6', '61']
1409 ['25', '59', '51', '52', '1', '5', '6', '61']
1410 ['25', '59', '51', '52', '1', '5', '6', '61']
1411 ['25', '59', '51', '52', '1', '5', '6', '61']
1412 ['25', '59', '51', '52', '1', '5', '6', '61']
1413 ['25', '59', '51', '52', '1', '5', '6', '61']
1414 ['25', '59', '51', '52', '1', '5', '6', '61']
1415 ['25', '59', '51', '52', '1', '5', '6', '61']
1416 ['25', '59', '51', '52', '1', '5', '6', '61']
1427 ['25', '59', '51', '52', '1', '5', '6', '43']
1428 ['25', '59', '51', '52', '1', '5', '6', '43']
1429 ['25', '59', '51', '52', '1', '5', '6', '43']
1430 ['25', '59', '51', '52', '1', '5', '6', '43']
1431 ['25', '59', '51', '52', '1', '5', '6', '43']
1432 ['25', '59', '51', '52', '1', '5', '6', '43']
1433 ['25', '59', '51', '52', '1', '5', '6', '43']
1434 ['25', '59', '51', '52', '1', '5', '6', '43']
1435 ['25', '59', '51', '52', '1', '5', '6', '43']
1436 ['25', '59', '51', '52', '1', '5', '6', '43']
1447 ['25', '59', '51', '52', '5', '6', '1', '0']
1448 ['25', '59', '51', '52', '5', '6', '1', '0']
1449 ['25', '59', '51', '52', '5', '6', '1', '0']
1450 ['25', '59', '51', '52', '5', '6', '1', '0']
1451 ['25', '59', '51', '52', '5', '6', '1', '0']
1452 ['25', '59', '51', '52', '5', '6', '1', '0']
1453 ['25', '59', '51', '52', '5', '6', '1', '0']
1454 ['25', '59', '51', '52', '5', '6', '1', '0']
1455 ['25', '59', '51', '52', '5', '6', '1', '0']
1456 ['25', '59', '51', '52', '5', '6', '1', '0']
1467 ['59', '51', '1', '5', '6', '52', '25', '54']
1468 ['59', '51', '1', '5', '6', '52', '25', '54']
1469 ['59', '51', '1', '5', '6', '52', '25', '54']
1470 ['59', '51', '1', '5', '6', '52', '25', '54']
1471 ['59', '51', '1', '5', '6', '52', '25', '54']
1472 ['59', '51', '1', '5', '6', '52', '25', '54']
1473 ['59', '51', '1', '5', '6', '52', '25', '54']
1474 ['59', '51', '1', '5', '6', '52', '25', '54']
1475 ['59', '51', '1', '5', '6', '52', '25', '54']
1476 ['59', '51', '1', '5', '6', '52', '25', '54']
1487 ['59', '51', '1', '5', '6', '52', '25', '14']
1488 ['59', '51', '1', '5', '6', '52', '25', '14']
1489 ['59', '51', '1', '5', '6', '52', '25', '14']
1490 ['59', '51', '1', '5', '6', '52', '25', '14']
1491 ['59', '51', '1', '5', '6', '52', '25', '14']
1492 ['59', '51', '1', '5', '6', '52', '25', '14']
1493 ['59', '51', '1', '5', '6', '52', '25', '14']
1494 ['59', '51', '1', '5', '6', '52', '25', '14']
1495 ['59', '51', '1', '5', '6', '52', '25', '14']
1496 ['59', '51', '1', '5', '6', '52', '25', '14']
1507 ['51', '1', '5', '6', '52', '25', '59', '0']
1508 ['51', '1', '5', '6', '52', '25', '59', '0']
1509 ['51', '1', '5', '6', '52', '25', '59', '0']
1510 ['51', '1', '5', '6', '52', '25', '59', '0']
1511 ['51', '1', '5', '6', '52', '25', '59', '0']
1512 ['51', '1', '5', '6', '52', '25', '59', '0']
1513 ['51', '1', '5', '6', '52', '25', '59', '0']
1514 ['51', '1', '5', '6', '52', '25', '59', '0']
1515 ['51', '1', '5', '6', '52', '25', '59', '0']
1516 ['51', '1', '5', '6', '52', '25', '59', '0']
1527 ['51', '1', '5', '6', '52', '25', '59', '57']
1528 ['51', '1', '5', '6', '52', '25', '59', '57']
1529 ['51', '1', '5', '6', '52', '25', '59', '57']
1530 ['51', '1', '5', '6', '52', '25', '59', '57']
1531 ['51', '1', '5', '6', '52', '25', '59', '57']
1532 ['51', '1', '5', '6', '52', '25', '59', '57']
1533 ['51', '1', '5', '6', '52', '25', '59', '57']
1534 ['51', '1', '5', '6', '52', '25', '59', '57']
1535 ['51', '1', '5', '6', '52', '25', '59', '57']
1536 ['51', '1', '5', '6', '52', '25', '59', '57']
1547 ['51', '1', '52', '25', '5', '59', '6', '21']
1548 ['51', '1', '52', '25', '5', '59', '6', '21']
1549 ['51', '1', '52', '25', '5', '59', '6', '21']
1550 ['51', '1', '52', '25', '5', '59', '6', '21']
1551 ['51', '1', '52', '25', '5', '59', '6', '21']
1552 ['51', '1', '52', '25', '5', '59', '6', '21']
1553 ['51', '1', '52', '25', '5', '59', '6', '21']
1554 ['51', '1', '52', '25', '5', '59', '6', '21']
1555 ['51', '1', '52', '25', '5', '59', '6', '21']
1556 ['51', '1', '52', '25', '5', '59', '6', '21']
1567 ['51', '52', '25', '5', '59', '6', '1', '14']
1568 ['51', '52', '25', '5', '59', '6', '1', '14']
1569 ['51', '52', '25', '5', '59', '6', '1', '14']
1570 ['51', '52', '25', '5', '59', '6', '1', '14']
1571 ['51', '52', '25', '5', '59', '6', '1', '14']
1572 ['51', '52', '25', '5', '59', '6', '1', '14']
1573 ['51', '52', '25', '5', '59', '6', '1', '14']
1574 ['51', '52', '25', '5', '59', '6', '1', '14']
1575 ['51', '52', '25', '5', '59', '6', '1', '14']
1576 ['51', '52', '25', '5', '59', '6', '1', '14']
1587 ['51', '52', '5', '59', '1', '25', '6', '13']
1588 ['51', '52', '5', '59', '1', '25', '6', '13']
1589 ['51', '52', '5', '59', '1', '25', '6', '13']
1590 ['51', '52', '5', '59', '1', '25', '6', '13']
1591 ['51', '52', '5', '59', '1', '25', '6', '13']
1592 ['51', '52', '5', '59', '1', '25', '6', '13']
1593 ['51', '52', '5', '59', '1', '25', '6', '13']
1594 ['51', '52', '5', '59', '1', '25', '6', '13']
1595 ['51', '52', '5', '59', '1', '25', '6', '13']
1596 ['51', '52', '5', '59', '1', '25', '6', '13']
1607 ['51', '52', '59', '1', '25', '6', '5', '52']
1608 ['51', '52', '59', '1', '25', '6', '5', '52']
1609 ['51', '52', '59', '1', '25', '6', '5', '52']
1610 ['51', '52', '59', '1', '25', '6', '5', '52']
1611 ['51', '52', '59', '1', '25', '6', '5', '52']
1612 ['51', '52', '59', '1', '25', '6', '5', '52']
1613 ['51', '52', '59', '1', '25', '6', '5', '52']
1614 ['51', '52', '59', '1', '25', '6', '5', '52']
1615 ['51', '52', '59', '1', '25', '6', '5', '52']
1616 ['51', '59', '25', '52', '6', '5', '1', '54']
1617 ['51', '59', '25', '52', '6', '5', '1', '54']
1618 ['51', '59', '25', '52', '6', '5', '1', '54']
1619 ['51', '59', '25', '52', '6', '5', '1', '54']
1620 ['51', '59', '25', '52', '6', '5', '1', '54']
1621 ['51', '59', '25', '52', '6', '5', '1', '54']
1622 ['51', '59', '25', '52', '6', '5', '1', '54']
1623 ['51', '59', '25', '52', '6', '5', '1', '54']
1624 ['51', '59', '25', '52', '6', '5', '1', '54']
1625 ['51', '59', '25', '52', '6', '5', '1', '54']
1626 ['51', '59', '25', '52', '6', '5', '1', '54']
1637 ['51', '59', '25', '52', '1', '5', '6', '31']
1638 ['51', '59', '25', '52', '1', '5', '6', '31']
1639 ['51', '59', '25', '52', '1', '5', '6', '31']
1640 ['51', '59', '25', '52', '1', '5', '6', '31']
1641 ['51', '59', '25', '52', '1', '5', '6', '31']
1642 ['51', '59', '25', '52', '1', '5', '6', '31']
1643 ['51', '59', '25', '52', '1', '5', '6', '31']
1644 ['51', '59', '25', '52', '1', '5', '6', '31']
1645 ['51', '59', '25', '52', '1', '5', '6', '31']
1646 ['51', '59', '25', '52', '1', '5', '6', '31']
1657 ['51', '59', '25', '52', '1', '6', '5', '48']
1658 ['51', '59', '25', '52', '1', '6', '5', '48']
1659 ['51', '59', '25', '52', '1', '6', '5', '48']
1660 ['51', '59', '25', '52', '1', '6', '5', '48']
1661 ['51', '59', '25', '52', '1', '6', '5', '48']
1662 ['51', '59', '25', '52', '1', '6', '5', '48']
1663 ['51', '59', '25', '52', '1', '6', '5', '48']
1664 ['51', '59', '25', '52', '1', '6', '5', '48']
1665 ['51', '59', '25', '52', '1', '6', '5', '48']
1666 ['51', '59', '25', '52', '1', '6', '5', '48']
1677 ['52', '6', '5', '25', '51', '59', '1', '33']
1678 ['52', '6', '5', '25', '51', '59', '1', '33']
1679 ['52', '6', '5', '25', '51', '59', '1', '54']
1680 ['52', '6', '5', '25', '51', '59', '1', '54']
1681 ['52', '6', '5', '25', '51', '59', '1', '54']
1682 ['52', '6', '5', '25', '51', '59', '1', '54']
1683 ['52', '6', '5', '25', '51', '59', '1', '54']
1684 ['52', '6', '5', '25', '51', '59', '1', '54']
1685 ['52', '6', '5', '25', '51', '59', '1', '54']
1686 ['52', '6', '5', '25', '51', '59', '1', '54']
1687 ['52', '6', '5', '25', '51', '59', '1', '54']
1688 ['52', '6', '5', '25', '51', '59', '1', '54']
1689 ['52', '6', '5', '25', '51', '59', '1', '54']
1700 ['52', '6', '5', '25', '51', '59', '1', '59']
1701 ['52', '6', '5', '25', '51', '59', '1', '59']
1702 ['52', '6', '5', '25', '51', '59', '1', '59']
1703 ['52', '6', '5', '25', '51', '59', '1', '59']
1704 ['52', '6', '5', '25', '51', '59', '1', '59']
1705 ['52', '6', '5', '25', '51', '59', '1', '59']
1706 ['52', '6', '5', '25', '51', '59', '1', '59']
1707 ['52', '6', '5', '25', '51', '59', '1', '59']
1708 ['52', '6', '5', '25', '51', '59', '1', '59']
1709 ['52', '6', '5', '25', '51', '59', '1', '59']
1720 ['52', '6', '5', '25', '59', '1', '51', '21']
1721 ['52', '6', '5', '25', '59', '1', '51', '21']
1722 ['52', '6', '5', '25', '59', '1', '51', '21']
1723 ['52', '6', '5', '25', '59', '1', '51', '21']
1724 ['52', '6', '5', '25', '59', '1', '51', '21']
1725 ['52', '6', '5', '25', '59', '1', '51', '21']
1726 ['52', '6', '5', '25', '59', '1', '51', '21']
1727 ['52', '6', '5', '25', '59', '1', '51', '21']
1728 ['52', '6', '5', '25', '59', '1', '51', '21']
1729 ['52', '6', '5', '25', '59', '1', '51', '21']
1740 ['52', '25', '59', '1', '51', '6', '5', '42']
1741 ['52', '25', '59', '1', '51', '6', '5', '42']
1742 ['52', '25', '59', '1', '51', '6', '5', '42']
1743 ['52', '25', '59', '1', '51', '6', '5', '42']
1744 ['52', '25', '59', '1', '51', '6', '5', '42']
1745 ['52', '25', '59', '1', '51', '6', '5', '42']
1746 ['52', '25', '59', '1', '51', '6', '5', '42']
1747 ['52', '25', '59', '1', '51', '6', '5', '42']
1748 ['52', '25', '59', '1', '51', '6', '5', '42']
1749 ['52', '25', '59', '1', '51', '6', '5', '42']
1760 ['52', '25', '59', '1', '51', '5', '6', '4']
1761 ['52', '25', '59', '1', '51', '5', '6', '4']
1762 ['52', '25', '59', '1', '51', '5', '6', '4']
1763 ['52', '25', '59', '1', '51', '5', '6', '4']
1764 ['52', '25', '59', '1', '51', '5', '6', '4']
1765 ['52', '25', '59', '1', '51', '5', '6', '4']
1766 ['52', '25', '59', '1', '51', '5', '6', '4']
1767 ['52', '25', '59', '1', '51', '5', '6', '4']
1768 ['52', '25', '59', '1', '51', '5', '6', '4']
1769 ['52', '25', '59', '1', '51', '5', '6', '4']
1780 ['52', '59', '1', '51', '5', '6', '25', '17']
1781 ['52', '59', '1', '51', '5', '6', '25', '17']
1782 ['52', '59', '1', '51', '5', '6', '25', '17']
1783 ['52', '59', '1', '51', '5', '6', '25', '17']
1784 ['52', '59', '1', '51', '5', '6', '25', '17']
1785 ['52', '59', '1', '51', '5', '6', '25', '17']
1786 ['52', '59', '1', '51', '5', '6', '25', '17']
1787 ['52', '59', '1', '51', '5', '6', '25', '17']
1788 ['52', '59', '1', '51', '5', '6', '25', '17']
1789 ['52', '59', '1', '51', '5', '6', '25', '17']
1800 ['52', '59', '51', '6', '25', '5', '1', '1']
1801 ['52', '59', '51', '6', '25', '5', '1', '1']
1802 ['52', '59', '51', '6', '25', '5', '1', '1']
1803 ['52', '59', '51', '6', '25', '5', '1', '1']
1804 ['52', '59', '51', '6', '5', '1', '25', '54']
1805 ['52', '59', '51', '6', '5', '1', '25', '54']
1806 ['52', '59', '51', '6', '5', '1', '25', '54']
1807 ['52', '59', '51', '6', '5', '1', '25', '54']
1808 ['52', '59', '51', '6', '5', '1', '25', '54']
1809 ['52', '59', '51', '6', '5', '1', '25', '54']
1810 ['52', '59', '51', '6', '5', '1', '25', '54']
1811 ['52', '59', '51', '6', '5', '1', '25', '54']
1812 ['52', '59', '51', '6', '5', '1', '25', '54']
1813 ['52', '59', '51', '6', '5', '1', '25', '54']
1814 ['52', '59', '51', '6', '5', '1', '25', '54']
1825 ['59', '6', '25', '51', '5', '52', '1', '54']
1826 ['59', '6', '25', '51', '5', '52', '1', '54']
1827 ['59', '6', '25', '51', '5', '52', '1', '54']
1828 ['59', '6', '25', '51', '5', '52', '1', '54']
1829 ['59', '6', '25', '51', '5', '52', '1', '54']
1830 ['59', '6', '25', '51', '5', '52', '1', '54']
1831 ['59', '6', '25', '51', '5', '52', '1', '54']
1832 ['59', '6', '25', '51', '5', '52', '1', '54']
1833 ['59', '6', '25', '51', '5', '52', '1', '54']
1834 ['59', '6', '25', '51', '5', '52', '1', '54']
1845 ['59', '6', '25', '51', '52', '1', '5', '51']
1846 ['59', '6', '25', '51', '52', '1', '5', '51']
1847 ['59', '6', '25', '51', '52', '1', '5', '51']
1848 ['59', '6', '25', '51', '52', '1', '5', '51']
1849 ['59', '6', '25', '51', '52', '1', '5', '51']
1850 ['59', '6', '25', '51', '52', '1', '5', '51']
