0 ['51', '19', '35', '26']
1 ['51', '19', '35', '26']
2 ['51', '19', '35', '26']
3 ['51', '19', '35', '26']
4 ['51', '19', '35', '26']
5 ['51', '19', '35', '26']
6 ['51', '19', '35', '26']
7 ['51', '19', '35', '26']
8 ['51', '19', '35', '26']
9 ['51', '19', '35', '26']
20 ['29', '21', '2', '29']
21 ['29', '21', '2', '29']
22 ['29', '21', '2', '29']
23 ['29', '21', '2', '29']
24 ['29', '21', '2', '29']
25 ['29', '21', '2', '29']
26 ['29', '21', '2', '29']
27 ['29', '21', '2', '29']
28 ['29', '21', '2', '29']
29 ['29', '21', '2', '29']
40 ['35', '5', '46', '10']
41 ['35', '5', '46', '10']
42 ['35', '5', '46', '10']
43 ['35', '5', '46', '10']
44 ['35', '5', '46', '10']
45 ['35', '5', '46', '10']
46 ['35', '5', '46', '10']
47 ['35', '5', '46', '10']
48 ['35', '5', '46', '10']
49 ['35', '5', '46', '10']
60 ['11', '7', '24', '1']
61 ['11', '7', '24', '1']
62 ['11', '7', '24', '1']
63 ['11', '7', '24', '1']
64 ['11', '7', '24', '1']
65 ['11', '7', '24', '1']
66 ['11', '7', '24', '1']
67 ['11', '7', '24', '1']
68 ['11', '7', '24', '1']
69 ['11', '7', '24', '1']
80 ['40', '8', '57', '27']
81 ['40', '8', '57', '27']
82 ['40', '8', '57', '27']
83 ['40', '8', '57', '27']
84 ['40', '8', '57', '27']
85 ['40', '8', '57', '27']
86 ['40', '8', '57', '27']
87 ['40', '8', '57', '27']
88 ['40', '8', '57', '27']
89 ['40', '8', '57', '27']
100 ['56', '42', '61', '48']
101 ['56', '42', '61', '48']
102 ['56', '42', '61', '48']
103 ['56', '42', '61', '48']
104 ['56', '42', '61', '48']
105 ['56', '42', '61', '48']
106 ['56', '42', '61', '48']
107 ['56', '42', '61', '48']
108 ['56', '42', '61', '48']
109 ['56', '42', '61', '48']
120 ['7', '41', '38', '25']
121 ['7', '41', '38', '25']
122 ['7', '41', '38', '25']
123 ['7', '41', '38', '25']
124 ['7', '41', '38', '25']
125 ['7', '41', '38', '25']
126 ['7', '41', '38', '25']
127 ['7', '41', '38', '25']
128 ['7', '41', '38', '25']
129 ['7', '41', '38', '25']
140 ['57', '8', '53', '7']
141 ['57', '8', '53', '7']
142 ['57', '8', '53', '7']
143 ['57', '8', '53', '7']
144 ['57', '8', '53', '7']
145 ['57', '8', '53', '7']
146 ['57', '8', '53', '7']
147 ['57', '8', '53', '7']
148 ['57', '8', '53', '7']
149 ['57', '8', '53', '7']
160 ['0', '2', '30', '22']
161 ['0', '2', '30', '22']
162 ['0', '2', '30', '22']
163 ['0', '2', '30', '22']
164 ['0', '2', '30', '22']
165 ['0', '2', '30', '22']
166 ['0', '2', '30', '22']
167 ['0', '2', '30', '22']
168 ['0', '2', '30', '22']
169 ['0', '2', '30', '22']
180 ['12', '17', '3', '22']
181 ['12', '17', '3', '22']
182 ['12', '17', '3', '22']
183 ['12', '17', '3', '22']
184 ['12', '17', '3', '22']
185 ['12', '17', '3', '22']
186 ['12', '17', '3', '22']
187 ['12', '17', '3', '22']
188 ['12', '17', '3', '22']
189 ['12', '17', '3', '22']
200 ['35', '0', '4', '39']
201 ['35', '0', '4', '39']
202 ['35', '0', '4', '39']
203 ['35', '0', '4', '39']
204 ['35', '0', '4', '39']
205 ['35', '0', '4', '39']
206 ['35', '0', '4', '39']
207 ['35', '0', '4', '39']
208 ['35', '0', '4', '39']
209 ['35', '0', '4', '39']
220 ['4', '22', '60', '24']
221 ['4', '22', '60', '24']
222 ['4', '22', '60', '24']
223 ['4', '22', '60', '24']
224 ['4', '22', '60', '24']
225 ['4', '22', '60', '24']
226 ['4', '22', '60', '24']
227 ['4', '22', '60', '24']
228 ['4', '22', '60', '24']
229 ['4', '22', '60', '24']
240 ['35', '13', '46', '16']
241 ['35', '13', '46', '16']
242 ['35', '13', '46', '16']
243 ['35', '13', '46', '16']
244 ['35', '13', '46', '16']
245 ['35', '13', '46', '16']
246 ['35', '13', '46', '16']
247 ['35', '13', '46', '16']
248 ['35', '13', '46', '16']
249 ['35', '13', '46', '16']
260 ['53', '60', '57', '50']
261 ['53', '60', '57', '50']
262 ['53', '60', '57', '50']
263 ['53', '60', '57', '50']
264 ['53', '60', '57', '50']
265 ['53', '60', '57', '50']
266 ['53', '60', '57', '50']
267 ['53', '60', '57', '50']
268 ['53', '60', '57', '50']
269 ['53', '60', '57', '50']
280 ['61', '61', '38', '26']
281 ['61', '61', '38', '26']
282 ['61', '61', '38', '26']
283 ['61', '61', '38', '26']
284 ['61', '61', '38', '26']
285 ['61', '61', '38', '26']
286 ['61', '61', '38', '26']
287 ['61', '61', '38', '26']
288 ['61', '61', '38', '26']
289 ['61', '61', '38', '26']
300 ['32', '55', '43', '9']
301 ['32', '55', '43', '9']
302 ['32', '55', '43', '9']
303 ['32', '55', '43', '9']
304 ['32', '55', '43', '9']
305 ['32', '55', '43', '9']
306 ['32', '55', '43', '9']
307 ['32', '55', '43', '9']
308 ['32', '55', '43', '9']
309 ['32', '55', '43', '9']
320 ['33', '34', '19', '33']
321 ['33', '34', '19', '33']
322 ['33', '34', '19', '33']
323 ['33', '34', '19', '33']
324 ['33', '34', '19', '33']
325 ['33', '34', '19', '33']
326 ['33', '34', '19', '33']
327 ['33', '34', '19', '33']
328 ['33', '34', '19', '33']
329 ['33', '34', '19', '33']
340 ['10', '11', '39', '50']
341 ['10', '11', '39', '50']
342 ['10', '11', '39', '50']
343 ['10', '11', '39', '50']
344 ['10', '11', '39', '50']
345 ['10', '11', '39', '50']
346 ['10', '11', '39', '50']
347 ['10', '11', '39', '50']
348 ['10', '11', '39', '50']
349 ['10', '11', '39', '50']
360 ['27', '7', '0', '31']
361 ['27', '7', '0', '31']
362 ['27', '7', '0', '31']
363 ['27', '7', '0', '31']
364 ['27', '7', '0', '31']
365 ['27', '7', '0', '31']
366 ['27', '7', '0', '31']
367 ['27', '7', '0', '31']
368 ['27', '7', '0', '31']
369 ['27', '7', '0', '31']
380 ['32', '40', '17', '50']
381 ['32', '40', '17', '50']
382 ['32', '40', '17', '50']
383 ['32', '40', '17', '50']
384 ['32', '40', '17', '50']
385 ['32', '40', '17', '50']
386 ['32', '40', '17', '50']
387 ['32', '40', '17', '50']
388 ['32', '40', '17', '50']
389 ['32', '40', '17', '50']
400 ['26', '23', '2', '3']
401 ['26', '23', '2', '3']
402 ['26', '23', '2', '3']
403 ['26', '23', '2', '3']
404 ['26', '23', '2', '3']
405 ['26', '23', '2', '3']
406 ['26', '23', '2', '3']
407 ['26', '23', '2', '3']
408 ['26', '23', '2', '3']
409 ['26', '23', '2', '3']
420 ['36', '51', '25', '58']
421 ['36', '51', '25', '58']
422 ['36', '51', '25', '58']
423 ['36', '51', '25', '58']
424 ['36', '51', '25', '58']
425 ['36', '51', '25', '58']
426 ['36', '51', '25', '58']
427 ['36', '51', '25', '58']
428 ['36', '51', '25', '58']
429 ['36', '51', '25', '58']
440 ['46', '2', '48', '61']
441 ['46', '2', '48', '61']
442 ['46', '2', '48', '61']
443 ['46', '2', '48', '61']
444 ['46', '2', '48', '61']
445 ['46', '2', '48', '61']
446 ['46', '2', '48', '61']
447 ['46', '2', '48', '61']
448 ['46', '2', '48', '61']
449 ['46', '2', '48', '61']
460 ['25', '6', '35', '61']
461 ['25', '6', '35', '61']
462 ['25', '6', '35', '61']
463 ['25', '6', '35', '61']
464 ['25', '6', '35', '61']
465 ['25', '6', '35', '61']
466 ['25', '6', '35', '61']
467 ['25', '6', '35', '61']
468 ['25', '6', '35', '61']
469 ['25', '6', '35', '61']
480 ['44', '56', '31', '22']
481 ['44', '56', '31', '22']
482 ['44', '56', '31', '22']
483 ['44', '56', '31', '22']
484 ['44', '56', '31', '22']
485 ['44', '56', '31', '22']
486 ['44', '56', '31', '22']
487 ['44', '56', '31', '22']
488 ['44', '56', '31', '22']
489 ['44', '56', '31', '22']
500 ['2', '50', '51', '38']
501 ['2', '50', '51', '38']
502 ['2', '50', '51', '38']
503 ['2', '50', '51', '38']
504 ['2', '50', '51', '38']
505 ['2', '50', '51', '38']
506 ['2', '50', '51', '38']
507 ['2', '50', '51', '38']
508 ['2', '50', '51', '38']
509 ['2', '50', '51', '38']
520 ['41', '59', '33', '47']
521 ['41', '59', '33', '47']
522 ['41', '59', '33', '47']
523 ['41', '59', '33', '47']
524 ['41', '59', '33', '47']
525 ['41', '59', '33', '47']
526 ['41', '59', '33', '47']
527 ['41', '59', '33', '47']
528 ['41', '59', '33', '47']
529 ['41', '59', '33', '47']
540 ['32', '20', '21', '0']
541 ['32', '20', '21', '0']
542 ['32', '20', '21', '0']
543 ['32', '20', '21', '0']
544 ['32', '20', '21', '0']
545 ['32', '20', '21', '0']
546 ['32', '20', '21', '0']
547 ['32', '20', '21', '0']
548 ['32', '20', '21', '0']
549 ['32', '20', '21', '0']
560 ['31', '31', '38', '6']
561 ['31', '31', '38', '6']
562 ['31', '31', '38', '6']
563 ['31', '31', '38', '6']
564 ['31', '31', '38', '6']
565 ['31', '31', '38', '6']
566 ['31', '31', '38', '6']
567 ['31', '31', '38', '6']
568 ['31', '31', '38', '6']
569 ['31', '31', '38', '6']
580 ['25', '27', '44', '54']
581 ['25', '27', '44', '54']
582 ['25', '27', '44', '54']
583 ['25', '27', '44', '54']
584 ['25', '27', '44', '54']
585 ['25', '27', '44', '54']
586 ['25', '27', '44', '54']
587 ['25', '27', '44', '54']
588 ['25', '27', '44', '54']
589 ['25', '27', '44', '54']
600 ['9', '32', '43', '60']
601 ['9', '32', '43', '60']
602 ['9', '32', '43', '60']
603 ['9', '32', '43', '60']
604 ['9', '32', '43', '60']
605 ['9', '32', '43', '60']
606 ['9', '32', '43', '60']
607 ['9', '32', '43', '60']
608 ['9', '32', '43', '60']
609 ['9', '32', '43', '60']
620 ['41', '27', '18', '15']
621 ['41', '27', '18', '15']
622 ['41', '27', '18', '15']
623 ['41', '27', '18', '15']
624 ['41', '27', '18', '15']
625 ['41', '27', '18', '15']
626 ['41', '27', '18', '15']
627 ['41', '27', '18', '15']
628 ['41', '27', '18', '15']
629 ['41', '27', '18', '15']
640 ['9', '23', '29', '33']
641 ['9', '23', '29', '33']
642 ['9', '23', '29', '33']
643 ['9', '23', '29', '33']
644 ['9', '23', '29', '33']
645 ['9', '23', '29', '33']
646 ['9', '23', '29', '33']
647 ['9', '23', '29', '33']
648 ['9', '23', '29', '33']
649 ['9', '23', '29', '33']
660 ['48', '59', '8', '29']
661 ['48', '59', '8', '29']
662 ['48', '59', '8', '29']
663 ['48', '59', '8', '29']
664 ['48', '59', '8', '29']
665 ['48', '59', '8', '29']
666 ['48', '59', '8', '29']
667 ['48', '59', '8', '29']
668 ['48', '59', '8', '29']
669 ['48', '59', '8', '29']
680 ['58', '11', '58', '5']
681 ['58', '11', '58', '5']
682 ['58', '11', '58', '5']
683 ['58', '11', '58', '5']
684 ['58', '11', '58', '5']
685 ['58', '11', '58', '5']
686 ['58', '11', '58', '5']
687 ['58', '11', '58', '5']
688 ['58', '11', '58', '5']
689 ['58', '11', '58', '5']
700 ['4', '13', '47', '14']
701 ['4', '13', '47', '14']
702 ['4', '13', '47', '14']
703 ['4', '13', '47', '14']
704 ['4', '13', '47', '14']
705 ['4', '13', '47', '14']
706 ['4', '13', '47', '14']
707 ['4', '13', '47', '14']
708 ['4', '13', '47', '14']
709 ['4', '13', '47', '14']
720 ['36', '37', '48', '42']
721 ['36', '37', '48', '42']
722 ['36', '37', '48', '42']
723 ['36', '37', '48', '42']
724 ['36', '37', '48', '42']
725 ['36', '37', '48', '42']
726 ['36', '37', '48', '42']
727 ['36', '37', '48', '42']
728 ['36', '37', '48', '42']
729 ['36', '37', '48', '42']
740 ['1', '15', '57', '57']
741 ['1', '15', '57', '57']
742 ['1', '15', '57', '57']
743 ['1', '15', '57', '57']
744 ['1', '15', '57', '57']
745 ['1', '15', '57', '57']
746 ['1', '15', '57', '57']
747 ['1', '15', '57', '57']
748 ['1', '15', '57', '57']
749 ['1', '15', '57', '57']
760 ['6', '57', '13', '12']
761 ['6', '57', '13', '12']
762 ['6', '57', '13', '12']
763 ['6', '57', '13', '12']
764 ['6', '57', '13', '12']
765 ['6', '57', '13', '12']
766 ['6', '57', '13', '12']
767 ['6', '57', '13', '12']
768 ['6', '57', '13', '12']
769 ['6', '57', '13', '12']
780 ['55', '60', '61', '37']
781 ['55', '60', '61', '37']
782 ['55', '60', '61', '37']
783 ['55', '60', '61', '37']
784 ['55', '60', '61', '37']
785 ['55', '60', '61', '37']
786 ['55', '60', '61', '37']
787 ['55', '60', '61', '37']
788 ['55', '60', '61', '37']
789 ['55', '60', '61', '37']
800 ['53', '9', '44', '38']
801 ['53', '9', '44', '38']
802 ['53', '9', '44', '38']
803 ['53', '9', '44', '38']
804 ['53', '9', '44', '38']
805 ['53', '9', '44', '38']
806 ['53', '9', '44', '38']
807 ['53', '9', '44', '38']
808 ['53', '9', '44', '38']
809 ['53', '9', '44', '38']
820 ['60', '35', '46', '23']
821 ['60', '35', '46', '23']
822 ['60', '35', '46', '23']
823 ['60', '35', '46', '23']
824 ['60', '35', '46', '23']
825 ['60', '35', '46', '23']
826 ['60', '35', '46', '23']
827 ['60', '35', '46', '23']
828 ['60', '35', '46', '23']
829 ['60', '35', '46', '23']
840 ['48', '59', '49', '9']
841 ['48', '59', '49', '9']
842 ['48', '59', '49', '9']
843 ['48', '59', '49', '9']
844 ['48', '59', '49', '9']
845 ['48', '59', '49', '9']
846 ['48', '59', '49', '9']
847 ['48', '59', '49', '9']
848 ['48', '59', '49', '9']
849 ['48', '59', '49', '9']
860 ['22', '60', '38', '36']
861 ['22', '60', '38', '36']
862 ['22', '60', '38', '36']
863 ['22', '60', '38', '36']
864 ['22', '60', '38', '36']
865 ['22', '60', '38', '36']
866 ['22', '60', '38', '36']
867 ['22', '60', '38', '36']
868 ['22', '60', '38', '36']
869 ['22', '60', '38', '36']
880 ['44', '39', '15', '29']
881 ['44', '39', '15', '29']
882 ['44', '39', '15', '29']
883 ['44', '39', '15', '29']
884 ['44', '39', '15', '29']
885 ['44', '39', '15', '29']
886 ['44', '39', '15', '29']
887 ['44', '39', '15', '29']
888 ['44', '39', '15', '29']
889 ['44', '39', '15', '29']
900 ['48', '13', '10', '7']
901 ['48', '13', '10', '7']
902 ['48', '13', '10', '7']
903 ['48', '13', '10', '7']
904 ['48', '13', '10', '7']
905 ['48', '13', '10', '7']
906 ['48', '13', '10', '7']
907 ['48', '13', '10', '7']
908 ['48', '13', '10', '7']
909 ['48', '13', '10', '7']
920 ['5', '24', '54', '24']
921 ['5', '24', '54', '24']
922 ['5', '24', '54', '24']
923 ['5', '24', '54', '24']
924 ['5', '24', '54', '24']
925 ['5', '24', '54', '24']
926 ['5', '24', '54', '24']
927 ['5', '24', '54', '24']
928 ['5', '24', '54', '24']
929 ['5', '24', '54', '24']
940 ['34', '44', '20', '3']
941 ['34', '44', '20', '3']
942 ['34', '44', '20', '3']
943 ['34', '44', '20', '3']
944 ['34', '44', '20', '3']
945 ['34', '44', '20', '3']
946 ['34', '44', '20', '3']
947 ['34', '44', '20', '3']
948 ['34', '44', '20', '3']
949 ['34', '44', '20', '3']
960 ['19', '19', '42', '51']
961 ['19', '19', '42', '51']
962 ['19', '19', '42', '51']
963 ['19', '19', '42', '51']
964 ['19', '19', '42', '51']
965 ['19', '19', '42', '51']
966 ['19', '19', '42', '51']
967 ['19', '19', '42', '51']
968 ['19', '19', '42', '51']
969 ['19', '19', '42', '51']
980 ['34', '16', '36', '32']
981 ['34', '16', '36', '32']
982 ['34', '16', '36', '32']
983 ['34', '16', '36', '32']
984 ['34', '16', '36', '32']
985 ['34', '16', '36', '32']
986 ['34', '16', '36', '32']
987 ['34', '16', '36', '32']
988 ['34', '16', '36', '32']
989 ['34', '16', '36', '32']
1000 ['0', '15', '47', '34']
1001 ['0', '15', '47', '34']
1002 ['0', '15', '47', '34']
1003 ['0', '15', '47', '34']
1004 ['0', '15', '47', '34']
1005 ['0', '15', '47', '34']
1006 ['0', '15', '47', '34']
1007 ['0', '15', '47', '34']
1008 ['0', '15', '47', '34']
1009 ['0', '15', '47', '34']
1020 ['47', '30', '6', '5']
1021 ['47', '30', '6', '5']
1022 ['47', '30', '6', '5']
1023 ['47', '30', '6', '5']
1024 ['47', '30', '6', '5']
1025 ['47', '30', '6', '5']
1026 ['47', '30', '6', '5']
1027 ['47', '30', '6', '5']
1028 ['47', '30', '6', '5']
1029 ['47', '30', '6', '5']
1040 ['49', '57', '7', '32']
1041 ['49', '57', '7', '32']
1042 ['49', '57', '7', '32']
1043 ['49', '57', '7', '32']
1044 ['49', '57', '7', '32']
1045 ['49', '57', '7', '32']
1046 ['49', '57', '7', '32']
1047 ['49', '57', '7', '32']
1048 ['49', '57', '7', '32']
1049 ['49', '57', '7', '32']
1060 ['17', '10', '54', '5']
1061 ['17', '10', '54', '5']
1062 ['17', '10', '54', '5']
1063 ['17', '10', '54', '5']
1064 ['17', '10', '54', '5']
1065 ['17', '10', '54', '5']
1066 ['17', '10', '54', '5']
1067 ['17', '10', '54', '5']
1068 ['17', '10', '54', '5']
1069 ['17', '10', '54', '5']
1080 ['55', '11', '46', '25']
1081 ['55', '11', '46', '25']
1082 ['55', '11', '46', '25']
1083 ['55', '11', '46', '25']
1084 ['55', '11', '46', '25']
1085 ['55', '11', '46', '25']
1086 ['55', '11', '46', '25']
1087 ['55', '11', '46', '25']
1088 ['55', '11', '46', '25']
1089 ['55', '11', '46', '25']
1100 ['51', '25', '14', '3']
1101 ['51', '25', '14', '3']
1102 ['51', '25', '14', '3']
1103 ['51', '25', '14', '3']
1104 ['51', '25', '14', '3']
1105 ['51', '25', '14', '3']
1106 ['51', '25', '14', '3']
1107 ['51', '25', '14', '3']
1108 ['51', '25', '14', '3']
1109 ['51', '25', '14', '3']
1120 ['48', '35', '53', '41']
1121 ['48', '35', '53', '41']
1122 ['48', '35', '53', '41']
1123 ['48', '35', '53', '41']
1124 ['48', '35', '53', '41']
1125 ['48', '35', '53', '41']
1126 ['48', '35', '53', '41']
1127 ['48', '35', '53', '41']
1128 ['48', '35', '53', '41']
1129 ['48', '35', '53', '41']
1140 ['17', '9', '23', '12']
1141 ['17', '9', '23', '12']
1142 ['17', '9', '23', '12']
1143 ['17', '9', '23', '12']
1144 ['17', '9', '23', '12']
1145 ['17', '9', '23', '12']
1146 ['17', '9', '23', '12']
1147 ['17', '9', '23', '12']
1148 ['17', '9', '23', '12']
1149 ['17', '9', '23', '12']
1160 ['59', '34', '40', '5']
1161 ['59', '34', '40', '5']
1162 ['59', '34', '40', '5']
1163 ['59', '34', '40', '5']
1164 ['59', '34', '40', '5']
1165 ['59', '34', '40', '5']
1166 ['59', '34', '40', '5']
1167 ['59', '34', '40', '5']
1168 ['59', '34', '40', '5']
1169 ['59', '34', '40', '5']
1180 ['2', '42', '31', '51']
1181 ['2', '42', '31', '51']
1182 ['2', '42', '31', '51']
1183 ['2', '42', '31', '51']
1184 ['2', '42', '31', '51']
1185 ['2', '42', '31', '51']
1186 ['2', '42', '31', '51']
1187 ['2', '42', '31', '51']
1188 ['2', '42', '31', '51']
1189 ['2', '42', '31', '51']
1200 ['19', '11', '35', '33']
1201 ['19', '11', '35', '33']
1202 ['19', '11', '35', '33']
1203 ['19', '11', '35', '33']
1204 ['19', '11', '35', '33']
1205 ['19', '11', '35', '33']
1206 ['19', '11', '35', '33']
1207 ['19', '11', '35', '33']
1208 ['19', '11', '35', '33']
1209 ['19', '11', '35', '33']
1220 ['38', '25', '18', '36']
1221 ['38', '25', '18', '36']
1222 ['38', '25', '18', '36']
1223 ['38', '25', '18', '36']
1224 ['38', '25', '18', '36']
1225 ['38', '25', '18', '36']
1226 ['38', '25', '18', '36']
1227 ['38', '25', '18', '36']
1228 ['38', '25', '18', '36']
1229 ['38', '25', '18', '36']
1240 ['5', '43', '6', '30']
1241 ['5', '43', '6', '30']
1242 ['5', '43', '6', '30']
1243 ['5', '43', '6', '30']
1244 ['5', '43', '6', '30']
1245 ['5', '43', '6', '30']
1246 ['5', '43', '6', '30']
1247 ['5', '43', '6', '30']
1248 ['5', '43', '6', '30']
1249 ['5', '43', '6', '30']
1260 ['37', '3', '40', '22']
1261 ['37', '3', '40', '22']
1262 ['37', '3', '40', '22']
1263 ['37', '3', '40', '22']
1264 ['37', '3', '40', '22']
1265 ['37', '3', '40', '22']
1266 ['37', '3', '40', '22']
1267 ['37', '3', '40', '22']
1268 ['37', '3', '40', '22']
1269 ['37', '3', '40', '22']
1280 ['49', '49', '9', '38']
1281 ['49', '49', '9', '38']
1282 ['49', '49', '9', '38']
1283 ['49', '49', '9', '38']
1284 ['49', '49', '9', '38']
1285 ['49', '49', '9', '38']
1286 ['49', '49', '9', '38']
1287 ['49', '49', '9', '38']
1288 ['49', '49', '9', '38']
1289 ['49', '49', '9', '38']
1300 ['3', '39', '5', '54']
1301 ['3', '39', '5', '54']
1302 ['3', '39', '5', '54']
1303 ['3', '39', '5', '54']
1304 ['3', '39', '5', '54']
1305 ['3', '39', '5', '54']
1306 ['3', '39', '5', '54']
1307 ['3', '39', '5', '54']
1308 ['3', '39', '5', '54']
1309 ['3', '39', '5', '54']
1320 ['5', '35', '5', '5']
1321 ['5', '35', '5', '5']
1322 ['5', '35', '5', '5']
1323 ['5', '35', '5', '5']
1324 ['5', '35', '5', '5']
1325 ['5', '35', '5', '5']
1326 ['5', '35', '5', '5']
1327 ['5', '35', '5', '5']
1328 ['5', '35', '5', '5']
1329 ['5', '35', '5', '5']
1340 ['17', '25', '0', '21']
1341 ['17', '25', '0', '21']
1342 ['17', '25', '0', '21']
1343 ['17', '25', '0', '21']
1344 ['17', '25', '0', '21']
1345 ['17', '25', '0', '21']
1346 ['17', '25', '0', '21']
1347 ['17', '25', '0', '21']
1348 ['17', '25', '0', '21']
1349 ['17', '25', '0', '21']
1360 ['35', '12', '55', '35']
1361 ['35', '12', '55', '35']
1362 ['35', '12', '55', '35']
1363 ['35', '12', '55', '35']
1364 ['35', '12', '55', '35']
1365 ['35', '12', '55', '35']
1366 ['35', '12', '55', '35']
1367 ['35', '12', '55', '35']
1368 ['35', '12', '55', '35']
1369 ['35', '12', '55', '35']
1380 ['53', '47', '52', '54']
1381 ['53', '47', '52', '54']
1382 ['53', '47', '52', '54']
1383 ['53', '47', '52', '54']
1384 ['53', '47', '52', '54']
1385 ['53', '47', '52', '54']
1386 ['53', '47', '52', '54']
1387 ['53', '47', '52', '54']
1388 ['53', '47', '52', '54']
1389 ['53', '47', '52', '54']
1400 ['2', '29', '47', '52']
1401 ['2', '29', '47', '52']
1402 ['2', '29', '47', '52']
1403 ['2', '29', '47', '52']
1404 ['2', '29', '47', '52']
1405 ['2', '29', '47', '52']
1406 ['2', '29', '47', '52']
1407 ['2', '29', '47', '52']
1408 ['2', '29', '47', '52']
1409 ['2', '29', '47', '52']
1420 ['12', '33', '47', '43']
1421 ['12', '33', '47', '43']
1422 ['12', '33', '47', '43']
1423 ['12', '33', '47', '43']
1424 ['12', '33', '47', '43']
1425 ['12', '33', '47', '43']
1426 ['12', '33', '47', '43']
1427 ['12', '33', '47', '43']
1428 ['12', '33', '47', '43']
1429 ['12', '33', '47', '43']
1440 ['40', '26', '61', '13']
1441 ['40', '26', '61', '13']
1442 ['40', '26', '61', '13']
1443 ['40', '26', '61', '13']
1444 ['40', '26', '61', '13']
1445 ['40', '26', '61', '13']
1446 ['40', '26', '61', '13']
1447 ['40', '26', '61', '13']
1448 ['40', '26', '61', '13']
1449 ['40', '26', '61', '13']
1460 ['26', '54', '23', '28']
1461 ['26', '54', '23', '28']
1462 ['26', '54', '23', '28']
1463 ['26', '54', '23', '28']
1464 ['26', '54', '23', '28']
1465 ['26', '54', '23', '28']
1466 ['26', '54', '23', '28']
1467 ['26', '54', '23', '28']
1468 ['26', '54', '23', '28']
1469 ['26', '54', '23', '28']
1480 ['28', '7', '41', '48']
1481 ['28', '7', '41', '48']
1482 ['28', '7', '41', '48']
1483 ['28', '7', '41', '48']
1484 ['28', '7', '41', '48']
1485 ['28', '7', '41', '48']
1486 ['28', '7', '41', '48']
1487 ['28', '7', '41', '48']
1488 ['28', '7', '41', '48']
1489 ['28', '7', '41', '48']
1500 ['25', '37', '5', '41']
1501 ['25', '37', '5', '41']
1502 ['25', '37', '5', '41']
1503 ['25', '37', '5', '41']
1504 ['25', '37', '5', '41']
1505 ['25', '37', '5', '41']
1506 ['25', '37', '5', '41']
1507 ['25', '37', '5', '41']
1508 ['25', '37', '5', '41']
1509 ['25', '37', '5', '41']
1520 ['0', '4', '54', '33']
1521 ['0', '4', '54', '33']
1522 ['0', '4', '54', '33']
1523 ['0', '4', '54', '33']
1524 ['0', '4', '54', '33']
1525 ['0', '4', '54', '33']
1526 ['0', '4', '54', '33']
1527 ['0', '4', '54', '33']
1528 ['0', '4', '54', '33']
1529 ['0', '4', '54', '33']
1540 ['50', '17', '13', '13']
1541 ['50', '17', '13', '13']
1542 ['50', '17', '13', '13']
1543 ['50', '17', '13', '13']
1544 ['50', '17', '13', '13']
1545 ['50', '17', '13', '13']
1546 ['50', '17', '13', '13']
1547 ['50', '17', '13', '13']
1548 ['50', '17', '13', '13']
1549 ['50', '17', '13', '13']
1560 ['17', '38', '11', '51']
1561 ['17', '38', '11', '51']
1562 ['17', '38', '11', '51']
1563 ['17', '38', '11', '51']
1564 ['17', '38', '11', '51']
1565 ['17', '38', '11', '51']
1566 ['17', '38', '11', '51']
1567 ['17', '38', '11', '51']
1568 ['17', '38', '11', '51']
1569 ['17', '38', '11', '51']
1580 ['9', '24', '31', '61']
