0 ['52', '25', '30', '37', '36', '56']
1 ['52', '25', '30', '37', '36', '56']
2 ['52', '25', '30', '37', '36', '56']
3 ['52', '25', '30', '37', '36', '56']
4 ['52', '25', '30', '37', '36', '56']
5 ['52', '25', '30', '37', '36', '56']
6 ['52', '25', '30', '37', '36', '56']
7 ['52', '25', '30', '37', '36', '56']
8 ['52', '25', '30', '37', '36', '56']
9 ['52', '25', '30', '37', '36', '56']
20 ['18', '21', '45', '33', '10', '15']
21 ['18', '21', '45', '33', '10', '15']
22 ['18', '21', '45', '33', '10', '15']
23 ['18', '21', '45', '33', '10', '15']
24 ['18', '21', '45', '33', '10', '15']
25 ['18', '21', '45', '33', '10', '15']
26 ['18', '21', '45', '33', '10', '15']
27 ['18', '21', '45', '33', '10', '15']
28 ['18', '21', '45', '33', '10', '15']
29 ['18', '21', '45', '33', '10', '15']
40 ['25', '35', '19', '43', '37', '4']
41 ['25', '35', '19', '43', '37', '4']
42 ['25', '35', '19', '43', '37', '4']
43 ['25', '35', '19', '43', '37', '4']
44 ['25', '35', '19', '43', '37', '4']
45 ['25', '35', '19', '43', '37', '4']
46 ['25', '35', '19', '43', '37', '4']
47 ['25', '35', '19', '43', '37', '4']
48 ['25', '35', '19', '43', '37', '4']
49 ['25', '35', '19', '43', '37', '4']
60 ['3', '41', '23', '17', '43', '38']
61 ['3', '41', '23', '17', '43', '38']
62 ['3', '41', '23', '17', '43', '38']
63 ['3', '41', '23', '17', '43', '38']
64 ['3', '41', '23', '17', '43', '38']
65 ['3', '41', '23', '17', '43', '38']
66 ['3', '41', '23', '17', '43', '38']
67 ['3', '41', '23', '17', '43', '38']
68 ['3', '41', '23', '17', '43', '38']
69 ['3', '41', '23', '17', '43', '38']
80 ['30', '9', '35', '17', '14', '26']
81 ['30', '9', '35', '17', '14', '26']
82 ['30', '9', '35', '17', '14', '26']
83 ['30', '9', '35', '17', '14', '26']
84 ['30', '9', '35', '17', '14', '26']
85 ['30', '9', '35', '17', '14', '26']
86 ['30', '9', '35', '17', '14', '26']
87 ['30', '9', '35', '17', '14', '26']
88 ['30', '9', '35', '17', '14', '26']
89 ['30', '9', '35', '17', '14', '26']
100 ['19', '42', '47', '53', '56', '24']
101 ['19', '42', '47', '53', '56', '24']
102 ['19', '42', '47', '53', '56', '24']
103 ['19', '42', '47', '53', '56', '24']
104 ['19', '42', '47', '53', '56', '24']
105 ['19', '42', '47', '53', '56', '24']
106 ['19', '42', '47', '53', '56', '24']
107 ['19', '42', '47', '53', '56', '24']
108 ['19', '42', '47', '53', '56', '24']
109 ['19', '42', '47', '53', '56', '24']
120 ['57', '47', '51', '36', '33', '27']
121 ['57', '47', '51', '36', '33', '27']
122 ['57', '47', '51', '36', '33', '27']
123 ['57', '47', '51', '36', '33', '27']
124 ['57', '47', '51', '36', '33', '27']
125 ['57', '47', '51', '36', '33', '27']
126 ['57', '47', '51', '36', '33', '27']
127 ['57', '47', '51', '36', '33', '27']
128 ['57', '47', '51', '36', '33', '27']
129 ['57', '47', '51', '36', '33', '27']
140 ['42', '60', '53', '28', '35', '17']
141 ['42', '60', '53', '28', '35', '17']
142 ['42', '60', '53', '28', '35', '17']
143 ['42', '60', '53', '28', '35', '17']
144 ['42', '60', '53', '28', '35', '17']
145 ['42', '60', '53', '28', '35', '17']
146 ['42', '60', '53', '28', '35', '17']
147 ['42', '60', '53', '28', '35', '17']
148 ['42', '60', '53', '28', '35', '17']
149 ['42', '60', '53', '28', '35', '17']
160 ['29', '35', '51', '28', '32', '56']
161 ['29', '35', '51', '28', '32', '56']
162 ['29', '35', '51', '28', '32', '56']
163 ['29', '35', '51', '28', '32', '56']
164 ['29', '35', '51', '28', '32', '56']
165 ['29', '35', '51', '28', '32', '56']
166 ['29', '35', '51', '28', '32', '56']
167 ['29', '35', '51', '28', '32', '56']
168 ['29', '35', '51', '28', '32', '56']
169 ['29', '35', '51', '28', '32', '56']
180 ['18', '60', '11', '50', '41', '48']
181 ['18', '60', '11', '50', '41', '48']
182 ['18', '60', '11', '50', '41', '48']
183 ['18', '60', '11', '50', '41', '48']
184 ['18', '60', '11', '50', '41', '48']
185 ['18', '60', '11', '50', '41', '48']
186 ['18', '60', '11', '50', '41', '48']
187 ['18', '60', '11', '50', '41', '48']
188 ['18', '60', '11', '50', '41', '48']
189 ['18', '60', '11', '50', '41', '48']
200 ['57', '60', '51', '29', '5', '44']
201 ['57', '60', '51', '29', '5', '44']
202 ['57', '60', '51', '29', '5', '44']
203 ['57', '60', '51', '29', '5', '44']
204 ['57', '60', '51', '29', '5', '44']
205 ['57', '60', '51', '29', '5', '44']
206 ['57', '60', '51', '29', '5', '44']
207 ['57', '60', '51', '29', '5', '44']
208 ['57', '60', '51', '29', '5', '44']
209 ['57', '60', '51', '29', '5', '44']
220 ['22', '57', '48', '36', '55', '28']
221 ['22', '57', '48', '36', '55', '28']
222 ['22', '57', '48', '36', '55', '28']
223 ['22', '57', '48', '36', '55', '28']
224 ['22', '57', '48', '36', '55', '28']
225 ['22', '57', '48', '36', '55', '28']
226 ['22', '57', '48', '36', '55', '28']
227 ['22', '57', '48', '36', '55', '28']
228 ['22', '57', '48', '36', '55', '28']
229 ['22', '57', '48', '36', '55', '28']
240 ['13', '61', '38', '6', '15', '25']
241 ['13', '61', '38', '6', '15', '25']
242 ['13', '61', '38', '6', '15', '25']
243 ['13', '61', '38', '6', '15', '25']
244 ['13', '61', '38', '6', '15', '25']
245 ['13', '61', '38', '6', '15', '25']
246 ['13', '61', '38', '6', '15', '25']
247 ['13', '61', '38', '6', '15', '25']
248 ['13', '61', '38', '6', '15', '25']
249 ['13', '61', '38', '6', '15', '25']
260 ['3', '52', '61', '28', '3', '51']
261 ['3', '52', '61', '28', '3', '51']
262 ['3', '52', '61', '28', '3', '51']
263 ['3', '52', '61', '28', '3', '51']
264 ['52', '51', '31', '29', '31', '6']
265 ['52', '51', '31', '29', '31', '6']
266 ['52', '51', '31', '29', '31', '6']
267 ['52', '51', '31', '29', '31', '6']
268 ['52', '51', '31', '29', '31', '6']
269 ['52', '51', '31', '29', '31', '6']
270 ['52', '51', '31', '29', '31', '6']
271 ['52', '51', '31', '29', '31', '6']
272 ['52', '51', '31', '29', '31', '6']
273 ['52', '51', '31', '29', '31', '6']
274 ['52', '51', '31', '29', '31', '6']
285 ['52', '51', '6', '44', '37', '28']
286 ['52', '51', '6', '44', '37', '28']
287 ['52', '51', '6', '44', '37', '28']
288 ['52', '51', '6', '44', '37', '28']
289 ['52', '51', '6', '44', '37', '28']
290 ['52', '51', '6', '44', '37', '28']
291 ['52', '51', '6', '44', '37', '28']
292 ['52', '51', '6', '44', '37', '28']
293 ['52', '51', '6', '44', '37', '28']
294 ['52', '51', '6', '44', '37', '28']
305 ['51', '6', '52', '35', '14', '39']
306 ['51', '6', '52', '35', '14', '39']
307 ['51', '6', '52', '35', '14', '39']
308 ['51', '6', '52', '35', '14', '39']
309 ['51', '6', '52', '35', '14', '39']
310 ['51', '6', '52', '35', '14', '39']
311 ['51', '6', '52', '35', '14', '39']
312 ['51', '6', '52', '35', '14', '39']
313 ['51', '6', '52', '35', '14', '39']
314 ['51', '6', '52', '35', '14', '39']
325 ['51', '52', '6', '16', '61', '44']
326 ['51', '52', '6', '16', '61', '44']
327 ['51', '52', '6', '16', '61', '44']
328 ['51', '52', '6', '16', '61', '44']
329 ['51', '52', '6', '16', '61', '44']
330 ['51', '52', '6', '16', '61', '44']
331 ['51', '52', '6', '16', '61', '44']
332 ['51', '52', '6', '16', '61', '44']
333 ['51', '52', '6', '16', '61', '44']
334 ['51', '52', '6', '16', '61', '44']
345 ['6', '52', '51', '4', '19', '31']
346 ['6', '52', '51', '4', '19', '31']
347 ['6', '52', '51', '4', '19', '31']
348 ['6', '52', '51', '4', '19', '31']
349 ['6', '52', '51', '4', '19', '31']
350 ['6', '52', '51', '4', '19', '31']
351 ['6', '52', '51', '4', '19', '31']
352 ['6', '52', '51', '4', '19', '31']
353 ['6', '52', '51', '4', '19', '31']
354 ['6', '52', '51', '4', '19', '31']
365 ['52', '51', '6', '46', '13', '49']
366 ['52', '51', '6', '46', '13', '49']
367 ['52', '51', '6', '46', '13', '49']
368 ['52', '51', '6', '46', '13', '49']
369 ['52', '51', '6', '46', '13', '49']
370 ['52', '51', '6', '46', '13', '49']
371 ['52', '51', '6', '46', '13', '49']
372 ['52', '51', '6', '46', '13', '49']
373 ['52', '51', '6', '46', '13', '49']
374 ['52', '51', '6', '46', '13', '49']
385 ['52', '51', '6', '16', '26', '27']
386 ['52', '51', '6', '16', '26', '27']
387 ['52', '51', '6', '16', '26', '27']
388 ['52', '51', '6', '16', '26', '27']
389 ['52', '51', '6', '16', '26', '27']
390 ['52', '51', '6', '16', '26', '27']
391 ['52', '51', '6', '16', '26', '27']
392 ['52', '51', '6', '16', '26', '27']
