0 ['31', '10', '39', '5', '15', '21', '33']
1 ['31', '10', '39', '5', '15', '21', '33']
2 ['31', '10', '39', '5', '15', '21', '33']
3 ['31', '10', '39', '5', '15', '21', '33']
4 ['31', '10', '39', '5', '15', '21', '33']
5 ['31', '10', '39', '5', '15', '21', '33']
6 ['31', '10', '39', '5', '15', '21', '33']
7 ['31', '10', '39', '5', '15', '21', '33']
8 ['31', '10', '39', '5', '15', '21', '33']
9 ['31', '10', '39', '5', '15', '21', '33']
20 ['8', '39', '23', '1', '16', '30', '19']
21 ['8', '39', '23', '1', '16', '30', '19']
22 ['8', '39', '23', '1', '16', '30', '19']
23 ['8', '39', '23', '1', '16', '30', '19']
24 ['8', '39', '23', '1', '16', '30', '19']
25 ['8', '39', '23', '1', '16', '30', '19']
26 ['8', '39', '23', '1', '16', '30', '19']
27 ['8', '39', '23', '1', '16', '30', '19']
28 ['8', '39', '23', '1', '16', '30', '19']
29 ['8', '39', '23', '1', '16', '30', '19']
40 ['32', '35', '54', '47', '39', '5', '36']
41 ['32', '35', '54', '47', '39', '5', '36']
42 ['32', '35', '54', '47', '39', '5', '36']
43 ['32', '35', '54', '47', '39', '5', '36']
44 ['32', '35', '54', '47', '39', '5', '36']
45 ['32', '35', '54', '47', '39', '5', '36']
46 ['32', '35', '54', '47', '39', '5', '36']
47 ['32', '35', '54', '47', '39', '5', '36']
48 ['32', '35', '54', '47', '39', '5', '36']
49 ['32', '35', '54', '47', '39', '5', '36']
60 ['38', '47', '50', '55', '54', '20', '54']
61 ['38', '47', '50', '55', '54', '20', '54']
62 ['38', '47', '50', '55', '54', '20', '54']
63 ['38', '47', '50', '55', '54', '20', '54']
64 ['38', '47', '50', '55', '54', '20', '54']
65 ['38', '47', '50', '55', '54', '20', '54']
66 ['38', '47', '50', '55', '54', '20', '54']
67 ['38', '47', '50', '55', '54', '20', '54']
68 ['38', '47', '50', '55', '54', '20', '54']
69 ['38', '47', '50', '55', '54', '20', '54']
80 ['46', '38', '13', '42', '41', '61', '17']
81 ['46', '38', '13', '42', '41', '61', '17']
82 ['46', '38', '13', '42', '41', '61', '17']
83 ['46', '38', '13', '42', '41', '61', '17']
84 ['46', '38', '13', '42', '41', '61', '17']
85 ['46', '38', '13', '42', '41', '61', '17']
86 ['46', '38', '13', '42', '41', '61', '17']
87 ['46', '38', '13', '42', '41', '61', '17']
88 ['46', '38', '13', '42', '41', '61', '17']
89 ['46', '38', '13', '42', '41', '61', '17']
100 ['12', '17', '42', '19', '26', '7', '27']
101 ['12', '17', '42', '19', '26', '7', '27']
102 ['12', '17', '42', '19', '26', '7', '27']
103 ['12', '17', '42', '19', '26', '7', '27']
104 ['12', '17', '42', '19', '26', '7', '27']
105 ['12', '17', '42', '19', '26', '7', '27']
106 ['12', '17', '42', '19', '26', '7', '27']
107 ['12', '17', '42', '19', '26', '7', '27']
108 ['12', '17', '42', '19', '26', '7', '27']
109 ['12', '17', '42', '19', '26', '7', '27']
120 ['23', '58', '42', '12', '55', '45', '9']
121 ['23', '58', '42', '12', '55', '45', '9']
122 ['23', '58', '42', '12', '55', '45', '9']
123 ['23', '58', '42', '12', '55', '45', '9']
124 ['23', '58', '42', '12', '55', '45', '9']
125 ['23', '58', '42', '12', '55', '45', '9']
126 ['23', '58', '42', '12', '55', '45', '9']
127 ['23', '58', '42', '12', '55', '45', '9']
128 ['23', '58', '42', '12', '55', '45', '9']
129 ['23', '58', '42', '12', '55', '45', '9']
140 ['46', '8', '58', '3', '3', '3', '43']
141 ['46', '8', '58', '3', '3', '3', '43']
142 ['46', '8', '58', '3', '3', '3', '43']
143 ['46', '8', '58', '3', '3', '3', '43']
144 ['46', '8', '58', '3', '3', '3', '43']
145 ['46', '8', '58', '3', '3', '3', '43']
146 ['46', '8', '58', '3', '3', '3', '43']
147 ['46', '8', '58', '3', '3', '3', '43']
148 ['46', '8', '58', '3', '3', '3', '43']
149 ['46', '8', '58', '3', '3', '3', '43']
160 ['19', '12', '33', '17', '29', '12', '25']
161 ['19', '12', '33', '17', '29', '12', '25']
162 ['19', '12', '33', '17', '29', '12', '25']
163 ['19', '12', '33', '17', '29', '12', '25']
164 ['19', '12', '33', '17', '29', '12', '25']
165 ['19', '12', '33', '17', '29', '12', '25']
166 ['19', '12', '33', '17', '29', '12', '25']
167 ['19', '12', '33', '17', '29', '12', '25']
168 ['19', '12', '33', '17', '29', '12', '25']
169 ['19', '12', '33', '17', '29', '12', '25']
180 ['26', '56', '58', '8', '57', '54', '32']
