0 ['13', '33', '27', '22', '6', '56', '51']
1 ['13', '33', '27', '22', '6', '56', '51']
2 ['13', '33', '27', '22', '6', '56', '51']
3 ['13', '33', '27', '22', '6', '56', '51']
4 ['13', '33', '27', '22', '6', '56', '51']
5 ['13', '33', '27', '22', '6', '56', '51']
6 ['13', '33', '27', '22', '6', '56', '51']
7 ['13', '33', '27', '22', '6', '56', '51']
8 ['13', '33', '27', '22', '6', '56', '51']
9 ['13', '33', '27', '22', '6', '56', '51']
20 ['55', '21', '1', '42', '32', '35', '51']
21 ['55', '21', '1', '42', '32', '35', '51']
22 ['55', '21', '1', '42', '32', '35', '51']
23 ['55', '21', '1', '42', '32', '35', '51']
24 ['55', '21', '1', '42', '32', '35', '51']
25 ['55', '21', '1', '42', '32', '35', '51']
26 ['55', '21', '1', '42', '32', '35', '51']
27 ['55', '21', '1', '42', '32', '35', '51']
28 ['55', '21', '1', '42', '32', '35', '51']
29 ['55', '21', '1', '42', '32', '35', '51']
40 ['42', '43', '20', '25', '8', '0', '54']
41 ['42', '43', '20', '25', '8', '0', '54']
42 ['42', '43', '20', '25', '8', '0', '54']
43 ['42', '43', '20', '25', '8', '0', '54']
44 ['42', '43', '20', '25', '8', '0', '54']
45 ['42', '43', '20', '25', '8', '0', '54']
46 ['42', '43', '20', '25', '8', '0', '54']
47 ['42', '43', '20', '25', '8', '0', '54']
48 ['42', '43', '20', '25', '8', '0', '54']
49 ['42', '43', '20', '25', '8', '0', '54']
60 ['4', '4', '27', '16', '0', '46', '14']
61 ['4', '4', '27', '16', '0', '46', '14']
62 ['4', '4', '27', '16', '0', '46', '14']
63 ['4', '4', '27', '16', '0', '46', '14']
64 ['4', '4', '27', '16', '0', '46', '14']
65 ['4', '4', '27', '16', '0', '46', '14']
66 ['4', '4', '27', '16', '0', '46', '14']
67 ['4', '4', '27', '16', '0', '46', '14']
68 ['4', '4', '27', '16', '0', '46', '14']
69 ['4', '4', '27', '16', '0', '46', '14']
80 ['14', '37', '45', '41', '4', '57', '8']
81 ['14', '37', '45', '41', '4', '57', '8']
82 ['14', '37', '45', '41', '4', '57', '8']
83 ['14', '37', '45', '41', '4', '57', '8']
84 ['14', '37', '45', '41', '4', '57', '8']
85 ['14', '37', '45', '41', '4', '57', '8']
86 ['14', '37', '45', '41', '4', '57', '8']
87 ['14', '37', '45', '41', '4', '57', '8']
88 ['14', '37', '45', '41', '4', '57', '8']
89 ['14', '37', '45', '41', '4', '57', '8']
100 ['49', '4', '8', '42', '59', '50', '60']
101 ['49', '4', '8', '42', '59', '50', '60']
102 ['49', '4', '8', '42', '59', '50', '60']
103 ['49', '4', '8', '42', '59', '50', '60']
104 ['49', '4', '8', '42', '59', '50', '60']
105 ['49', '4', '8', '42', '59', '50', '60']
106 ['49', '4', '8', '42', '59', '50', '60']
107 ['49', '4', '8', '42', '59', '50', '60']
108 ['49', '4', '8', '42', '59', '50', '60']
109 ['49', '4', '8', '42', '59', '50', '60']
120 ['38', '44', '57', '44', '23', '10', '12']
121 ['38', '44', '57', '44', '23', '10', '12']
122 ['38', '44', '57', '44', '23', '10', '12']
123 ['38', '44', '57', '44', '23', '10', '12']
124 ['38', '44', '57', '44', '23', '10', '12']
125 ['38', '44', '57', '44', '23', '10', '12']
126 ['38', '44', '57', '44', '23', '10', '12']
127 ['38', '44', '57', '44', '23', '10', '12']
128 ['38', '44', '57', '44', '23', '10', '12']
129 ['38', '44', '57', '44', '23', '10', '12']
140 ['1', '26', '2', '27', '4', '3', '17']
141 ['1', '26', '2', '27', '4', '3', '17']
142 ['1', '26', '2', '27', '4', '3', '17']
143 ['1', '26', '2', '27', '4', '3', '17']
144 ['1', '26', '2', '27', '4', '3', '17']
145 ['1', '26', '2', '27', '4', '3', '17']
146 ['1', '26', '2', '27', '4', '3', '17']
147 ['1', '26', '2', '27', '4', '3', '17']
148 ['1', '26', '2', '27', '4', '3', '17']
149 ['1', '26', '2', '27', '4', '3', '17']
160 ['29', '54', '15', '27', '19', '38', '9']
161 ['29', '54', '15', '27', '19', '38', '9']
162 ['29', '54', '15', '27', '19', '38', '9']
163 ['29', '54', '15', '27', '19', '38', '9']
164 ['29', '54', '15', '27', '19', '38', '9']
165 ['29', '54', '15', '27', '19', '38', '9']
166 ['29', '54', '15', '27', '19', '38', '9']
167 ['29', '54', '15', '27', '19', '38', '9']
168 ['29', '54', '15', '27', '19', '38', '9']
169 ['29', '54', '15', '27', '19', '38', '9']
180 ['47', '56', '54', '27', '8', '40', '45']
181 ['47', '56', '54', '27', '8', '40', '45']
182 ['47', '56', '54', '27', '8', '40', '45']
183 ['47', '56', '54', '27', '8', '40', '45']
184 ['47', '56', '54', '27', '8', '40', '45']
185 ['47', '56', '54', '27', '8', '40', '45']
186 ['47', '56', '54', '27', '8', '40', '45']
187 ['47', '56', '54', '27', '8', '40', '45']
188 ['47', '56', '54', '27', '8', '40', '45']
189 ['47', '56', '54', '27', '8', '40', '45']
200 ['0', '1', '50', '61', '0', '35', '14']
201 ['0', '1', '50', '61', '0', '35', '14']
202 ['0', '1', '50', '61', '0', '35', '14']
203 ['0', '1', '50', '61', '0', '35', '14']
204 ['0', '1', '50', '61', '0', '35', '14']
205 ['0', '1', '50', '61', '0', '35', '14']
206 ['0', '1', '50', '61', '0', '35', '14']
207 ['0', '1', '50', '61', '0', '35', '14']
208 ['0', '1', '50', '61', '0', '35', '14']
209 ['0', '1', '50', '61', '0', '35', '14']
220 ['58', '54', '27', '24', '27', '2', '44']
221 ['58', '54', '27', '24', '27', '2', '44']
222 ['58', '54', '27', '24', '27', '2', '44']
223 ['58', '54', '27', '24', '27', '2', '44']
224 ['58', '54', '27', '24', '27', '2', '44']
225 ['58', '54', '27', '24', '27', '2', '44']
226 ['58', '54', '27', '24', '27', '2', '44']
227 ['58', '54', '27', '24', '27', '2', '44']
228 ['58', '54', '27', '24', '27', '2', '44']
229 ['58', '54', '27', '24', '27', '2', '44']
240 ['14', '45', '0', '19', '0', '23', '20']
241 ['14', '45', '0', '19', '0', '23', '20']
242 ['14', '45', '0', '19', '0', '23', '20']
243 ['14', '45', '0', '19', '0', '23', '20']
244 ['14', '45', '0', '19', '0', '23', '20']
245 ['14', '45', '0', '19', '0', '23', '20']
246 ['14', '45', '0', '19', '0', '23', '20']
247 ['14', '45', '0', '19', '0', '23', '20']
248 ['14', '45', '0', '19', '0', '23', '20']
249 ['14', '45', '0', '19', '0', '23', '20']
260 ['56', '0', '35', '12', '1', '58', '23']
261 ['56', '0', '35', '12', '1', '58', '23']
262 ['56', '0', '35', '12', '1', '58', '23']
263 ['56', '0', '35', '12', '1', '58', '23']
264 ['56', '0', '35', '12', '1', '58', '23']
265 ['56', '0', '35', '12', '1', '58', '23']
266 ['56', '0', '35', '12', '1', '58', '23']
267 ['56', '0', '35', '12', '1', '58', '23']
268 ['56', '0', '35', '12', '1', '58', '23']
269 ['56', '0', '35', '12', '1', '58', '23']
280 ['46', '25', '14', '49', '11', '28', '20']
281 ['46', '25', '14', '49', '11', '28', '20']
282 ['46', '25', '14', '49', '11', '28', '20']
283 ['46', '25', '14', '49', '11', '28', '20']
284 ['46', '25', '14', '49', '11', '28', '20']
285 ['46', '25', '14', '49', '11', '28', '20']
286 ['46', '25', '14', '49', '11', '28', '20']
287 ['46', '25', '14', '49', '11', '28', '20']
288 ['46', '25', '14', '49', '11', '28', '20']
289 ['46', '25', '14', '49', '11', '28', '20']
300 ['7', '13', '2', '42', '12', '30', '24']
301 ['7', '13', '2', '42', '12', '30', '24']
302 ['7', '13', '2', '42', '12', '30', '24']
303 ['7', '13', '2', '42', '12', '30', '24']
304 ['7', '13', '2', '42', '12', '30', '24']
305 ['7', '13', '2', '42', '12', '30', '24']
306 ['7', '13', '2', '42', '12', '30', '24']
307 ['7', '13', '2', '42', '12', '30', '24']
308 ['7', '13', '2', '42', '12', '30', '24']
309 ['7', '13', '2', '42', '12', '30', '24']
320 ['17', '27', '3', '6', '36', '18', '1']
321 ['17', '27', '3', '6', '36', '18', '1']
322 ['17', '27', '3', '6', '36', '18', '1']
323 ['17', '27', '3', '6', '36', '18', '1']
324 ['17', '27', '3', '6', '36', '18', '1']
325 ['17', '27', '3', '6', '36', '18', '1']
326 ['17', '27', '3', '6', '36', '18', '1']
327 ['17', '27', '3', '6', '36', '18', '1']
328 ['17', '27', '3', '6', '36', '18', '1']
329 ['17', '27', '3', '6', '36', '18', '1']
340 ['28', '52', '2', '12', '2', '33', '41']
341 ['28', '52', '2', '12', '2', '33', '41']
342 ['28', '52', '2', '12', '2', '33', '41']
343 ['28', '52', '2', '12', '2', '33', '41']
344 ['28', '52', '2', '12', '2', '33', '41']
345 ['28', '52', '2', '12', '2', '33', '41']
346 ['28', '52', '2', '12', '2', '33', '41']
347 ['28', '52', '2', '12', '2', '33', '41']
348 ['28', '52', '2', '12', '2', '33', '41']
349 ['28', '52', '2', '12', '2', '33', '41']
360 ['35', '1', '16', '5', '11', '11', '55']
361 ['35', '1', '16', '5', '11', '11', '55']
362 ['35', '1', '16', '5', '11', '11', '55']
363 ['35', '1', '16', '5', '11', '11', '55']
364 ['35', '1', '16', '5', '11', '11', '55']
365 ['35', '1', '16', '5', '11', '11', '55']
366 ['35', '1', '16', '5', '11', '11', '55']
367 ['35', '1', '16', '5', '11', '11', '55']
368 ['35', '1', '16', '5', '11', '11', '55']
369 ['35', '1', '16', '5', '11', '11', '55']
380 ['51', '45', '50', '0', '25', '54', '18']
381 ['51', '45', '50', '0', '25', '54', '18']
382 ['51', '45', '50', '0', '25', '54', '18']
383 ['51', '45', '50', '0', '25', '54', '18']
384 ['51', '45', '50', '0', '25', '54', '18']
385 ['51', '45', '50', '0', '25', '54', '18']
386 ['51', '45', '50', '0', '25', '54', '18']
387 ['51', '45', '50', '0', '25', '54', '18']
388 ['51', '45', '50', '0', '25', '54', '18']
389 ['51', '45', '50', '0', '25', '54', '18']
400 ['32', '37', '8', '58', '31', '25', '50']
401 ['32', '37', '8', '58', '31', '25', '50']
402 ['32', '37', '8', '58', '31', '25', '50']
403 ['32', '37', '8', '58', '31', '25', '50']
404 ['32', '37', '8', '58', '31', '25', '50']
405 ['32', '37', '8', '58', '31', '25', '50']
406 ['32', '37', '8', '58', '31', '25', '50']
407 ['32', '37', '8', '58', '31', '25', '50']
408 ['32', '37', '8', '58', '31', '25', '50']
409 ['32', '37', '8', '58', '31', '25', '50']
420 ['3', '32', '47', '16', '48', '43', '29']
421 ['3', '32', '47', '16', '48', '43', '29']
422 ['3', '32', '47', '16', '48', '43', '29']
423 ['3', '32', '47', '16', '48', '43', '29']
424 ['3', '32', '47', '16', '48', '43', '29']
425 ['3', '32', '47', '16', '48', '43', '29']
426 ['3', '32', '47', '16', '48', '43', '29']
427 ['3', '32', '47', '16', '48', '43', '29']
428 ['3', '32', '47', '16', '48', '43', '29']
429 ['3', '32', '47', '16', '48', '43', '29']
440 ['54', '17', '10', '16', '4', '19', '1']
441 ['54', '17', '10', '16', '4', '19', '1']
442 ['54', '17', '10', '16', '4', '19', '1']
443 ['54', '17', '10', '16', '4', '19', '1']
444 ['54', '17', '10', '16', '4', '19', '1']
445 ['54', '17', '10', '16', '4', '19', '1']
446 ['54', '17', '10', '16', '4', '19', '1']
447 ['54', '17', '10', '16', '4', '19', '1']
448 ['54', '17', '10', '16', '4', '19', '1']
449 ['54', '17', '10', '16', '4', '19', '1']
460 ['31', '13', '17', '17', '5', '1', '42']
461 ['31', '13', '17', '17', '5', '1', '42']
462 ['31', '13', '17', '17', '5', '1', '42']
463 ['31', '13', '17', '17', '5', '1', '42']
464 ['31', '13', '17', '17', '5', '1', '42']
465 ['31', '13', '17', '17', '5', '1', '42']
466 ['31', '13', '17', '17', '5', '1', '42']
467 ['31', '13', '17', '17', '5', '1', '42']
468 ['31', '13', '17', '17', '5', '1', '42']
469 ['31', '13', '17', '17', '5', '1', '42']
480 ['52', '27', '36', '37', '57', '4', '32']
481 ['52', '27', '36', '37', '57', '4', '32']
482 ['52', '27', '36', '37', '57', '4', '32']
483 ['52', '27', '36', '37', '57', '4', '32']
484 ['52', '27', '36', '37', '57', '4', '32']
485 ['52', '27', '36', '37', '57', '4', '32']
486 ['52', '27', '36', '37', '57', '4', '32']
487 ['52', '27', '36', '37', '57', '4', '32']
488 ['52', '27', '36', '37', '57', '4', '32']
489 ['52', '27', '36', '37', '57', '4', '32']
500 ['32', '56', '29', '7', '26', '0', '38']
501 ['32', '56', '29', '7', '26', '0', '38']
502 ['32', '56', '29', '7', '26', '0', '38']
503 ['32', '56', '29', '7', '26', '0', '38']
504 ['32', '56', '29', '7', '26', '0', '38']
505 ['32', '56', '29', '7', '26', '0', '38']
506 ['32', '56', '29', '7', '26', '0', '38']
507 ['32', '56', '29', '7', '26', '0', '38']
508 ['32', '56', '29', '7', '26', '0', '38']
509 ['32', '56', '29', '7', '26', '0', '38']
520 ['8', '47', '14', '50', '2', '42', '54']
521 ['8', '47', '14', '50', '2', '42', '54']
522 ['8', '47', '14', '50', '2', '42', '54']
523 ['8', '47', '14', '50', '2', '42', '54']
524 ['8', '47', '14', '50', '2', '42', '54']
525 ['8', '47', '14', '50', '2', '42', '54']
526 ['8', '47', '14', '50', '2', '42', '54']
527 ['8', '47', '14', '50', '2', '42', '54']
528 ['8', '47', '14', '50', '2', '42', '54']
529 ['8', '47', '14', '50', '2', '42', '54']
540 ['37', '45', '38', '29', '38', '12', '32']
541 ['37', '45', '38', '29', '38', '12', '32']
542 ['37', '45', '38', '29', '38', '12', '32']
543 ['37', '45', '38', '29', '38', '12', '32']
544 ['37', '45', '38', '29', '38', '12', '32']
545 ['37', '45', '38', '29', '38', '12', '32']
546 ['37', '45', '38', '29', '38', '12', '32']
547 ['37', '45', '38', '29', '38', '12', '32']
548 ['37', '45', '38', '29', '38', '12', '32']
549 ['37', '45', '38', '29', '38', '12', '32']
560 ['54', '15', '14', '30', '29', '3', '1']
561 ['54', '15', '14', '30', '29', '3', '1']
562 ['54', '15', '14', '30', '29', '3', '1']
563 ['54', '15', '14', '30', '29', '3', '1']
564 ['54', '15', '14', '30', '29', '3', '1']
565 ['54', '15', '14', '30', '29', '3', '1']
566 ['54', '15', '14', '30', '29', '3', '1']
567 ['54', '15', '14', '30', '29', '3', '1']
568 ['54', '15', '14', '30', '29', '3', '1']
569 ['54', '15', '14', '30', '29', '3', '1']
580 ['46', '1', '54', '28', '13', '61', '19']
581 ['46', '1', '54', '28', '13', '61', '19']
582 ['46', '1', '54', '28', '13', '61', '19']
583 ['46', '1', '54', '28', '13', '61', '19']
584 ['46', '1', '54', '28', '13', '61', '19']
585 ['46', '1', '54', '28', '13', '61', '19']
586 ['46', '1', '54', '28', '13', '61', '19']
587 ['46', '1', '54', '28', '13', '61', '19']
588 ['46', '1', '54', '28', '13', '61', '19']
589 ['46', '1', '54', '28', '13', '61', '19']
600 ['43', '39', '14', '51', '11', '0', '47']
601 ['43', '39', '14', '51', '11', '0', '47']
602 ['43', '39', '14', '51', '11', '0', '47']
603 ['43', '39', '14', '51', '11', '0', '47']
604 ['43', '39', '14', '51', '11', '0', '47']
605 ['43', '39', '14', '51', '11', '0', '47']
606 ['43', '39', '14', '51', '11', '0', '47']
607 ['43', '39', '14', '51', '11', '0', '47']
608 ['43', '39', '14', '51', '11', '0', '47']
609 ['43', '39', '14', '51', '11', '0', '47']
620 ['31', '46', '18', '58', '52', '23', '4']
621 ['31', '46', '18', '58', '52', '23', '4']
622 ['31', '46', '18', '58', '52', '23', '4']
623 ['31', '46', '18', '58', '52', '23', '4']
624 ['31', '46', '18', '58', '52', '23', '4']
625 ['31', '46', '18', '58', '52', '23', '4']
626 ['31', '46', '18', '58', '52', '23', '4']
627 ['31', '46', '18', '58', '52', '23', '4']
628 ['31', '46', '18', '58', '52', '23', '4']
629 ['31', '46', '18', '58', '52', '23', '4']
640 ['15', '33', '57', '38', '5', '43', '36']
641 ['15', '33', '57', '38', '5', '43', '36']
642 ['15', '33', '57', '38', '5', '43', '36']
643 ['15', '33', '57', '38', '5', '43', '36']
644 ['15', '33', '57', '38', '5', '43', '36']
645 ['15', '33', '57', '38', '5', '43', '36']
646 ['15', '33', '57', '38', '5', '43', '36']
647 ['15', '33', '57', '38', '5', '43', '36']
648 ['15', '33', '57', '38', '5', '43', '36']
649 ['15', '33', '57', '38', '5', '43', '36']
660 ['51', '59', '18', '54', '40', '33', '36']
661 ['51', '59', '18', '54', '40', '33', '36']
662 ['51', '59', '18', '54', '40', '33', '36']
663 ['51', '59', '18', '54', '40', '33', '36']
664 ['51', '59', '18', '54', '40', '33', '36']
665 ['51', '59', '18', '54', '40', '33', '36']
666 ['51', '59', '18', '54', '40', '33', '36']
667 ['51', '59', '18', '54', '40', '33', '36']
668 ['51', '59', '18', '54', '40', '33', '36']
669 ['51', '59', '18', '54', '40', '33', '36']
680 ['40', '25', '43', '59', '36', '4', '37']
681 ['40', '25', '43', '59', '36', '4', '37']
682 ['40', '25', '43', '59', '36', '4', '37']
683 ['40', '25', '43', '59', '36', '4', '37']
684 ['40', '25', '43', '59', '36', '4', '37']
685 ['40', '25', '43', '59', '36', '4', '37']
686 ['40', '25', '43', '59', '36', '4', '37']
