0 ['16', '41', '19', '7', '56']
1 ['16', '41', '19', '7', '56']
2 ['16', '41', '19', '7', '56']
3 ['16', '41', '19', '7', '56']
4 ['16', '41', '19', '7', '56']
5 ['16', '41', '19', '7', '56']
6 ['16', '41', '19', '7', '56']
7 ['16', '41', '19', '7', '56']
8 ['16', '41', '19', '7', '56']
9 ['16', '41', '19', '7', '56']
20 ['14', '29', '23', '11', '49']
21 ['14', '29', '23', '11', '49']
22 ['14', '29', '23', '11', '49']
23 ['14', '29', '23', '11', '49']
24 ['14', '29', '23', '11', '49']
25 ['14', '29', '23', '11', '49']
26 ['14', '29', '23', '11', '49']
27 ['14', '29', '23', '11', '49']
28 ['14', '29', '23', '11', '49']
29 ['14', '29', '23', '11', '49']
40 ['41', '6', '7', '60', '20']
41 ['22', '1', '36', '44', '51']
42 ['22', '1', '36', '44', '51']
43 ['22', '1', '36', '44', '51']
44 ['22', '1', '36', '44', '51']
45 ['22', '1', '36', '44', '51']
46 ['22', '1', '36', '44', '51']
47 ['22', '1', '36', '44', '51']
48 ['22', '1', '36', '44', '51']
49 ['22', '1', '36', '44', '51']
50 ['22', '1', '36', '44', '51']
51 ['22', '1', '36', '44', '51']
62 ['51', '22', '7', '6', '47']
63 ['51', '22', '7', '6', '47']
64 ['51', '22', '7', '6', '47']
65 ['51', '22', '7', '6', '47']
66 ['51', '22', '7', '6', '47']
67 ['51', '22', '7', '6', '47']
68 ['51', '22', '7', '6', '47']
69 ['51', '22', '7', '6', '47']
70 ['51', '22', '7', '6', '47']
71 ['51', '22', '7', '6', '47']
82 ['51', '31', '20', '28', '33']
83 ['51', '31', '20', '28', '33']
84 ['51', '31', '20', '28', '33']
85 ['51', '31', '20', '28', '33']
86 ['51', '31', '20', '28', '33']
87 ['51', '31', '20', '28', '33']
88 ['51', '31', '20', '28', '33']
89 ['51', '31', '20', '28', '33']
90 ['51', '31', '20', '28', '33']
91 ['51', '31', '20', '28', '33']
102 ['51', '35', '30', '40', '36']
103 ['51', '35', '30', '40', '36']
104 ['51', '35', '30', '40', '36']
105 ['51', '35', '30', '40', '36']
106 ['51', '35', '30', '40', '36']
107 ['51', '35', '30', '40', '36']
108 ['51', '35', '30', '40', '36']
109 ['51', '35', '30', '40', '36']
110 ['51', '35', '30', '40', '36']
111 ['51', '35', '30', '40', '36']
122 ['53', '51', '28', '6', '29']
123 ['53', '51', '28', '6', '29']
124 ['53', '51', '28', '6', '29']
125 ['53', '51', '28', '6', '29']
126 ['53', '51', '28', '6', '29']
127 ['53', '51', '28', '6', '29']
128 ['53', '51', '28', '6', '29']
129 ['53', '51', '28', '6', '29']
130 ['53', '51', '28', '6', '29']
131 ['53', '51', '28', '6', '29']
142 ['26', '22', '23', '51', '53']
143 ['26', '22', '23', '51', '53']
144 ['26', '22', '23', '51', '53']
145 ['26', '22', '23', '51', '53']
146 ['26', '22', '23', '51', '53']
147 ['26', '22', '23', '51', '53']
148 ['26', '22', '23', '51', '53']
149 ['26', '22', '23', '51', '53']
150 ['26', '22', '23', '51', '53']
151 ['26', '22', '23', '51', '53']
162 ['51', '29', '58', '19', '42']
163 ['51', '29', '58', '19', '42']
164 ['51', '29', '58', '19', '42']
165 ['51', '29', '58', '19', '42']
166 ['51', '29', '58', '19', '42']
167 ['51', '29', '58', '19', '42']
168 ['51', '29', '58', '19', '42']
169 ['51', '29', '58', '19', '42']
170 ['51', '29', '58', '19', '42']
171 ['51', '29', '58', '19', '42']
182 ['51', '53', '34', '25', '11']
183 ['51', '53', '34', '25', '11']
184 ['51', '53', '34', '25', '11']
185 ['51', '53', '34', '25', '11']
186 ['51', '53', '34', '25', '11']
187 ['51', '53', '34', '25', '11']
188 ['51', '53', '34', '25', '11']
189 ['51', '53', '34', '25', '11']
190 ['51', '53', '34', '25', '11']
191 ['51', '53', '34', '25', '11']
202 ['51', '57', '24', '14', '43']
203 ['51', '57', '24', '14', '43']
204 ['51', '57', '24', '14', '43']
205 ['51', '57', '24', '14', '43']
206 ['51', '57', '24', '14', '43']
207 ['51', '57', '24', '14', '43']
208 ['51', '57', '24', '14', '43']
209 ['51', '57', '24', '14', '43']
210 ['51', '57', '24', '14', '43']
211 ['51', '57', '24', '14', '43']
222 ['51', '60', '19', '10', '9']
223 ['51', '60', '19', '10', '9']
224 ['51', '60', '19', '10', '9']
225 ['51', '60', '19', '10', '9']
226 ['51', '60', '19', '10', '9']
227 ['51', '60', '19', '10', '9']
228 ['51', '60', '19', '10', '9']
229 ['51', '60', '19', '10', '9']
230 ['51', '60', '19', '10', '9']
231 ['51', '60', '19', '10', '9']
242 ['51', '18', '12', '42', '13']
243 ['51', '18', '12', '42', '13']
244 ['51', '18', '12', '42', '13']
245 ['51', '18', '12', '42', '13']
246 ['51', '18', '12', '42', '13']
247 ['51', '18', '12', '42', '13']
248 ['51', '18', '12', '42', '13']
249 ['51', '18', '12', '42', '13']
250 ['51', '18', '12', '42', '13']
251 ['51', '18', '12', '42', '13']
262 ['51', '7', '55', '21', '50']
263 ['51', '7', '55', '21', '50']
264 ['51', '7', '55', '21', '50']
265 ['51', '7', '55', '21', '50']
266 ['51', '7', '55', '21', '50']
267 ['51', '7', '55', '21', '50']
268 ['51', '7', '55', '21', '50']
269 ['51', '7', '55', '21', '50']
270 ['51', '7', '55', '21', '50']
271 ['51', '7', '55', '21', '50']
282 ['51', '40', '17', '27', '48']
283 ['51', '40', '17', '27', '48']
284 ['51', '40', '17', '27', '48']
285 ['51', '40', '17', '27', '48']
286 ['51', '40', '17', '27', '48']
287 ['51', '40', '17', '27', '48']
288 ['51', '40', '17', '27', '48']
289 ['51', '40', '17', '27', '48']
290 ['51', '40', '17', '27', '48']
291 ['51', '40', '17', '27', '48']
302 ['51', '35', '49', '29', '27']
303 ['51', '35', '49', '29', '27']
304 ['51', '35', '49', '29', '27']
305 ['51', '35', '49', '29', '27']
306 ['51', '35', '49', '29', '27']
307 ['51', '35', '49', '29', '27']
308 ['51', '35', '49', '29', '27']
309 ['51', '35', '49', '29', '27']
310 ['51', '35', '49', '29', '27']
311 ['51', '35', '49', '29', '27']
322 ['51', '45', '10', '6', '41']
323 ['51', '45', '10', '6', '41']
324 ['51', '45', '10', '6', '41']
325 ['51', '45', '10', '6', '41']
326 ['51', '45', '10', '6', '41']
327 ['51', '45', '10', '6', '41']
328 ['51', '45', '10', '6', '41']
329 ['51', '45', '10', '6', '41']
330 ['51', '45', '10', '6', '41']
331 ['51', '45', '10', '6', '41']
342 ['51', '24', '47', '52', '25']
343 ['51', '24', '47', '52', '25']
344 ['51', '24', '47', '52', '25']
345 ['51', '24', '47', '52', '25']
346 ['51', '24', '47', '52', '25']
347 ['51', '24', '47', '52', '25']
348 ['51', '24', '47', '52', '25']
349 ['51', '24', '47', '52', '25']
350 ['51', '24', '47', '52', '25']
351 ['51', '24', '47', '52', '25']
362 ['52', '25', '51', '28', '52']
363 ['52', '25', '51', '28', '52']
364 ['52', '25', '51', '28', '52']
365 ['52', '25', '51', '28', '52']
366 ['52', '25', '51', '28', '52']
367 ['25', '51', '52', '35', '1']
368 ['25', '51', '52', '35', '1']
369 ['25', '51', '52', '1', '59']
370 ['25', '51', '52', '1', '59']
371 ['25', '51', '52', '1', '59']
372 ['25', '51', '52', '1', '59']
373 ['25', '51', '52', '1', '59']
374 ['25', '51', '52', '1', '59']
375 ['25', '51', '52', '1', '59']
376 ['25', '51', '52', '1', '59']
377 ['25', '51', '52', '1', '59']
378 ['25', '51', '52', '1', '59']
379 ['25', '51', '52', '1', '59']
390 ['25', '51', '52', '59', '3']
391 ['25', '51', '52', '59', '3']
392 ['25', '51', '52', '59', '3']
393 ['25', '51', '52', '59', '3']
394 ['25', '51', '52', '59', '3']
395 ['25', '51', '52', '59', '3']
396 ['25', '51', '52', '59', '3']
397 ['25', '51', '52', '59', '3']
398 ['25', '51', '52', '59', '3']
399 ['25', '51', '52', '59', '3']
410 ['25', '51', '52', '59', '2']
411 ['25', '51', '52', '59', '2']
412 ['25', '51', '52', '59', '2']
413 ['25', '51', '52', '59', '2']
414 ['25', '51', '52', '59', '2']
415 ['25', '51', '52', '59', '2']
416 ['25', '51', '52', '59', '2']
417 ['25', '51', '52', '59', '2']
418 ['25', '51', '52', '59', '2']
419 ['25', '51', '52', '59', '2']
430 ['25', '51', '52', '59', '29']
431 ['25', '51', '52', '59', '29']
432 ['25', '51', '52', '59', '29']
433 ['25', '51', '52', '59', '29']
434 ['25', '51', '52', '59', '29']
435 ['25', '51', '52', '59', '29']
436 ['25', '51', '52', '59', '29']
437 ['25', '51', '52', '59', '29']
438 ['25', '51', '52', '59', '29']
439 ['25', '51', '52', '59', '29']
450 ['25', '52', '59', '51', '1']
451 ['25', '52', '59', '51', '1']
452 ['25', '52', '59', '51', '1']
453 ['25', '52', '59', '51', '1']
454 ['25', '52', '59', '51', '1']
455 ['25', '52', '59', '51', '1']
456 ['25', '52', '59', '51', '1']
457 ['25', '52', '59', '51', '1']
458 ['25', '52', '59', '51', '1']
459 ['25', '52', '59', '51', '1']
470 ['25', '51', '1', '52', '6']
471 ['25', '51', '1', '52', '6']
472 ['25', '51', '1', '52', '6']
473 ['25', '51', '1', '52', '6']
474 ['25', '51', '1', '52', '6']
475 ['25', '51', '1', '52', '6']
476 ['25', '51', '1', '52', '6']
477 ['25', '51', '1', '52', '6']
478 ['25', '51', '1', '52', '6']
479 ['25', '51', '1', '52', '6']
490 ['25', '51', '52', '6', '40']
491 ['25', '51', '52', '6', '40']
492 ['25', '51', '52', '6', '40']
493 ['25', '51', '6', '52', '59']
494 ['25', '51', '6', '52', '59']
495 ['25', '51', '6', '52', '59']
496 ['25', '51', '6', '52', '59']
497 ['25', '51', '6', '52', '59']
498 ['25', '51', '6', '52', '59']
499 ['25', '51', '6', '52', '59']
500 ['25', '51', '6', '52', '59']
501 ['25', '51', '6', '52', '59']
502 ['25', '51', '6', '52', '59']
503 ['25', '51', '6', '52', '59']
514 ['25', '6', '52', '51', '16']
515 ['25', '6', '52', '51', '16']
516 ['25', '6', '52', '51', '16']
517 ['25', '6', '52', '51', '16']
518 ['25', '6', '52', '51', '59']
519 ['25', '6', '52', '51', '59']
520 ['25', '6', '52', '51', '59']
521 ['25', '6', '52', '51', '59']
522 ['25', '6', '52', '51', '59']
523 ['25', '6', '52', '51', '59']
524 ['25', '6', '52', '51', '59']
525 ['25', '6', '52', '51', '59']
526 ['25', '6', '52', '51', '59']
527 ['25', '6', '52', '51', '59']
528 ['25', '6', '52', '51', '59']
539 ['25', '6', '52', '51', '53']
540 ['25', '6', '52', '51', '53']
541 ['25', '6', '52', '51', '53']
542 ['25', '6', '52', '51', '53']
543 ['25', '6', '52', '51', '53']
544 ['25', '6', '52', '51', '53']
545 ['25', '6', '52', '51', '53']
546 ['25', '6', '52', '51', '53']
547 ['25', '6', '52', '51', '53']
548 ['25', '6', '52', '51', '53']
559 ['6', '51', '25', '52', '35']
560 ['6', '51', '25', '52', '35']
561 ['6', '51', '25', '52', '35']
562 ['6', '51', '25', '52', '35']
563 ['6', '51', '25', '52', '35']
564 ['6', '51', '25', '52', '35']
565 ['6', '51', '25', '52', '35']
566 ['6', '51', '25', '52', '35']
567 ['6', '51', '25', '52', '35']
568 ['6', '51', '25', '52', '35']
579 ['51', '25', '52', '6', '50']
580 ['51', '25', '52', '6', '50']
581 ['51', '25', '52', '6', '50']
582 ['51', '25', '52', '6', '50']
583 ['51', '25', '52', '6', '1']
584 ['51', '25', '52', '6', '1']
585 ['51', '25', '52', '6', '1']
586 ['51', '25', '52', '6', '1']
587 ['51', '25', '52', '6', '1']
588 ['51', '25', '52', '6', '1']
589 ['51', '25', '52', '6', '1']
590 ['51', '25', '52', '6', '1']
591 ['51', '25', '52', '6', '1']
592 ['51', '25', '52', '6', '1']
593 ['51', '25', '52', '6', '1']
604 ['51', '25', '6', '52', '19']
605 ['51', '25', '6', '52', '19']
606 ['51', '25', '6', '52', '19']
607 ['51', '25', '6', '52', '19']
608 ['51', '25', '6', '52', '19']
609 ['51', '25', '6', '52', '19']
610 ['51', '25', '6', '52', '19']
611 ['51', '25', '6', '52', '19']
612 ['51', '25', '6', '52', '19']
613 ['51', '25', '6', '52', '19']
624 ['25', '6', '52', '51', '57']
625 ['25', '6', '52', '51', '57']
626 ['25', '6', '52', '51', '57']
627 ['25', '6', '52', '51', '57']
628 ['25', '6', '52', '51', '57']
629 ['25', '6', '52', '51', '57']
630 ['25', '6', '52', '51', '57']
631 ['25', '6', '52', '51', '57']
632 ['25', '6', '52', '51', '57']
633 ['25', '6', '52', '51', '57']
644 ['25', '6', '52', '51', '25']
645 ['25', '6', '52', '51', '25']
646 ['25', '6', '52', '51', '25']
647 ['25', '6', '52', '51', '25']
648 ['25', '6', '52', '51', '25']
649 ['25', '6', '52', '51', '25']
650 ['25', '6', '52', '51', '25']
651 ['25', '6', '52', '51', '25']
652 ['25', '6', '52', '51', '25']
653 ['25', '6', '52', '51', '25']
664 ['6', '51', '25', '52', '26']
665 ['6', '51', '25', '52', '26']
666 ['6', '51', '25', '52', '26']
667 ['6', '51', '25', '52', '26']
668 ['6', '51', '25', '52', '26']
669 ['6', '51', '25', '52', '26']
670 ['6', '51', '25', '52', '26']
671 ['6', '51', '25', '52', '26']
672 ['6', '51', '25', '52', '26']
673 ['6', '51', '25', '52', '26']
684 ['6', '51', '25', '52', '29']
685 ['6', '51', '25', '52', '29']
686 ['6', '51', '25', '52', '29']
687 ['6', '51', '25', '52', '29']
688 ['6', '51', '25', '52', '29']
689 ['6', '51', '25', '52', '29']
690 ['6', '51', '25', '52', '29']
691 ['6', '51', '25', '52', '29']
692 ['6', '51', '25', '52', '29']
693 ['6', '51', '25', '52', '29']
704 ['6', '51', '25', '52', '59']
705 ['6', '51', '25', '52', '59']
706 ['6', '51', '25', '52', '59']
707 ['6', '51', '25', '52', '59']
708 ['6', '51', '25', '52', '59']
709 ['6', '51', '25', '52', '59']
710 ['6', '51', '25', '52', '59']
711 ['6', '51', '25', '52', '59']
712 ['6', '51', '25', '52', '59']
713 ['6', '51', '25', '52', '59']
724 ['6', '51', '25', '52', '59']
725 ['6', '51', '25', '52', '59']
726 ['6', '51', '25', '52', '59']
727 ['6', '51', '25', '52', '59']
728 ['6', '51', '25', '52', '59']
729 ['6', '51', '25', '52', '59']
730 ['6', '51', '25', '52', '59']
731 ['6', '51', '25', '52', '59']
732 ['6', '51', '25', '52', '59']
733 ['6', '51', '25', '52', '59']
744 ['6', '25', '52', '51', '23']
745 ['6', '52', '51', '25', '54']
746 ['6', '52', '51', '25', '54']
747 ['6', '52', '51', '25', '54']
748 ['6', '52', '51', '25', '54']
749 ['6', '52', '51', '25', '54']
750 ['6', '52', '51', '25', '54']
751 ['6', '52', '51', '25', '54']
752 ['6', '52', '51', '25', '54']
753 ['6', '52', '51', '25', '54']
754 ['6', '52', '51', '25', '54']
755 ['6', '52', '51', '25', '54']
766 ['6', '52', '51', '25', '59']
767 ['6', '52', '51', '25', '59']
768 ['6', '52', '51', '25', '59']
769 ['6', '52', '51', '25', '59']
770 ['6', '52', '51', '25', '59']
771 ['6', '52', '51', '25', '59']
772 ['6', '52', '51', '25', '59']
773 ['6', '52', '51', '25', '59']
774 ['6', '52', '51', '25', '59']
775 ['6', '52', '51', '25', '59']
786 ['6', '52', '51', '25', '15']
787 ['6', '52', '51', '25', '15']
788 ['6', '52', '51', '25', '15']
789 ['6', '52', '51', '25', '15']
790 ['6', '52', '51', '25', '15']
791 ['6', '52', '51', '25', '15']
792 ['6', '52', '51', '25', '15']
793 ['6', '52', '51', '25', '15']
794 ['6', '52', '51', '25', '15']
795 ['6', '52', '51', '25', '15']
806 ['52', '51', '25', '6', '28']
807 ['52', '51', '25', '6', '28']
808 ['52', '51', '25', '6', '28']
809 ['52', '51', '25', '6', '28']
810 ['52', '51', '25', '6', '28']
811 ['52', '51', '25', '6', '28']
812 ['52', '51', '25', '6', '28']
813 ['52', '51', '25', '6', '28']
