0 ['33', '61', '48', '23', '15', '44']
1 ['33', '61', '48', '23', '15', '44']
2 ['33', '61', '48', '23', '15', '44']
3 ['33', '61', '48', '23', '15', '44']
4 ['33', '61', '48', '23', '15', '44']
5 ['33', '61', '48', '23', '15', '44']
6 ['33', '61', '48', '23', '15', '44']
7 ['33', '61', '48', '23', '15', '44']
8 ['33', '61', '48', '23', '15', '44']
9 ['33', '61', '48', '23', '15', '44']
20 ['57', '2', '0', '31', '5', '26']
21 ['57', '2', '0', '31', '5', '26']
22 ['57', '2', '0', '31', '5', '26']
23 ['57', '2', '0', '31', '5', '26']
24 ['57', '2', '0', '31', '5', '26']
25 ['57', '2', '0', '31', '5', '26']
26 ['57', '2', '0', '31', '5', '26']
27 ['57', '2', '0', '31', '5', '26']
28 ['57', '2', '0', '31', '5', '26']
29 ['57', '2', '0', '31', '5', '26']
40 ['39', '16', '13', '26', '14', '46']
41 ['39', '16', '13', '26', '14', '46']
42 ['39', '16', '13', '26', '14', '46']
43 ['39', '16', '13', '26', '14', '46']
44 ['39', '16', '13', '26', '14', '46']
45 ['39', '16', '13', '26', '14', '46']
46 ['39', '16', '13', '26', '14', '46']
47 ['39', '16', '13', '26', '14', '46']
48 ['39', '16', '13', '26', '14', '46']
49 ['39', '16', '13', '26', '14', '46']
60 ['41', '24', '48', '17', '13', '56']
61 ['41', '24', '48', '17', '13', '56']
62 ['41', '24', '48', '17', '13', '56']
63 ['41', '24', '48', '17', '13', '56']
64 ['41', '24', '48', '17', '13', '56']
65 ['41', '24', '48', '17', '13', '56']
66 ['41', '24', '48', '17', '13', '56']
67 ['41', '24', '48', '17', '13', '56']
68 ['41', '24', '48', '17', '13', '56']
69 ['41', '24', '48', '17', '13', '56']
80 ['19', '15', '26', '9', '51', '6']
81 ['19', '15', '26', '9', '51', '6']
82 ['19', '15', '26', '9', '51', '6']
83 ['19', '15', '26', '9', '51', '6']
84 ['19', '15', '26', '9', '51', '6']
85 ['19', '15', '26', '9', '51', '6']
86 ['19', '15', '26', '9', '51', '6']
87 ['19', '15', '26', '9', '51', '6']
88 ['19', '15', '26', '9', '51', '6']
89 ['19', '15', '26', '9', '51', '6']
100 ['35', '22', '60', '0', '4', '18']
101 ['35', '22', '60', '0', '4', '18']
102 ['35', '22', '60', '0', '4', '18']
103 ['35', '22', '60', '0', '4', '18']
104 ['35', '22', '60', '0', '4', '18']
105 ['35', '22', '60', '0', '4', '18']
106 ['35', '22', '60', '0', '4', '18']
107 ['35', '22', '60', '0', '4', '18']
108 ['35', '22', '60', '0', '4', '18']
109 ['35', '22', '60', '0', '4', '18']
120 ['2', '6', '0', '61', '42', '13']
121 ['2', '6', '0', '61', '42', '13']
122 ['2', '6', '0', '61', '42', '13']
123 ['2', '6', '0', '61', '42', '13']
124 ['2', '6', '0', '61', '42', '13']
125 ['2', '6', '0', '61', '42', '13']
126 ['2', '6', '0', '61', '42', '13']
127 ['2', '6', '0', '61', '42', '13']
128 ['2', '6', '0', '61', '42', '13']
129 ['2', '6', '0', '61', '42', '13']
140 ['50', '30', '41', '15', '46', '6']
141 ['50', '30', '41', '15', '46', '6']
142 ['50', '30', '41', '15', '46', '6']
143 ['50', '30', '41', '15', '46', '6']
144 ['50', '30', '41', '15', '46', '6']
145 ['50', '30', '41', '15', '46', '6']
146 ['50', '30', '41', '15', '46', '6']
147 ['50', '30', '41', '15', '46', '6']
148 ['50', '30', '41', '15', '46', '6']
149 ['50', '30', '41', '15', '46', '6']
160 ['58', '21', '0', '48', '44', '16']
161 ['58', '21', '0', '48', '44', '16']
162 ['58', '21', '0', '48', '44', '16']
163 ['58', '21', '0', '48', '44', '16']
164 ['58', '21', '0', '48', '44', '16']
165 ['58', '21', '0', '48', '44', '16']
166 ['58', '21', '0', '48', '44', '16']
167 ['58', '21', '0', '48', '44', '16']
168 ['58', '21', '0', '48', '44', '16']
169 ['58', '21', '0', '48', '44', '16']
180 ['8', '51', '37', '9', '56', '3']
181 ['8', '51', '37', '9', '56', '3']
182 ['8', '51', '37', '9', '56', '3']
183 ['8', '51', '37', '9', '56', '3']
184 ['8', '51', '37', '9', '56', '3']
185 ['8', '51', '37', '9', '56', '3']
186 ['8', '51', '37', '9', '56', '3']
187 ['8', '51', '37', '9', '56', '3']
188 ['8', '51', '37', '9', '56', '3']
189 ['8', '51', '37', '9', '56', '3']
200 ['15', '57', '9', '19', '35', '5']
201 ['15', '57', '9', '19', '35', '5']
202 ['15', '57', '9', '19', '35', '5']
203 ['15', '57', '9', '19', '35', '5']
204 ['15', '57', '9', '19', '35', '5']
205 ['15', '57', '9', '19', '35', '5']
206 ['15', '57', '9', '19', '35', '5']
207 ['15', '57', '9', '19', '35', '5']
208 ['15', '57', '9', '19', '35', '5']
209 ['15', '57', '9', '19', '35', '5']
220 ['19', '47', '31', '46', '5', '9']
221 ['19', '47', '31', '46', '5', '9']
222 ['19', '47', '31', '46', '5', '9']
223 ['19', '47', '31', '46', '5', '9']
224 ['19', '47', '31', '46', '5', '9']
225 ['19', '47', '31', '46', '5', '9']
226 ['19', '47', '31', '46', '5', '9']
227 ['19', '47', '31', '46', '5', '9']
228 ['19', '47', '31', '46', '5', '9']
229 ['19', '47', '31', '46', '5', '9']
240 ['19', '36', '35', '47', '17', '42']
241 ['19', '36', '35', '47', '17', '42']
242 ['19', '36', '35', '47', '17', '42']
243 ['19', '36', '35', '47', '17', '42']
244 ['19', '36', '35', '47', '17', '42']
245 ['19', '36', '35', '47', '17', '42']
246 ['19', '36', '35', '47', '17', '42']
247 ['19', '36', '35', '47', '17', '42']
248 ['19', '36', '35', '47', '17', '42']
249 ['19', '36', '35', '47', '17', '42']
260 ['11', '37', '7', '19', '43', '60']
261 ['11', '37', '7', '19', '43', '60']
262 ['11', '37', '7', '19', '43', '60']
263 ['11', '37', '7', '19', '43', '60']
264 ['11', '37', '7', '19', '43', '60']
265 ['11', '37', '7', '19', '43', '60']
266 ['11', '37', '7', '19', '43', '60']
267 ['11', '37', '7', '19', '43', '60']
268 ['11', '37', '7', '19', '43', '60']
269 ['11', '37', '7', '19', '43', '60']
280 ['53', '27', '41', '47', '14', '57']
281 ['53', '27', '41', '47', '14', '57']
282 ['53', '27', '41', '47', '14', '57']
283 ['53', '27', '41', '47', '14', '57']
284 ['53', '27', '41', '47', '14', '57']
285 ['53', '27', '41', '47', '14', '57']
286 ['53', '27', '41', '47', '14', '57']
287 ['53', '27', '41', '47', '14', '57']
288 ['53', '27', '41', '47', '14', '57']
289 ['53', '27', '41', '47', '14', '57']
300 ['21', '0', '28', '33', '21', '49']
301 ['21', '0', '28', '33', '21', '49']
302 ['21', '0', '28', '33', '21', '49']
303 ['21', '0', '28', '33', '21', '49']
304 ['21', '0', '28', '33', '21', '49']
305 ['21', '0', '28', '33', '21', '49']
306 ['21', '0', '28', '33', '21', '49']
307 ['21', '0', '28', '33', '21', '49']
308 ['21', '0', '28', '33', '21', '49']
309 ['21', '0', '28', '33', '21', '49']
320 ['26', '26', '2', '51', '17', '36']
321 ['26', '26', '2', '51', '17', '36']
322 ['26', '26', '2', '51', '17', '36']
323 ['26', '26', '2', '51', '17', '36']
324 ['26', '26', '2', '51', '17', '36']
325 ['26', '26', '2', '51', '17', '36']
326 ['26', '26', '2', '51', '17', '36']
327 ['26', '26', '2', '51', '17', '36']
328 ['26', '26', '2', '51', '17', '36']
329 ['26', '26', '2', '51', '17', '36']
340 ['5', '38', '14', '3', '0', '9']
341 ['5', '38', '14', '3', '0', '9']
342 ['5', '38', '14', '3', '0', '9']
343 ['5', '38', '14', '3', '0', '9']
344 ['5', '38', '14', '3', '0', '9']
345 ['5', '38', '14', '3', '0', '9']
346 ['5', '38', '14', '3', '0', '9']
347 ['5', '38', '14', '3', '0', '9']
348 ['5', '38', '14', '3', '0', '9']
349 ['5', '38', '14', '3', '0', '9']
360 ['57', '1', '48', '5', '29', '17']
361 ['57', '1', '48', '5', '29', '17']
