0 ['34', '39', '29', '56', '52', '33', '53', '8']
81 ['18', '45', '3', '30', '61', '27', '45', '33']
82 ['18', '45', '3', '30', '61', '27', '45', '33']
83 ['18', '45', '3', '30', '61', '27', '45', '33']
84 ['18', '45', '3', '30', '61', '27', '45', '33']
85 ['18', '45', '3', '30', '61', '27', '45', '33']
86 ['18', '45', '3', '30', '61', '27', '45', '33']
87 ['18', '45', '3', '30', '61', '27', '45', '33']
88 ['18', '45', '3', '30', '61', '27', '45', '33']
89 ['18', '45', '3', '30', '61', '27', '45', '33']
100 ['34', '45', '44', '59', '48', '22', '38', '6']
101 ['34', '45', '44', '59', '48', '22', '38', '6']
102 ['34', '45', '44', '59', '48', '22', '38', '6']
103 ['34', '45', '44', '59', '48', '22', '38', '6']
104 ['34', '45', '44', '59', '48', '22', '38', '6']
105 ['34', '45', '44', '59', '48', '22', '38', '6']
106 ['34', '45', '44', '59', '48', '22', '38', '6']
107 ['34', '45', '44', '59', '48', '22', '38', '6']
108 ['34', '45', '44', '59', '48', '22', '38', '6']
109 ['34', '45', '44', '59', '48', '22', '38', '6']
120 ['41', '20', '39', '44', '41', '53', '55', '25']
121 ['41', '20', '39', '44', '41', '53', '55', '25']
122 ['41', '20', '39', '44', '41', '53', '55', '25']
123 ['41', '20', '39', '44', '41', '53', '55', '25']
124 ['41', '20', '39', '44', '41', '53', '55', '25']
125 ['41', '20', '39', '44', '41', '53', '55', '25']
126 ['41', '20', '39', '44', '41', '53', '55', '25']
127 ['41', '20', '39', '44', '41', '53', '55', '25']
128 ['41', '20', '39', '44', '41', '53', '55', '25']
129 ['41', '20', '39', '44', '41', '53', '55', '25']
140 ['27', '25', '59', '11', '20', '7', '34', '33']
141 ['27', '25', '59', '11', '20', '7', '34', '33']
142 ['27', '25', '59', '11', '20', '7', '34', '33']
143 ['27', '25', '59', '11', '20', '7', '34', '33']
144 ['27', '25', '59', '11', '20', '7', '34', '33']
145 ['27', '25', '59', '11', '20', '7', '34', '33']
146 ['27', '25', '59', '11', '20', '7', '34', '33']
147 ['27', '25', '59', '11', '20', '7', '34', '33']
148 ['27', '25', '59', '11', '20', '7', '34', '33']
149 ['27', '25', '59', '11', '20', '7', '34', '33']
160 ['10', '53', '18', '16', '54', '39', '21', '22']
161 ['10', '53', '18', '16', '54', '39', '21', '22']
162 ['10', '53', '18', '16', '54', '39', '21', '22']
163 ['10', '53', '18', '16', '54', '39', '21', '22']
164 ['10', '53', '18', '16', '54', '39', '21', '22']
165 ['10', '53', '18', '16', '54', '39', '21', '22']
166 ['10', '53', '18', '16', '54', '39', '21', '22']
167 ['10', '53', '18', '16', '54', '39', '21', '22']
168 ['10', '53', '18', '16', '54', '39', '21', '22']
169 ['10', '53', '18', '16', '54', '39', '21', '22']
180 ['32', '16', '59', '14', '48', '7', '59', '4']
181 ['32', '16', '59', '14', '48', '7', '59', '4']
182 ['32', '16', '59', '14', '48', '7', '59', '4']
183 ['32', '16', '59', '14', '48', '7', '59', '4']
184 ['32', '16', '59', '14', '48', '7', '59', '4']
185 ['32', '16', '59', '14', '48', '7', '59', '4']
186 ['32', '16', '59', '14', '48', '7', '59', '4']
187 ['32', '16', '59', '14', '48', '7', '59', '4']
188 ['32', '16', '59', '14', '48', '7', '59', '4']
189 ['32', '16', '59', '14', '48', '7', '59', '4']
200 ['44', '28', '17', '31', '43', '61', '14', '59']
201 ['44', '28', '17', '31', '43', '61', '14', '59']
202 ['44', '28', '17', '31', '43', '61', '14', '59']
203 ['44', '28', '17', '31', '43', '61', '14', '59']
204 ['44', '28', '17', '31', '43', '61', '14', '59']
205 ['44', '28', '17', '31', '43', '61', '14', '59']
206 ['44', '28', '17', '31', '43', '61', '14', '59']
207 ['44', '28', '17', '31', '43', '61', '14', '59']
208 ['44', '28', '17', '31', '43', '61', '14', '59']
209 ['44', '28', '17', '31', '43', '61', '14', '59']
220 ['18', '10', '22', '38', '39', '61', '32', '40']
221 ['18', '10', '22', '38', '39', '61', '32', '40']
222 ['18', '10', '22', '38', '39', '61', '32', '40']
223 ['18', '10', '22', '38', '39', '61', '32', '40']
224 ['18', '10', '22', '38', '39', '61', '32', '40']
225 ['18', '10', '22', '38', '39', '61', '32', '40']
226 ['18', '10', '22', '38', '39', '61', '32', '40']
227 ['18', '10', '22', '38', '39', '61', '32', '40']
228 ['18', '10', '22', '38', '39', '61', '32', '40']
229 ['18', '10', '22', '38', '39', '61', '32', '40']
240 ['4', '19', '6', '58', '1', '5', '51', '37']
241 ['4', '19', '6', '58', '1', '5', '51', '37']
242 ['4', '19', '6', '58', '1', '5', '51', '37']
243 ['4', '19', '6', '58', '1', '5', '51', '37']
244 ['4', '19', '6', '58', '1', '5', '51', '37']
245 ['4', '19', '6', '58', '1', '5', '51', '37']
246 ['4', '19', '6', '58', '1', '5', '51', '37']
247 ['4', '19', '6', '58', '1', '5', '51', '37']
248 ['4', '19', '6', '58', '1', '5', '51', '37']
249 ['4', '19', '6', '58', '1', '5', '51', '37']
260 ['19', '57', '61', '2', '27', '49', '58', '18']
261 ['19', '57', '61', '2', '27', '49', '58', '18']
262 ['19', '57', '61', '2', '27', '49', '58', '18']
263 ['19', '57', '61', '2', '27', '49', '58', '18']
264 ['19', '57', '61', '2', '27', '49', '58', '18']
265 ['19', '57', '61', '2', '27', '49', '58', '18']
266 ['19', '57', '61', '2', '27', '49', '58', '18']
267 ['19', '57', '61', '2', '27', '49', '58', '18']
268 ['19', '57', '61', '2', '27', '49', '58', '18']
269 ['19', '57', '61', '2', '27', '49', '58', '18']
280 ['40', '56', '38', '14', '24', '52', '26', '53']
281 ['40', '56', '38', '14', '24', '52', '26', '53']
282 ['40', '56', '38', '14', '24', '52', '26', '53']
283 ['40', '56', '38', '14', '24', '52', '26', '53']
284 ['40', '56', '38', '14', '24', '52', '26', '53']
285 ['40', '56', '38', '14', '24', '52', '26', '53']
286 ['40', '56', '38', '14', '24', '52', '26', '53']
287 ['40', '56', '38', '14', '24', '52', '26', '53']
288 ['40', '56', '38', '14', '24', '52', '26', '53']
289 ['40', '56', '38', '14', '24', '52', '26', '53']
300 ['56', '15', '47', '30', '16', '25', '33', '41']
301 ['56', '15', '47', '30', '16', '25', '33', '41']
302 ['56', '15', '47', '30', '16', '25', '33', '41']
303 ['56', '15', '47', '30', '16', '25', '33', '41']
304 ['56', '15', '47', '30', '16', '25', '33', '41']
305 ['56', '15', '47', '30', '16', '25', '33', '41']
306 ['56', '15', '47', '30', '16', '25', '33', '41']
307 ['56', '15', '47', '30', '16', '25', '33', '41']
308 ['56', '15', '47', '30', '16', '25', '33', '41']
309 ['56', '15', '47', '30', '16', '25', '33', '41']
320 ['52', '60', '21', '19', '44', '1', '40', '34']
321 ['52', '60', '21', '19', '44', '1', '40', '34']
322 ['52', '60', '21', '19', '44', '1', '40', '34']
323 ['52', '60', '21', '19', '44', '1', '40', '34']
324 ['52', '60', '21', '19', '44', '1', '40', '34']
325 ['52', '60', '21', '19', '44', '1', '40', '34']
326 ['52', '60', '21', '19', '44', '1', '40', '34']
327 ['52', '60', '21', '19', '44', '1', '40', '34']
328 ['52', '60', '21', '19', '44', '1', '40', '34']
329 ['52', '60', '21', '19', '44', '1', '40', '34']
340 ['59', '3', '9', '10', '53', '6', '36', '0']
341 ['59', '3', '9', '10', '53', '6', '36', '0']
342 ['59', '3', '9', '10', '53', '6', '36', '0']
343 ['59', '3', '9', '10', '53', '6', '36', '0']
344 ['59', '3', '9', '10', '53', '6', '36', '0']
345 ['59', '3', '9', '10', '53', '6', '36', '0']
346 ['59', '3', '9', '10', '53', '6', '36', '0']
347 ['59', '3', '9', '10', '53', '6', '36', '0']
348 ['59', '3', '9', '10', '53', '6', '36', '0']
349 ['59', '3', '9', '10', '53', '6', '36', '0']
360 ['55', '54', '7', '60', '15', '60', '18', '1']
361 ['55', '54', '7', '60', '15', '60', '18', '1']
362 ['55', '54', '7', '60', '15', '60', '18', '1']
363 ['55', '54', '7', '60', '15', '60', '18', '1']
364 ['55', '54', '7', '60', '15', '60', '18', '1']
365 ['55', '54', '7', '60', '15', '60', '18', '1']
366 ['55', '54', '7', '60', '15', '60', '18', '1']
367 ['55', '54', '7', '60', '15', '60', '18', '1']
368 ['55', '54', '7', '60', '15', '60', '18', '1']
369 ['55', '54', '7', '60', '15', '60', '18', '1']
380 ['38', '6', '16', '35', '9', '34', '15', '28']
381 ['38', '6', '16', '35', '9', '34', '15', '28']
382 ['38', '6', '16', '35', '9', '34', '15', '28']
383 ['38', '6', '16', '35', '9', '34', '15', '28']
384 ['38', '6', '16', '35', '9', '34', '15', '28']
385 ['38', '6', '16', '35', '9', '34', '15', '28']
386 ['38', '6', '16', '35', '9', '34', '15', '28']
387 ['38', '6', '16', '35', '9', '34', '15', '28']
388 ['38', '6', '16', '35', '9', '34', '15', '28']
389 ['38', '6', '16', '35', '9', '34', '15', '28']
400 ['24', '30', '44', '16', '49', '14', '40', '48']
401 ['24', '30', '44', '16', '49', '14', '40', '48']
402 ['24', '30', '44', '16', '49', '14', '40', '48']
403 ['24', '30', '44', '16', '49', '14', '40', '48']
404 ['24', '30', '44', '16', '49', '14', '40', '48']
405 ['24', '30', '44', '16', '49', '14', '40', '48']
406 ['24', '30', '44', '16', '49', '14', '40', '48']
407 ['24', '30', '44', '16', '49', '14', '40', '48']
408 ['24', '30', '44', '16', '49', '14', '40', '48']
409 ['24', '30', '44', '16', '49', '14', '40', '48']
420 ['2', '3', '56', '36', '5', '9', '29', '60']
421 ['2', '3', '56', '36', '5', '9', '29', '60']
422 ['2', '3', '56', '36', '5', '9', '29', '60']
423 ['2', '3', '56', '36', '5', '9', '29', '60']
424 ['2', '3', '56', '36', '5', '9', '29', '60']
425 ['2', '3', '56', '36', '5', '9', '29', '60']
426 ['2', '3', '56', '36', '5', '9', '29', '60']
427 ['2', '3', '56', '36', '5', '9', '29', '60']
428 ['2', '3', '56', '36', '5', '9', '29', '60']
429 ['2', '3', '56', '36', '5', '9', '29', '60']
440 ['17', '14', '48', '0', '4', '59', '60', '45']
441 ['17', '14', '48', '0', '4', '59', '60', '45']
442 ['17', '14', '48', '0', '4', '59', '60', '45']
443 ['17', '14', '48', '0', '4', '59', '60', '45']
444 ['56', '28', '26', '54', '27', '40', '52', '51']
445 ['56', '28', '26', '54', '27', '40', '52', '51']
446 ['56', '28', '26', '54', '27', '40', '52', '51']
447 ['54', '27', '40', '52', '51', '42', '52', '6']
448 ['54', '27', '40', '52', '51', '42', '52', '6']
449 ['54', '27', '40', '52', '51', '42', '52', '6']
450 ['54', '27', '40', '52', '51', '42', '52', '6']
451 ['54', '27', '40', '52', '51', '42', '52', '6']
452 ['54', '27', '40', '52', '51', '42', '52', '6']
453 ['54', '27', '40', '52', '51', '42', '52', '6']
454 ['54', '27', '40', '52', '51', '42', '52', '6']
455 ['54', '27', '40', '52', '51', '42', '52', '6']
456 ['54', '27', '40', '52', '51', '42', '52', '6']
457 ['54', '27', '40', '52', '51', '42', '52', '6']
468 ['51', '52', '6', '30', '31', '43', '45', '24']
469 ['51', '52', '6', '30', '31', '43', '45', '24']
470 ['51', '52', '6', '30', '31', '43', '45', '24']
471 ['51', '52', '6', '30', '31', '43', '45', '24']
472 ['51', '52', '6', '30', '31', '43', '45', '24']
473 ['51', '52', '6', '30', '31', '43', '45', '24']
474 ['51', '52', '6', '30', '31', '43', '45', '24']
475 ['51', '52', '6', '30', '31', '43', '45', '24']
476 ['51', '52', '6', '30', '31', '43', '45', '24']
477 ['51', '52', '6', '30', '31', '43', '45', '24']
488 ['6', '52', '31', '55', '28', '38', '51', '7']
489 ['6', '52', '31', '55', '28', '38', '51', '7']
490 ['6', '52', '31', '55', '28', '38', '51', '7']
491 ['6', '52', '31', '55', '28', '38', '51', '7']
492 ['6', '52', '31', '55', '28', '38', '51', '7']
493 ['6', '52', '31', '55', '28', '38', '51', '7']
494 ['6', '52', '31', '55', '28', '38', '51', '7']
495 ['6', '52', '31', '55', '28', '38', '51', '7']
496 ['6', '52', '31', '55', '28', '38', '51', '7']
497 ['6', '52', '31', '55', '28', '38', '51', '7']
508 ['51', '52', '6', '61', '31', '59', '25', '28']
509 ['51', '52', '6', '59', '25', '28', '11', '54']
510 ['51', '52', '6', '59', '25', '28', '11', '54']
511 ['51', '52', '6', '59', '25', '28', '11', '54']
512 ['51', '52', '6', '59', '25', '28', '11', '54']
513 ['51', '52', '6', '59', '25', '28', '11', '54']
514 ['51', '52', '6', '59', '25', '28', '11', '54']
515 ['51', '52', '6', '59', '25', '28', '11', '54']
516 ['51', '52', '6', '59', '25', '28', '11', '54']
517 ['51', '52', '6', '59', '25', '28', '11', '54']
518 ['51', '52', '6', '59', '25', '28', '11', '54']
519 ['51', '52', '6', '59', '25', '28', '11', '54']
530 ['51', '52', '6', '59', '25', '54', '2', '60']
531 ['51', '52', '6', '59', '25', '54', '2', '60']
532 ['51', '52', '6', '59', '25', '54', '2', '60']
533 ['51', '52', '6', '59', '25', '54', '2', '60']
534 ['51', '52', '6', '59', '25', '54', '2', '60']
535 ['51', '52', '6', '59', '25', '54', '2', '60']
536 ['51', '52', '6', '59', '25', '54', '2', '60']
537 ['51', '52', '6', '59', '25', '54', '2', '60']
538 ['51', '52', '6', '59', '25', '54', '2', '60']
539 ['51', '52', '6', '59', '25', '54', '2', '60']
550 ['51', '59', '54', '52', '25', '6', '24', '1']
551 ['51', '59', '54', '52', '25', '6', '24', '1']
552 ['51', '59', '54', '52', '25', '6', '24', '1']
553 ['51', '59', '54', '52', '25', '6', '24', '1']
554 ['51', '59', '54', '52', '25', '6', '24', '1']
555 ['51', '59', '54', '52', '25', '6', '24', '1']
556 ['51', '59', '54', '25', '6', '1', '52', '48']
557 ['51', '59', '54', '25', '6', '1', '52', '5']
558 ['51', '59', '54', '25', '6', '1', '52', '5']
559 ['51', '59', '54', '25', '6', '1', '52', '5']
560 ['51', '59', '54', '25', '6', '1', '52', '5']
561 ['51', '59', '54', '25', '6', '1', '52', '5']
562 ['51', '59', '54', '25', '6', '1', '52', '5']
563 ['51', '59', '54', '25', '6', '1', '52', '5']
564 ['51', '59', '54', '25', '6', '1', '52', '5']
565 ['51', '59', '54', '25', '6', '1', '52', '5']
566 ['51', '59', '54', '25', '6', '1', '52', '5']
567 ['51', '59', '54', '25', '6', '1', '52', '5']
578 ['51', '59', '25', '6', '1', '52', '5', '54']
579 ['51', '59', '25', '6', '1', '52', '5', '54']
580 ['51', '59', '25', '6', '1', '52', '5', '54']
581 ['51', '59', '25', '6', '1', '52', '5', '54']
582 ['51', '59', '25', '6', '1', '52', '5', '54']
583 ['51', '59', '25', '6', '1', '52', '5', '54']
584 ['51', '59', '25', '6', '1', '52', '5', '54']
585 ['51', '59', '25', '6', '1', '52', '5', '54']
586 ['51', '59', '25', '6', '1', '52', '5', '54']
587 ['51', '59', '25', '6', '1', '52', '5', '54']
598 ['51', '25', '6', '1', '52', '5', '59', '54']
599 ['51', '25', '6', '1', '52', '5', '59', '54']
600 ['51', '25', '6', '1', '52', '5', '59', '54']
601 ['51', '25', '6', '1', '52', '5', '59', '54']
602 ['51', '25', '6', '1', '52', '5', '59', '54']
603 ['51', '25', '6', '1', '52', '5', '59', '54']
604 ['51', '25', '6', '1', '52', '5', '59', '54']
605 ['51', '25', '6', '1', '52', '5', '59', '54']
606 ['51', '25', '6', '1', '52', '5', '59', '54']
607 ['51', '25', '6', '1', '52', '5', '59', '54']
618 ['51', '25', '6', '1', '5', '59', '52', '20']
619 ['51', '25', '6', '1', '5', '59', '52', '20']
620 ['51', '25', '6', '1', '5', '59', '52', '20']
621 ['51', '25', '6', '1', '5', '59', '52', '20']
622 ['51', '25', '6', '1', '5', '59', '52', '20']
623 ['51', '25', '6', '1', '5', '59', '52', '20']
624 ['51', '25', '6', '1', '5', '59', '52', '20']
625 ['51', '25', '6', '1', '5', '59', '52', '20']
626 ['51', '25', '6', '1', '5', '59', '52', '20']
627 ['51', '25', '6', '1', '5', '59', '52', '20']
638 ['1', '5', '59', '6', '52', '25', '51', '47']
639 ['1', '5', '59', '6', '52', '25', '51', '47']
640 ['1', '5', '59', '6', '52', '25', '51', '47']
641 ['1', '5', '59', '6', '52', '25', '51', '47']
642 ['1', '5', '59', '6', '52', '25', '51', '47']
643 ['1', '5', '59', '6', '52', '25', '51', '47']
644 ['1', '5', '59', '6', '52', '25', '51', '47']
645 ['1', '5', '59', '6', '52', '25', '51', '47']
646 ['1', '5', '59', '6', '52', '25', '51', '47']
647 ['1', '5', '59', '6', '52', '25', '51', '47']
658 ['1', '5', '59', '52', '25', '51', '6', '54']
659 ['1', '5', '59', '52', '25', '51', '6', '54']
660 ['1', '5', '59', '52', '25', '51', '6', '54']
661 ['1', '5', '59', '52', '25', '51', '6', '54']
662 ['1', '5', '59', '52', '25', '51', '6', '54']
663 ['1', '5', '59', '52', '25', '51', '6', '54']
664 ['1', '5', '59', '52', '25', '51', '6', '54']
665 ['1', '5', '59', '52', '25', '51', '6', '54']
666 ['1', '5', '59', '52', '25', '51', '6', '54']
667 ['1', '5', '59', '52', '25', '51', '6', '54']
678 ['1', '5', '59', '52', '25', '6', '51', '20']
679 ['1', '5', '59', '52', '25', '6', '51', '20']
680 ['1', '5', '59', '52', '25', '6', '51', '20']
681 ['1', '5', '59', '52', '25', '6', '51', '20']
682 ['1', '5', '59', '52', '25', '6', '51', '20']
683 ['1', '5', '59', '52', '25', '6', '51', '20']
684 ['1', '5', '59', '52', '25', '6', '51', '20']
685 ['1', '5', '59', '52', '25', '6', '51', '20']
686 ['1', '5', '59', '52', '25', '6', '51', '20']
687 ['1', '5', '59', '52', '25', '6', '51', '20']
698 ['59', '25', '6', '51', '52', '1', '5', '59']
699 ['59', '25', '6', '51', '52', '1', '5', '59']
700 ['59', '25', '6', '51', '52', '1', '5', '59']
701 ['59', '25', '6', '51', '52', '1', '5', '59']
702 ['59', '25', '6', '51', '52', '1', '5', '59']
703 ['59', '25', '6', '51', '52', '1', '5', '59']
704 ['59', '25', '6', '51', '52', '1', '5', '59']
705 ['59', '25', '6', '51', '52', '1', '5', '59']
706 ['59', '25', '6', '51', '52', '1', '5', '59']
707 ['59', '25', '6', '51', '52', '1', '5', '59']
718 ['6', '51', '52', '1', '59', '25', '5', '37']
719 ['6', '51', '52', '1', '59', '25', '5', '37']
720 ['6', '51', '52', '1', '59', '25', '5', '37']
721 ['51', '1', '59', '25', '5', '52', '6', '54']
722 ['51', '1', '59', '25', '5', '52', '6', '54']
723 ['51', '1', '59', '25', '5', '52', '6', '54']
724 ['51', '1', '59', '25', '5', '52', '6', '54']
725 ['51', '1', '59', '25', '5', '52', '6', '54']
726 ['51', '1', '59', '25', '5', '52', '6', '54']
727 ['51', '1', '59', '25', '5', '52', '6', '54']
728 ['51', '1', '59', '25', '5', '52', '6', '54']
729 ['51', '1', '59', '25', '5', '52', '6', '54']
730 ['51', '1', '59', '25', '5', '52', '6', '54']
731 ['51', '1', '59', '25', '5', '52', '6', '54']
742 ['59', '25', '5', '52', '6', '1', '51', '17']
743 ['59', '25', '5', '52', '6', '1', '51', '17']
744 ['59', '25', '5', '52', '6', '1', '51', '17']
745 ['59', '25', '5', '52', '6', '1', '51', '17']
746 ['59', '25', '5', '52', '6', '1', '51', '17']
747 ['59', '25', '5', '52', '6', '1', '51', '17']
748 ['59', '25', '5', '52', '6', '1', '51', '17']
749 ['59', '25', '5', '52', '6', '1', '51', '17']
750 ['59', '25', '5', '52', '6', '1', '51', '17']
751 ['59', '25', '5', '52', '6', '1', '51', '17']
762 ['59', '25', '5', '6', '51', '52', '1', '46']
763 ['59', '25', '5', '6', '51', '52', '1', '46']
764 ['59', '25', '5', '6', '51', '52', '1', '46']
765 ['59', '25', '5', '6', '51', '52', '1', '46']
766 ['59', '25', '5', '6', '51', '52', '1', '46']
767 ['59', '25', '5', '6', '51', '52', '1', '46']
768 ['59', '25', '5', '6', '51', '52', '1', '46']
769 ['59', '25', '5', '6', '51', '52', '1', '46']
770 ['59', '25', '5', '6', '51', '52', '1', '46']
771 ['59', '25', '5', '6', '51', '52', '1', '46']
782 ['5', '6', '51', '52', '1', '59', '25', '16']
783 ['5', '6', '51', '52', '1', '59', '25', '16']
784 ['5', '6', '51', '52', '1', '59', '25', '16']
785 ['5', '6', '51', '52', '1', '59', '25', '16']
786 ['5', '6', '51', '52', '1', '59', '25', '16']
787 ['5', '6', '51', '52', '1', '59', '25', '16']
788 ['5', '6', '51', '52', '1', '59', '25', '16']
789 ['5', '6', '51', '52', '1', '59', '25', '16']
790 ['5', '6', '51', '52', '1', '59', '25', '16']
791 ['5', '6', '51', '52', '1', '59', '25', '16']
802 ['5', '6', '51', '52', '1', '59', '25', '24']
803 ['5', '6', '51', '52', '1', '59', '25', '24']
804 ['5', '6', '51', '52', '1', '59', '25', '24']
805 ['5', '6', '51', '52', '1', '59', '25', '24']
806 ['5', '6', '51', '52', '1', '59', '25', '24']
807 ['5', '6', '51', '52', '1', '59', '25', '24']
808 ['5', '6', '51', '52', '1', '59', '25', '24']
809 ['5', '6', '51', '52', '1', '59', '25', '24']
810 ['5', '6', '51', '52', '1', '59', '25', '24']
811 ['5', '6', '51', '52', '1', '59', '25', '24']
822 ['5', '6', '51', '52', '59', '25', '1', '45']
823 ['5', '6', '51', '52', '59', '25', '1', '45']
824 ['5', '6', '51', '52', '59', '25', '1', '45']
825 ['5', '6', '51', '52', '59', '25', '1', '45']
826 ['5', '6', '51', '52', '59', '25', '1', '45']
827 ['5', '6', '51', '52', '59', '25', '1', '45']
828 ['5', '6', '51', '52', '59', '25', '1', '45']
829 ['5', '6', '51', '52', '59', '25', '1', '45']
830 ['5', '6', '51', '52', '59', '25', '1', '45']
831 ['5', '6', '51', '52', '59', '25', '1', '45']
842 ['5', '6', '52', '59', '25', '1', '51', '54']
843 ['5', '6', '52', '59', '25', '1', '51', '54']
844 ['5', '6', '52', '59', '25', '1', '51', '54']
845 ['5', '6', '52', '59', '25', '1', '51', '54']
846 ['5', '6', '52', '59', '25', '1', '51', '54']
847 ['5', '6', '52', '59', '25', '1', '51', '54']
848 ['5', '6', '52', '59', '25', '1', '51', '54']
849 ['5', '6', '52', '59', '25', '1', '51', '54']
850 ['5', '6', '52', '59', '25', '1', '51', '54']
851 ['5', '6', '52', '59', '25', '1', '51', '54']
862 ['6', '52', '25', '1', '51', '5', '59', '49']
863 ['6', '52', '25', '1', '51', '5', '59', '49']
864 ['6', '52', '25', '1', '51', '5', '59', '49']
865 ['6', '52', '25', '1', '51', '5', '59', '49']
866 ['6', '52', '25', '1', '51', '5', '59', '49']
867 ['6', '52', '25', '1', '51', '5', '59', '49']
868 ['6', '52', '25', '1', '51', '5', '59', '49']
869 ['6', '52', '25', '1', '51', '5', '59', '49']
870 ['6', '52', '25', '1', '51', '5', '59', '49']
871 ['6', '52', '25', '1', '51', '5', '59', '49']
882 ['6', '52', '51', '59', '5', '1', '25', '54']
883 ['6', '52', '51', '59', '5', '1', '25', '54']
884 ['6', '52', '51', '59', '5', '1', '25', '54']
885 ['6', '52', '51', '59', '5', '1', '25', '54']
886 ['6', '52', '51', '59', '5', '1', '25', '54']
887 ['6', '52', '51', '59', '5', '1', '25', '54']
888 ['6', '52', '51', '59', '5', '1', '25', '54']
889 ['6', '52', '51', '59', '5', '1', '25', '54']
890 ['6', '52', '51', '59', '5', '1', '25', '54']
891 ['6', '52', '51', '59', '5', '1', '25', '54']
892 ['6', '52', '51', '59', '5', '1', '25', '54']
903 ['52', '51', '59', '5', '1', '25', '6', '53']
904 ['52', '51', '59', '5', '1', '25', '6', '53']
905 ['52', '51', '59', '5', '1', '25', '6', '53']
906 ['52', '51', '59', '5', '1', '25', '6', '53']
907 ['52', '51', '59', '5', '1', '25', '6', '53']
908 ['52', '51', '59', '5', '1', '25', '6', '53']
909 ['52', '51', '59', '5', '1', '25', '6', '53']
910 ['52', '51', '59', '5', '1', '25', '6', '53']
911 ['52', '51', '59', '5', '1', '25', '6', '53']
912 ['52', '51', '59', '5', '1', '25', '6', '53']
923 ['51', '59', '5', '1', '25', '6', '52', '9']
924 ['51', '59', '5', '1', '25', '6', '52', '9']
925 ['51', '59', '5', '1', '25', '6', '52', '9']
926 ['51', '59', '5', '1', '25', '6', '52', '9']
927 ['51', '59', '5', '1', '25', '6', '52', '9']
928 ['51', '59', '5', '1', '25', '6', '52', '9']
929 ['51', '59', '5', '1', '25', '6', '52', '9']
930 ['51', '59', '5', '1', '25', '6', '52', '9']
931 ['51', '59', '5', '1', '25', '6', '52', '9']
932 ['51', '59', '5', '1', '25', '6', '52', '9']
943 ['51', '59', '5', '1', '25', '6', '52', '54']
944 ['51', '59', '5', '1', '25', '6', '52', '54']
945 ['51', '59', '5', '1', '25', '6', '52', '54']
946 ['51', '59', '5', '1', '25', '6', '52', '54']
947 ['51', '59', '5', '1', '25', '6', '52', '54']
948 ['51', '59', '5', '1', '25', '6', '52', '54']
949 ['51', '59', '5', '1', '25', '6', '52', '54']
950 ['51', '59', '5', '1', '25', '6', '52', '54']
951 ['51', '59', '5', '1', '25', '6', '52', '54']
952 ['51', '59', '5', '1', '25', '6', '52', '54']
963 ['51', '1', '25', '6', '52', '5', '59', '4']
964 ['51', '1', '25', '6', '52', '5', '59', '4']
965 ['51', '1', '25', '6', '52', '5', '59', '4']
966 ['51', '1', '25', '6', '52', '5', '59', '4']
967 ['51', '1', '25', '6', '52', '5', '59', '4']
968 ['51', '1', '25', '6', '52', '5', '59', '4']
