0 ['22', '23', '32', '59', '54', '33']
1 ['22', '23', '32', '59', '54', '33']
2 ['22', '23', '32', '59', '54', '33']
3 ['22', '23', '32', '59', '54', '33']
4 ['22', '23', '32', '59', '54', '33']
5 ['22', '23', '32', '59', '54', '33']
6 ['22', '23', '32', '59', '54', '33']
7 ['22', '23', '32', '59', '54', '33']
8 ['22', '23', '32', '59', '54', '33']
9 ['22', '23', '32', '59', '54', '33']
20 ['59', '10', '28', '38', '37', '43']
21 ['59', '10', '28', '38', '37', '43']
22 ['59', '10', '28', '38', '37', '43']
23 ['59', '10', '28', '38', '37', '43']
24 ['59', '10', '28', '38', '37', '43']
25 ['59', '10', '28', '38', '37', '43']
26 ['59', '10', '28', '38', '37', '43']
27 ['59', '10', '28', '38', '37', '43']
28 ['59', '10', '28', '38', '37', '43']
29 ['59', '10', '28', '38', '37', '43']
40 ['30', '9', '58', '18', '52', '51']
41 ['30', '9', '58', '18', '52', '51']
42 ['30', '9', '58', '18', '52', '51']
43 ['30', '9', '58', '18', '52', '51']
44 ['30', '9', '58', '18', '52', '51']
45 ['30', '9', '58', '18', '52', '51']
46 ['30', '9', '58', '18', '52', '51']
47 ['30', '9', '58', '18', '52', '51']
48 ['52', '51', '26', '0', '28', '6']
49 ['52', '51', '26', '0', '28', '6']
50 ['52', '51', '26', '0', '28', '6']
51 ['52', '51', '26', '0', '28', '6']
52 ['52', '51', '26', '0', '28', '6']
53 ['52', '51', '26', '0', '28', '6']
54 ['52', '51', '26', '0', '28', '6']
55 ['52', '51', '26', '0', '28', '6']
56 ['52', '51', '26', '0', '28', '6']
57 ['52', '51', '26', '0', '28', '6']
58 ['52', '51', '26', '0', '28', '6']
69 ['52', '51', '6', '22', '18', '59']
70 ['52', '51', '6', '22', '18', '59']
71 ['52', '51', '6', '22', '18', '59']
72 ['52', '51', '6', '22', '18', '59']
73 ['52', '51', '6', '22', '18', '59']
74 ['52', '51', '6', '22', '18', '59']
75 ['52', '51', '6', '22', '18', '59']
76 ['52', '51', '6', '22', '18', '59']
77 ['52', '51', '6', '22', '18', '59']
78 ['52', '51', '6', '22', '18', '59']
89 ['52', '51', '6', '13', '21', '46']
90 ['52', '51', '6', '13', '21', '46']
91 ['52', '51', '6', '13', '21', '46']
92 ['52', '51', '6', '13', '21', '46']
93 ['52', '51', '6', '13', '21', '46']
94 ['52', '51', '6', '13', '21', '46']
95 ['52', '51', '6', '13', '21', '46']
96 ['52', '51', '6', '13', '21', '46']
97 ['52', '51', '6', '13', '21', '46']
98 ['52', '51', '6', '13', '21', '46']
109 ['52', '51', '6', '8', '48', '55']
110 ['52', '51', '6', '8', '48', '55']
111 ['52', '51', '6', '8', '48', '55']
112 ['52', '51', '6', '8', '48', '55']
113 ['52', '51', '6', '8', '48', '55']
114 ['52', '51', '6', '8', '48', '55']
115 ['52', '51', '6', '8', '48', '55']
116 ['52', '51', '6', '8', '48', '55']
117 ['52', '51', '6', '8', '48', '55']
118 ['52', '51', '6', '8', '48', '55']
129 ['52', '51', '6', '59', '25', '54']
130 ['52', '51', '6', '59', '25', '54']
131 ['52', '51', '6', '59', '25', '54']
132 ['52', '51', '6', '59', '25', '54']
133 ['52', '51', '6', '59', '25', '54']
134 ['52', '51', '6', '59', '25', '54']
135 ['52', '51', '6', '59', '25', '54']
136 ['52', '51', '6', '59', '25', '54']
137 ['52', '51', '6', '59', '25', '54']
138 ['52', '51', '6', '59', '25', '54']
149 ['6', '25', '54', '51', '52', '50']
150 ['6', '25', '54', '51', '52', '50']
151 ['6', '25', '54', '51', '52', '50']
152 ['6', '25', '54', '51', '52', '50']
153 ['6', '25', '54', '51', '52', '50']
154 ['6', '25', '54', '51', '52', '50']
155 ['6', '25', '54', '51', '52', '50']
156 ['6', '25', '54', '51', '52', '50']
157 ['6', '25', '54', '51', '52', '50']
158 ['6', '25', '54', '51', '52', '50']
169 ['6', '25', '51', '52', '54', '23']
170 ['6', '25', '51', '52', '54', '23']
171 ['6', '25', '51', '52', '54', '23']
172 ['6', '25', '51', '52', '54', '23']
173 ['6', '25', '51', '52', '54', '23']
174 ['6', '25', '51', '52', '54', '23']
175 ['6', '25', '51', '52', '54', '23']
176 ['6', '25', '51', '52', '54', '23']
177 ['6', '25', '51', '52', '54', '23']
178 ['6', '25', '51', '52', '54', '23']
189 ['6', '25', '51', '52', '54', '47']
190 ['6', '25', '51', '52', '54', '47']
191 ['6', '25', '51', '52', '54', '47']
192 ['6', '25', '51', '52', '54', '47']
193 ['6', '25', '51', '52', '54', '47']
194 ['6', '25', '51', '52', '54', '47']
195 ['6', '25', '51', '52', '54', '47']
196 ['6', '25', '51', '52', '54', '47']
197 ['6', '25', '51', '52', '54', '47']
198 ['6', '25', '51', '52', '54', '47']
209 ['6', '51', '52', '54', '25', '19']
210 ['6', '51', '52', '54', '25', '19']
211 ['6', '51', '52', '54', '25', '19']
212 ['6', '51', '52', '54', '25', '19']
213 ['6', '51', '52', '54', '25', '19']
214 ['6', '51', '52', '54', '25', '19']
215 ['6', '51', '52', '54', '25', '19']
216 ['6', '51', '52', '54', '25', '19']
217 ['6', '51', '52', '54', '25', '19']
218 ['6', '51', '52', '54', '25', '19']
229 ['6', '51', '52', '54', '25', '39']
230 ['6', '51', '52', '54', '25', '39']
231 ['6', '51', '52', '54', '25', '39']
232 ['6', '51', '52', '54', '25', '39']
233 ['6', '51', '52', '54', '25', '39']
234 ['6', '51', '52', '54', '25', '39']
235 ['6', '51', '52', '54', '25', '39']
236 ['6', '51', '52', '54', '25', '39']
237 ['6', '51', '52', '54', '25', '39']
238 ['6', '51', '52', '54', '25', '39']
249 ['6', '51', '54', '52', '25', '24']
250 ['6', '51', '54', '52', '25', '24']
251 ['6', '51', '54', '52', '25', '24']
252 ['6', '51', '54', '52', '25', '24']
253 ['6', '51', '54', '52', '25', '24']
254 ['6', '51', '54', '52', '25', '1']
255 ['6', '51', '54', '52', '25', '1']
256 ['6', '51', '54', '52', '25', '1']
257 ['6', '51', '54', '52', '25', '1']
258 ['6', '51', '54', '52', '25', '1']
259 ['6', '51', '54', '52', '25', '1']
260 ['6', '51', '54', '52', '25', '1']
261 ['6', '51', '54', '52', '25', '1']
262 ['6', '51', '54', '52', '25', '1']
263 ['6', '51', '54', '52', '25', '1']
264 ['6', '51', '54', '52', '25', '1']
275 ['6', '51', '52', '25', '1', '5']
276 ['6', '51', '52', '25', '1', '5']
277 ['6', '51', '52', '25', '1', '5']
278 ['6', '51', '52', '25', '1', '5']
279 ['6', '51', '52', '25', '1', '5']
280 ['6', '51', '52', '25', '1', '5']
281 ['6', '51', '52', '25', '1', '5']
282 ['6', '51', '52', '25', '1', '5']
283 ['6', '51', '52', '25', '1', '5']
284 ['6', '51', '52', '25', '1', '5']
295 ['6', '51', '25', '1', '52', '54']
296 ['6', '51', '25', '1', '52', '54']
297 ['6', '51', '25', '1', '52', '54']
298 ['6', '51', '25', '1', '52', '54']
299 ['6', '51', '25', '1', '52', '54']
300 ['6', '51', '25', '1', '52', '54']
301 ['6', '51', '25', '1', '52', '54']
302 ['6', '51', '25', '1', '52', '54']
303 ['6', '51', '25', '1', '52', '54']
304 ['6', '51', '25', '1', '52', '54']
315 ['6', '51', '25', '1', '52', '18']
316 ['6', '51', '25', '1', '52', '18']
317 ['6', '51', '25', '1', '52', '18']
318 ['6', '51', '25', '1', '52', '18']
319 ['6', '51', '25', '1', '52', '18']
320 ['6', '51', '25', '1', '52', '18']
321 ['6', '51', '25', '1', '52', '18']
322 ['6', '51', '25', '1', '52', '18']
323 ['6', '51', '25', '1', '52', '18']
324 ['6', '51', '25', '1', '52', '18']
335 ['51', '25', '1', '52', '6', '8']
336 ['51', '25', '1', '52', '6', '8']
337 ['51', '25', '1', '52', '6', '8']
338 ['51', '25', '1', '52', '6', '8']
339 ['51', '25', '1', '52', '6', '8']
340 ['51', '25', '1', '52', '6', '8']
341 ['51', '25', '1', '52', '6', '8']
342 ['25', '52', '6', '51', '1', '59']
343 ['25', '52', '6', '51', '1', '59']
344 ['25', '52', '6', '51', '1', '59']
345 ['25', '52', '6', '51', '1', '59']
346 ['25', '52', '6', '51', '1', '59']
347 ['25', '52', '6', '51', '1', '59']
348 ['25', '52', '6', '51', '1', '59']
349 ['25', '52', '6', '51', '1', '59']
350 ['25', '52', '6', '51', '1', '59']
351 ['25', '52', '6', '51', '1', '59']
352 ['25', '52', '6', '51', '1', '59']
363 ['25', '52', '6', '59', '51', '40']
364 ['25', '52', '6', '59', '51', '40']
365 ['25', '52', '6', '51', '59', '1']
366 ['25', '52', '6', '51', '59', '1']
367 ['25', '52', '6', '51', '59', '1']
368 ['25', '52', '6', '51', '59', '1']
369 ['25', '52', '6', '51', '59', '1']
370 ['25', '52', '6', '51', '59', '1']
371 ['25', '52', '6', '51', '59', '1']
372 ['25', '52', '6', '51', '59', '1']
373 ['25', '52', '6', '51', '59', '1']
374 ['25', '52', '6', '51', '59', '1']
375 ['25', '52', '6', '51', '59', '1']
386 ['25', '52', '6', '51', '54', '1']
