0 ['27', '55', '0', '33', '51']
1 ['27', '55', '0', '33', '51']
2 ['27', '55', '0', '33', '51']
3 ['27', '55', '0', '33', '51']
4 ['27', '55', '0', '33', '51']
5 ['27', '55', '0', '33', '51']
6 ['27', '55', '0', '33', '51']
7 ['27', '55', '0', '33', '51']
8 ['27', '55', '0', '33', '51']
9 ['27', '55', '0', '33', '51']
20 ['9', '55', '2', '9', '51']
21 ['9', '55', '2', '9', '51']
22 ['9', '55', '2', '9', '51']
23 ['9', '55', '2', '9', '51']
24 ['9', '55', '2', '9', '51']
25 ['9', '55', '2', '9', '51']
26 ['9', '55', '2', '9', '51']
27 ['9', '55', '2', '9', '51']
28 ['9', '55', '2', '9', '51']
29 ['9', '55', '2', '9', '51']
30 ['9', '55', '2', '9', '51']
41 ['51', '47', '23', '38', '46']
42 ['51', '47', '23', '38', '46']
43 ['51', '47', '23', '38', '46']
44 ['51', '47', '23', '38', '46']
45 ['51', '47', '23', '38', '46']
46 ['51', '47', '23', '38', '46']
47 ['51', '47', '23', '38', '46']
48 ['51', '47', '23', '38', '46']
49 ['51', '47', '23', '38', '46']
50 ['51', '47', '23', '38', '46']
61 ['51', '9', '3', '8', '19']
62 ['51', '9', '3', '8', '19']
63 ['51', '9', '3', '8', '19']
64 ['51', '9', '3', '8', '19']
65 ['51', '9', '3', '8', '19']
66 ['51', '9', '3', '8', '19']
67 ['51', '9', '3', '8', '19']
68 ['51', '9', '3', '8', '19']
69 ['51', '9', '3', '8', '19']
70 ['51', '9', '3', '8', '19']
81 ['51', '60', '39', '52', '26']
82 ['51', '60', '39', '52', '26']
83 ['51', '60', '39', '52', '26']
84 ['51', '60', '39', '52', '26']
85 ['51', '60', '39', '52', '26']
86 ['51', '60', '39', '52', '26']
87 ['51', '60', '39', '52', '26']
88 ['51', '60', '39', '52', '26']
89 ['51', '60', '39', '52', '26']
90 ['51', '60', '39', '52', '26']
101 ['51', '53', '2', '16', '42']
102 ['51', '53', '2', '16', '42']
103 ['51', '53', '2', '16', '42']
104 ['51', '53', '2', '16', '42']
105 ['51', '53', '2', '16', '42']
106 ['51', '53', '2', '16', '42']
107 ['51', '53', '2', '16', '42']
108 ['51', '53', '2', '16', '42']
109 ['51', '53', '2', '16', '42']
110 ['51', '53', '2', '16', '42']
121 ['51', '2', '6', '20', '1']
122 ['51', '2', '6', '20', '1']
123 ['51', '2', '6', '20', '1']
124 ['51', '2', '6', '20', '1']
125 ['51', '2', '6', '20', '1']
126 ['51', '2', '6', '20', '1']
127 ['51', '2', '6', '20', '1']
128 ['51', '2', '6', '20', '1']
129 ['51', '2', '6', '20', '1']
130 ['51', '2', '6', '20', '1']
141 ['51', '35', '46', '52', '6']
142 ['51', '35', '46', '52', '6']
143 ['51', '35', '46', '52', '6']
144 ['51', '35', '46', '52', '6']
145 ['51', '35', '46', '52', '6']
146 ['51', '35', '46', '52', '6']
147 ['51', '35', '46', '52', '6']
148 ['51', '35', '46', '52', '6']
149 ['51', '35', '46', '52', '6']
150 ['51', '35', '46', '52', '6']
161 ['51', '52', '6', '50', '25']
162 ['51', '52', '6', '50', '25']
163 ['51', '52', '6', '50', '25']
164 ['51', '52', '6', '50', '25']
165 ['51', '52', '6', '50', '25']
166 ['51', '52', '6', '50', '25']
167 ['51', '52', '6', '50', '25']
168 ['51', '52', '6', '50', '25']
169 ['51', '52', '6', '50', '25']
170 ['51', '52', '6', '50', '25']
181 ['51', '52', '6', '25', '54']
182 ['51', '52', '6', '25', '54']
183 ['51', '52', '6', '25', '54']
184 ['51', '52', '6', '25', '54']
185 ['51', '52', '6', '25', '54']
186 ['51', '52', '6', '25', '54']
187 ['51', '52', '6', '25', '54']
188 ['51', '52', '6', '25', '54']
189 ['51', '52', '6', '25', '54']
190 ['51', '52', '6', '25', '54']
201 ['51', '6', '25', '52', '54']
202 ['51', '6', '25', '52', '54']
203 ['51', '6', '25', '52', '54']
204 ['51', '6', '25', '52', '54']
205 ['51', '6', '25', '52', '54']
206 ['51', '6', '25', '52', '54']
207 ['51', '6', '25', '52', '54']
208 ['51', '6', '25', '52', '54']
209 ['51', '6', '25', '52', '54']
210 ['51', '6', '25', '52', '54']
221 ['51', '6', '25', '52', '34']
222 ['51', '6', '25', '52', '34']
223 ['51', '6', '25', '52', '34']
224 ['51', '6', '25', '52', '54']
225 ['51', '6', '25', '52', '54']
226 ['51', '6', '25', '52', '54']
227 ['51', '6', '25', '52', '54']
228 ['51', '6', '25', '52', '54']
229 ['51', '6', '25', '52', '54']
230 ['51', '6', '25', '52', '54']
231 ['51', '6', '25', '52', '54']
232 ['51', '6', '25', '52', '54']
233 ['51', '6', '25', '52', '54']
234 ['51', '6', '25', '52', '54']
245 ['6', '25', '52', '51', '59']
246 ['6', '25', '52', '51', '59']
247 ['6', '25', '52', '51', '59']
248 ['6', '25', '52', '51', '59']
249 ['6', '25', '52', '51', '59']
250 ['6', '25', '52', '51', '59']
251 ['6', '25', '52', '51', '59']
252 ['6', '25', '52', '51', '59']
253 ['6', '25', '52', '51', '59']
254 ['6', '25', '52', '51', '59']
265 ['6', '51', '25', '52', '59']
266 ['6', '51', '25', '52', '59']
267 ['6', '51', '25', '52', '59']
268 ['6', '51', '25', '52', '59']
269 ['6', '51', '25', '52', '59']
270 ['6', '51', '25', '52', '59']
271 ['6', '51', '25', '52', '59']
272 ['6', '51', '25', '52', '59']
273 ['6', '51', '25', '52', '59']
274 ['6', '51', '25', '52', '59']
285 ['52', '51', '25', '6', '1']
286 ['52', '51', '25', '6', '1']
287 ['52', '51', '25', '6', '1']
288 ['52', '51', '25', '6', '1']
289 ['52', '51', '25', '6', '1']
290 ['52', '51', '25', '6', '1']
291 ['52', '51', '25', '6', '1']
292 ['52', '51', '25', '6', '1']
293 ['52', '51', '25', '6', '1']
294 ['52', '51', '25', '6', '1']
305 ['52', '51', '25', '6', '60']
306 ['52', '51', '25', '6', '60']
307 ['52', '51', '25', '6', '60']
308 ['52', '51', '25', '6', '60']
309 ['52', '51', '25', '6', '60']
310 ['52', '51', '25', '6', '60']
311 ['52', '51', '25', '6', '60']
312 ['52', '51', '25', '6', '60']
313 ['52', '51', '25', '6', '60']
314 ['52', '51', '25', '6', '60']
325 ['52', '51', '25', '6', '5']
326 ['52', '51', '25', '6', '5']
327 ['52', '51', '25', '6', '5']
328 ['52', '51', '25', '6', '5']
329 ['52', '51', '25', '6', '5']
330 ['52', '51', '25', '6', '5']
331 ['52', '51', '25', '6', '5']
332 ['52', '51', '25', '6', '5']
333 ['52', '51', '25', '6', '5']
334 ['52', '51', '25', '6', '5']
345 ['52', '51', '25', '6', '4']
346 ['52', '51', '25', '6', '4']
347 ['52', '51', '25', '6', '4']
348 ['52', '51', '25', '6', '4']
349 ['52', '51', '25', '6', '4']
350 ['52', '51', '25', '6', '4']
351 ['52', '51', '25', '6', '4']
352 ['52', '51', '25', '6', '4']
353 ['52', '51', '25', '6', '4']
354 ['52', '51', '25', '6', '4']
365 ['25', '51', '52', '6', '59']
366 ['25', '51', '52', '6', '59']
367 ['25', '51', '52', '6', '59']
368 ['25', '51', '52', '6', '59']
369 ['25', '51', '52', '6', '59']
370 ['25', '51', '52', '6', '59']
371 ['25', '51', '52', '6', '59']
372 ['25', '51', '52', '6', '59']
373 ['25', '51', '52', '6', '59']
374 ['25', '51', '52', '6', '59']
385 ['25', '52', '6', '51', '54']
386 ['25', '52', '6', '51', '54']
387 ['25', '52', '6', '51', '54']
388 ['25', '52', '6', '51', '54']
389 ['25', '52', '6', '51', '54']
390 ['25', '52', '6', '51', '54']
391 ['25', '52', '6', '51', '54']
392 ['25', '52', '6', '51', '54']
393 ['25', '52', '6', '51', '54']
394 ['25', '52', '6', '51', '54']
405 ['25', '52', '6', '51', '26']
406 ['25', '52', '6', '51', '26']
407 ['25', '52', '6', '51', '26']
408 ['25', '52', '6', '51', '26']
409 ['25', '52', '6', '51', '26']
410 ['25', '52', '6', '51', '26']
411 ['25', '52', '6', '51', '26']
412 ['25', '52', '6', '51', '26']
413 ['25', '52', '6', '51', '26']
414 ['25', '52', '6', '51', '26']
425 ['25', '6', '51', '52', '6']
426 ['25', '6', '51', '52', '6']
427 ['25', '6', '51', '52', '6']
428 ['25', '6', '51', '52', '6']
429 ['25', '6', '51', '52', '6']
430 ['25', '52', '6', '51', '1']
431 ['25', '52', '6', '51', '1']
432 ['25', '52', '6', '51', '1']
433 ['25', '52', '6', '51', '1']
434 ['25', '52', '6', '51', '1']
435 ['25', '52', '6', '51', '1']
436 ['25', '52', '6', '51', '1']
437 ['25', '52', '6', '51', '1']
438 ['25', '52', '6', '51', '1']
439 ['25', '52', '6', '51', '1']
440 ['25', '52', '6', '51', '1']
451 ['25', '6', '51', '52', '54']
