0 ['16', '57', '28']
1 ['16', '57', '28']
2 ['16', '57', '28']
3 ['16', '57', '28']
4 ['16', '57', '28']
5 ['16', '57', '28']
6 ['16', '57', '28']
7 ['16', '57', '28']
8 ['16', '57', '28']
9 ['16', '57', '28']
20 ['50', '59', '5']
21 ['50', '59', '5']
22 ['50', '59', '5']
23 ['50', '59', '5']
24 ['50', '59', '5']
25 ['50', '59', '5']
26 ['50', '59', '5']
27 ['50', '59', '5']
28 ['50', '59', '5']
29 ['50', '59', '5']
40 ['15', '22', '1']
41 ['15', '22', '1']
42 ['15', '22', '1']
43 ['15', '22', '1']
44 ['15', '22', '1']
45 ['15', '22', '1']
46 ['15', '22', '1']
47 ['15', '22', '1']
48 ['15', '22', '1']
49 ['15', '22', '1']
60 ['57', '7', '52']
61 ['57', '7', '52']
62 ['57', '7', '52']
63 ['57', '7', '52']
64 ['57', '7', '52']
65 ['57', '7', '52']
66 ['57', '7', '52']
67 ['57', '7', '52']
68 ['57', '7', '52']
69 ['57', '7', '52']
80 ['13', '59', '2']
81 ['13', '59', '2']
82 ['13', '59', '2']
83 ['13', '59', '2']
84 ['13', '59', '2']
85 ['13', '59', '2']
86 ['13', '59', '2']
87 ['13', '59', '2']
88 ['13', '59', '2']
89 ['13', '59', '2']
100 ['15', '34', '15']
101 ['15', '34', '15']
102 ['15', '34', '15']
103 ['15', '34', '15']
104 ['15', '34', '15']
105 ['15', '34', '15']
106 ['15', '34', '15']
107 ['15', '34', '15']
108 ['15', '34', '15']
109 ['15', '34', '15']
120 ['26', '55', '56']
121 ['26', '55', '56']
122 ['26', '55', '56']
123 ['26', '55', '56']
124 ['26', '55', '56']
125 ['26', '55', '56']
126 ['26', '55', '56']
127 ['26', '55', '56']
128 ['26', '55', '56']
129 ['26', '55', '56']
140 ['3', '25', '23']
141 ['3', '25', '23']
142 ['3', '25', '23']
143 ['3', '25', '23']
144 ['3', '25', '23']
145 ['3', '25', '23']
146 ['3', '25', '23']
147 ['3', '25', '23']
148 ['3', '25', '23']
149 ['3', '25', '23']
160 ['17', '30', '42']
161 ['17', '30', '42']
162 ['17', '30', '42']
163 ['17', '30', '42']
164 ['17', '30', '42']
165 ['17', '30', '42']
166 ['17', '30', '42']
167 ['17', '30', '42']
168 ['17', '30', '42']
169 ['17', '30', '42']
180 ['54', '11', '38']
181 ['54', '11', '38']
182 ['54', '11', '38']
183 ['54', '11', '38']
184 ['54', '11', '38']
185 ['54', '11', '38']
186 ['54', '11', '38']
187 ['54', '11', '38']
188 ['54', '11', '38']
189 ['54', '11', '38']
200 ['43', '43', '6']
201 ['43', '43', '6']
202 ['43', '43', '6']
203 ['43', '43', '6']
204 ['43', '43', '6']
205 ['43', '43', '6']
206 ['43', '43', '6']
207 ['43', '43', '6']
208 ['43', '43', '6']
209 ['43', '43', '6']
220 ['30', '0', '22']
221 ['30', '0', '22']
222 ['30', '0', '22']
223 ['30', '0', '22']
224 ['30', '0', '22']
225 ['30', '0', '22']
226 ['30', '0', '22']
227 ['30', '0', '22']
228 ['30', '0', '22']
229 ['30', '0', '22']
240 ['32', '58', '30']
241 ['32', '58', '30']
242 ['32', '58', '30']
243 ['32', '58', '30']
244 ['32', '58', '30']
245 ['32', '58', '30']
246 ['32', '58', '30']
247 ['32', '58', '30']
248 ['32', '58', '30']
249 ['32', '58', '30']
260 ['17', '24', '42']
261 ['17', '24', '42']
262 ['17', '24', '42']
263 ['17', '24', '42']
264 ['17', '24', '42']
265 ['17', '24', '42']
266 ['17', '24', '42']
267 ['17', '24', '42']
268 ['17', '24', '42']
269 ['17', '24', '42']
280 ['9', '55', '26']
281 ['9', '55', '26']
282 ['9', '55', '26']
283 ['9', '55', '26']
284 ['9', '55', '26']
285 ['9', '55', '26']
286 ['9', '55', '26']
287 ['9', '55', '26']
288 ['9', '55', '26']
289 ['9', '55', '26']
300 ['6', '26', '56']
301 ['6', '26', '56']
302 ['6', '26', '56']
303 ['6', '26', '56']
304 ['6', '26', '56']
305 ['6', '26', '56']
306 ['6', '26', '56']
307 ['6', '26', '56']
308 ['6', '26', '56']
309 ['6', '26', '56']
320 ['31', '50', '44']
321 ['31', '50', '44']
322 ['31', '50', '44']
323 ['31', '50', '44']
324 ['31', '50', '44']
325 ['31', '50', '44']
326 ['31', '50', '44']
327 ['31', '50', '44']
328 ['31', '50', '44']
329 ['31', '50', '44']
340 ['33', '54', '48']
341 ['33', '54', '48']
342 ['33', '54', '48']
343 ['33', '54', '48']
344 ['33', '54', '48']
345 ['33', '54', '48']
346 ['33', '54', '48']
347 ['33', '54', '48']
348 ['33', '54', '48']
349 ['33', '54', '48']
360 ['42', '36', '45']
361 ['42', '36', '45']
362 ['42', '36', '45']
363 ['42', '36', '45']
364 ['42', '36', '45']
365 ['42', '36', '45']
366 ['42', '36', '45']
367 ['42', '36', '45']
368 ['42', '36', '45']
369 ['42', '36', '45']
380 ['26', '45', '58']
381 ['26', '45', '58']
382 ['26', '45', '58']
383 ['26', '45', '58']
384 ['26', '45', '58']
385 ['26', '45', '58']
386 ['26', '45', '58']
387 ['26', '45', '58']
388 ['26', '45', '58']
389 ['26', '45', '58']
400 ['39', '59', '61']
401 ['39', '59', '61']
402 ['39', '59', '61']
403 ['39', '59', '61']
404 ['39', '59', '61']
405 ['39', '59', '61']
406 ['39', '59', '61']
407 ['39', '59', '61']
408 ['39', '59', '61']
409 ['39', '59', '61']
420 ['53', '57', '47']
421 ['53', '57', '47']
422 ['53', '57', '47']
423 ['53', '57', '47']
424 ['53', '57', '47']
425 ['53', '57', '47']
426 ['53', '57', '47']
427 ['53', '57', '47']
428 ['53', '57', '47']
429 ['53', '57', '47']
440 ['16', '54', '57']
441 ['16', '54', '57']
442 ['16', '54', '57']
443 ['16', '54', '57']
444 ['16', '54', '57']
445 ['16', '54', '57']
446 ['16', '54', '57']
447 ['16', '54', '57']
448 ['16', '54', '57']
449 ['16', '54', '57']
460 ['57', '28', '9']
461 ['57', '28', '9']
462 ['57', '28', '9']
463 ['57', '28', '9']
464 ['57', '28', '9']
465 ['57', '28', '9']
466 ['57', '28', '9']
467 ['57', '28', '9']
