0 ['53', '20', '48', '19']
1 ['53', '20', '48', '19']
2 ['53', '20', '48', '19']
3 ['53', '20', '48', '19']
4 ['53', '20', '48', '19']
5 ['53', '20', '48', '19']
6 ['53', '20', '48', '19']
7 ['53', '20', '48', '19']
8 ['53', '20', '48', '19']
9 ['53', '20', '48', '19']
20 ['37', '11', '49', '37']
21 ['37', '11', '49', '37']
22 ['37', '11', '49', '37']
23 ['37', '11', '49', '37']
24 ['37', '11', '49', '37']
25 ['37', '11', '49', '37']
26 ['37', '11', '49', '37']
27 ['37', '11', '49', '37']
28 ['37', '11', '49', '37']
29 ['37', '11', '49', '37']
40 ['4', '27', '35', '26']
41 ['4', '27', '35', '26']
42 ['4', '27', '35', '26']
43 ['4', '27', '35', '26']
44 ['4', '27', '35', '26']
45 ['4', '27', '35', '26']
46 ['4', '27', '35', '26']
47 ['4', '27', '35', '26']
48 ['4', '27', '35', '26']
49 ['4', '27', '35', '26']
60 ['3', '20', '14', '0']
61 ['3', '20', '14', '0']
62 ['3', '20', '14', '0']
63 ['3', '20', '14', '0']
64 ['3', '20', '14', '0']
65 ['3', '20', '14', '0']
66 ['3', '20', '14', '0']
67 ['3', '20', '14', '0']
68 ['3', '20', '14', '0']
69 ['3', '20', '14', '0']
80 ['27', '39', '61', '49']
81 ['27', '39', '61', '49']
82 ['27', '39', '61', '49']
83 ['27', '39', '61', '49']
84 ['27', '39', '61', '49']
85 ['27', '39', '61', '49']
86 ['27', '39', '61', '49']
87 ['27', '39', '61', '49']
88 ['27', '39', '61', '49']
89 ['27', '39', '61', '49']
100 ['38', '16', '50', '18']
101 ['38', '16', '50', '18']
102 ['38', '16', '50', '18']
103 ['38', '16', '50', '18']
104 ['38', '16', '50', '18']
105 ['38', '16', '50', '18']
106 ['38', '16', '50', '18']
107 ['38', '16', '50', '18']
108 ['38', '16', '50', '18']
109 ['38', '16', '50', '18']
120 ['12', '26', '5', '0']
121 ['12', '26', '5', '0']
122 ['12', '26', '5', '0']
123 ['12', '26', '5', '0']
124 ['12', '26', '5', '0']
125 ['12', '26', '5', '0']
126 ['12', '26', '5', '0']
127 ['12', '26', '5', '0']
128 ['12', '26', '5', '0']
129 ['12', '26', '5', '0']
140 ['10', '42', '54', '33']
141 ['10', '42', '54', '33']
142 ['10', '42', '54', '33']
143 ['10', '42', '54', '33']
144 ['10', '42', '54', '33']
145 ['10', '42', '54', '33']
146 ['10', '42', '54', '33']
147 ['10', '42', '54', '33']
148 ['10', '42', '54', '33']
149 ['10', '42', '54', '33']
160 ['44', '4', '45', '31']
161 ['44', '4', '45', '31']
162 ['44', '4', '45', '31']
163 ['44', '4', '45', '31']
164 ['44', '4', '45', '31']
165 ['44', '4', '45', '31']
166 ['44', '4', '45', '31']
167 ['44', '4', '45', '31']
168 ['44', '4', '45', '31']
169 ['44', '4', '45', '31']
180 ['5', '43', '19', '16']
181 ['5', '43', '19', '16']
182 ['5', '43', '19', '16']
183 ['5', '43', '19', '16']
184 ['5', '43', '19', '16']
185 ['5', '43', '19', '16']
186 ['5', '43', '19', '16']
187 ['5', '43', '19', '16']
188 ['5', '43', '19', '16']
189 ['5', '43', '19', '16']
200 ['19', '53', '30', '30']
201 ['19', '53', '30', '30']
202 ['19', '53', '30', '30']
203 ['19', '53', '30', '30']
204 ['19', '53', '30', '30']
205 ['19', '53', '30', '30']
206 ['19', '53', '30', '30']
207 ['19', '53', '30', '30']
208 ['19', '53', '30', '30']
