0 ['15', '59', '48', '24']
1 ['15', '59', '48', '24']
2 ['15', '59', '48', '24']
3 ['15', '59', '48', '24']
4 ['15', '59', '48', '24']
5 ['15', '59', '48', '24']
6 ['15', '59', '48', '24']
7 ['15', '59', '48', '24']
8 ['15', '59', '48', '24']
9 ['15', '59', '48', '24']
20 ['48', '28', '23', '42']
21 ['48', '28', '23', '42']
22 ['48', '28', '23', '42']
23 ['48', '28', '23', '42']
24 ['48', '28', '23', '42']
25 ['48', '28', '23', '42']
26 ['48', '28', '23', '42']
27 ['48', '28', '23', '42']
28 ['48', '28', '23', '42']
29 ['48', '28', '23', '42']
40 ['3', '1', '12', '32']
41 ['3', '1', '12', '32']
42 ['3', '1', '12', '32']
43 ['3', '1', '12', '32']
44 ['3', '1', '12', '32']
45 ['3', '1', '12', '32']
46 ['3', '1', '12', '32']
47 ['3', '1', '12', '32']
48 ['3', '1', '12', '32']
49 ['3', '1', '12', '32']
60 ['25', '24', '52', '2']
61 ['25', '24', '52', '2']
62 ['25', '24', '52', '2']
63 ['25', '24', '52', '2']
64 ['25', '24', '52', '2']
65 ['25', '24', '52', '2']
66 ['25', '24', '52', '2']
67 ['25', '24', '52', '2']
68 ['25', '24', '52', '2']
69 ['25', '24', '52', '2']
80 ['16', '36', '31', '44']
81 ['16', '36', '31', '44']
82 ['16', '36', '31', '44']
83 ['16', '36', '31', '44']
84 ['16', '36', '31', '44']
85 ['16', '36', '31', '44']
86 ['16', '36', '31', '44']
87 ['16', '36', '31', '44']
88 ['16', '36', '31', '44']
89 ['16', '36', '31', '44']
100 ['10', '56', '38', '43']
101 ['10', '56', '38', '43']
102 ['10', '56', '38', '43']
103 ['10', '56', '38', '43']
104 ['10', '56', '38', '43']
105 ['10', '56', '38', '43']
106 ['10', '56', '38', '43']
107 ['10', '56', '38', '43']
108 ['10', '56', '38', '43']
109 ['10', '56', '38', '43']
120 ['56', '31', '8', '4']
121 ['56', '31', '8', '4']
122 ['56', '31', '8', '4']
123 ['56', '31', '8', '4']
124 ['56', '31', '8', '4']
125 ['56', '31', '8', '4']
126 ['56', '31', '8', '4']
127 ['56', '31', '8', '4']
128 ['56', '31', '8', '4']
129 ['56', '31', '8', '4']
140 ['55', '50', '40', '53']
141 ['55', '50', '40', '53']
142 ['55', '50', '40', '53']
143 ['55', '50', '40', '53']
144 ['55', '50', '40', '53']
145 ['55', '50', '40', '53']
146 ['55', '50', '40', '53']
147 ['55', '50', '40', '53']
148 ['55', '50', '40', '53']
149 ['55', '50', '40', '53']
160 ['48', '2', '3', '54']
161 ['48', '2', '3', '54']
162 ['48', '2', '3', '54']
163 ['48', '2', '3', '54']
164 ['48', '2', '3', '54']
165 ['48', '2', '3', '54']
166 ['48', '2', '3', '54']
167 ['48', '2', '3', '54']
168 ['48', '2', '3', '54']
169 ['48', '2', '3', '54']
180 ['29', '34', '7', '29']
181 ['29', '34', '7', '29']
182 ['29', '34', '7', '29']
183 ['29', '34', '7', '29']
184 ['29', '34', '7', '29']
185 ['29', '34', '7', '29']
186 ['29', '34', '7', '29']
187 ['29', '34', '7', '29']
188 ['29', '34', '7', '29']
189 ['29', '34', '7', '29']
200 ['12', '42', '2', '27']
201 ['12', '42', '2', '27']
202 ['12', '42', '2', '27']
203 ['12', '42', '2', '27']
204 ['12', '42', '2', '27']
205 ['12', '42', '2', '27']
206 ['12', '42', '2', '27']
207 ['12', '42', '2', '27']
208 ['12', '42', '2', '27']
209 ['12', '42', '2', '27']
220 ['47', '0', '37', '24']
221 ['47', '0', '37', '24']
222 ['47', '0', '37', '24']
223 ['47', '0', '37', '24']
224 ['47', '0', '37', '24']
225 ['47', '0', '37', '24']
226 ['47', '0', '37', '24']
227 ['47', '0', '37', '24']
228 ['47', '0', '37', '24']
229 ['47', '0', '37', '24']
240 ['23', '47', '44', '56']
241 ['23', '47', '44', '56']
242 ['23', '47', '44', '56']
243 ['23', '47', '44', '56']
244 ['23', '47', '44', '56']
245 ['23', '47', '44', '56']
246 ['23', '47', '44', '56']
247 ['23', '47', '44', '56']
248 ['23', '47', '44', '56']
249 ['23', '47', '44', '56']
260 ['61', '31', '9', '50']
261 ['61', '31', '9', '50']
262 ['61', '31', '9', '50']
263 ['61', '31', '9', '50']
264 ['61', '31', '9', '50']
265 ['61', '31', '9', '50']
266 ['61', '31', '9', '50']
267 ['61', '31', '9', '50']
