0 ['28', '10', '57', '29']
1 ['28', '10', '57', '29']
2 ['28', '10', '57', '29']
3 ['28', '10', '57', '29']
4 ['28', '10', '57', '29']
5 ['28', '10', '57', '29']
6 ['28', '10', '57', '29']
7 ['28', '10', '57', '29']
8 ['28', '10', '57', '29']
9 ['28', '10', '57', '29']
20 ['36', '56', '25', '45']
21 ['36', '56', '25', '45']
22 ['36', '56', '25', '45']
23 ['36', '56', '25', '45']
24 ['36', '56', '25', '45']
25 ['36', '56', '25', '45']
26 ['36', '56', '25', '45']
27 ['36', '56', '25', '45']
28 ['36', '56', '25', '45']
29 ['36', '56', '25', '45']
40 ['37', '61', '31', '12']
41 ['37', '61', '31', '12']
42 ['37', '61', '31', '12']
43 ['37', '61', '31', '12']
44 ['37', '61', '31', '12']
45 ['37', '61', '31', '12']
46 ['37', '61', '31', '12']
47 ['37', '61', '31', '12']
48 ['37', '61', '31', '12']
49 ['37', '61', '31', '12']
60 ['16', '34', '0', '58']
61 ['16', '34', '0', '58']
62 ['16', '34', '0', '58']
63 ['16', '34', '0', '58']
64 ['16', '34', '0', '58']
65 ['16', '34', '0', '58']
66 ['16', '34', '0', '58']
67 ['16', '34', '0', '58']
68 ['16', '34', '0', '58']
69 ['16', '34', '0', '58']
80 ['19', '25', '45', '6']
81 ['19', '25', '45', '6']
82 ['19', '25', '45', '6']
83 ['19', '25', '45', '6']
84 ['19', '25', '45', '6']
85 ['19', '25', '45', '6']
86 ['19', '25', '45', '6']
87 ['19', '25', '45', '6']
88 ['19', '25', '45', '6']
89 ['19', '25', '45', '6']
100 ['61', '11', '61', '9']
101 ['61', '11', '61', '9']
102 ['61', '11', '61', '9']
103 ['61', '11', '61', '9']
104 ['61', '11', '61', '9']
105 ['61', '11', '61', '9']
106 ['61', '11', '61', '9']
107 ['61', '11', '61', '9']
108 ['61', '11', '61', '9']
109 ['61', '11', '61', '9']
120 ['10', '12', '31', '41']
121 ['10', '12', '31', '41']
122 ['10', '12', '31', '41']
123 ['10', '12', '31', '41']
124 ['10', '12', '31', '41']
125 ['10', '12', '31', '41']
126 ['10', '12', '31', '41']
127 ['10', '12', '31', '41']
128 ['10', '12', '31', '41']
129 ['10', '12', '31', '41']
140 ['51', '4', '58', '7']
141 ['51', '4', '58', '7']
142 ['51', '4', '58', '7']
143 ['51', '4', '58', '7']
144 ['51', '4', '58', '7']
