0 ['27', '50', '14', '13', '9']
1 ['27', '50', '14', '13', '9']
2 ['27', '50', '14', '13', '9']
3 ['27', '50', '14', '13', '9']
4 ['27', '50', '14', '13', '9']
5 ['27', '50', '14', '13', '9']
6 ['27', '50', '14', '13', '9']
7 ['27', '50', '14', '13', '9']
8 ['27', '50', '14', '13', '9']
9 ['27', '50', '14', '13', '9']
20 ['53', '24', '48', '42', '30']
21 ['53', '24', '48', '42', '30']
22 ['53', '24', '48', '42', '30']
23 ['53', '24', '48', '42', '30']
24 ['53', '24', '48', '42', '30']
25 ['53', '24', '48', '42', '30']
26 ['53', '24', '48', '42', '30']
27 ['53', '24', '48', '42', '30']
28 ['53', '24', '48', '42', '30']
29 ['53', '24', '48', '42', '30']
40 ['28', '17', '41', '23', '51']
41 ['28', '17', '41', '23', '51']
42 ['28', '17', '41', '23', '51']
43 ['28', '17', '41', '23', '51']
44 ['28', '17', '41', '23', '51']
45 ['28', '17', '41', '23', '51']
46 ['28', '17', '41', '23', '51']
47 ['28', '17', '41', '23', '51']
48 ['28', '17', '41', '23', '51']
49 ['51', '42', '9', '52', '6']
50 ['51', '42', '9', '52', '6']
51 ['51', '42', '9', '52', '6']
52 ['51', '42', '9', '52', '6']
53 ['51', '42', '9', '52', '6']
54 ['51', '42', '9', '52', '6']
55 ['51', '42', '9', '52', '6']
56 ['51', '42', '9', '52', '6']
57 ['51', '42', '9', '52', '6']
58 ['51', '42', '9', '52', '6']
59 ['51', '42', '9', '52', '6']
70 ['51', '52', '6', '8', '25']
71 ['51', '52', '6', '8', '25']
72 ['51', '52', '6', '8', '25']
73 ['51', '52', '6', '8', '25']
74 ['51', '52', '6', '8', '25']
75 ['51', '52', '6', '8', '25']
76 ['51', '52', '6', '8', '25']
77 ['51', '52', '6', '8', '25']
78 ['51', '52', '6', '8', '25']
79 ['51', '52', '6', '8', '25']
90 ['51', '52', '6', '25', '39']
91 ['51', '52', '6', '25', '39']
92 ['51', '52', '6', '25', '39']
93 ['51', '52', '6', '25', '39']
94 ['51', '52', '6', '25', '39']
95 ['51', '52', '6', '25', '39']
96 ['51', '52', '6', '25', '39']
97 ['51', '52', '6', '25', '39']
98 ['51', '52', '6', '25', '39']
99 ['51', '52', '6', '25', '39']
110 ['51', '52', '6', '25', '35']
111 ['51', '52', '6', '25', '35']
112 ['51', '52', '6', '25', '35']
113 ['51', '52', '6', '25', '35']
114 ['51', '52', '6', '25', '35']
115 ['51', '52', '6', '25', '35']
116 ['51', '52', '6', '25', '35']
117 ['51', '52', '6', '25', '35']
118 ['51', '52', '6', '25', '35']
119 ['51', '52', '6', '25', '35']
130 ['52', '6', '25', '51', '1']
131 ['52', '6', '25', '51', '1']
132 ['52', '6', '25', '51', '1']
133 ['52', '6', '25', '51', '1']
134 ['52', '6', '25', '51', '1']
135 ['52', '6', '25', '51', '1']
136 ['52', '6', '25', '51', '1']
137 ['52', '6', '25', '51', '1']
138 ['52', '6', '25', '51', '1']
139 ['52', '6', '25', '51', '1']
150 ['52', '6', '25', '51', '27']
151 ['52', '6', '25', '51', '27']
152 ['52', '6', '25', '51', '27']
153 ['52', '6', '25', '51', '27']
154 ['52', '6', '25', '51', '27']
155 ['52', '6', '25', '51', '27']
156 ['52', '6', '25', '51', '27']
157 ['52', '6', '25', '51', '27']
158 ['52', '6', '25', '51', '27']
159 ['52', '6', '25', '51', '27']
170 ['52', '6', '25', '51', '49']
171 ['52', '6', '25', '51', '49']
172 ['52', '6', '25', '51', '49']
173 ['52', '6', '25', '51', '49']
174 ['52', '6', '25', '51', '49']
175 ['52', '6', '25', '51', '49']
176 ['52', '6', '25', '51', '49']
177 ['52', '6', '25', '51', '49']
178 ['52', '6', '25', '51', '49']
179 ['52', '6', '25', '51', '49']
190 ['52', '6', '51', '25', '54']
191 ['52', '6', '51', '25', '54']
192 ['52', '6', '51', '25', '54']
