0 ['33', '43', '5', '51', '12']
1 ['33', '43', '5', '51', '12']
2 ['33', '43', '5', '51', '12']
3 ['33', '43', '5', '51', '12']
4 ['33', '43', '5', '51', '12']
5 ['33', '43', '5', '51', '12']
6 ['33', '43', '5', '51', '12']
7 ['33', '43', '5', '51', '12']
8 ['33', '43', '5', '51', '12']
9 ['33', '43', '5', '51', '12']
20 ['60', '15', '54', '47', '58']
21 ['60', '15', '54', '47', '58']
22 ['60', '15', '54', '47', '58']
23 ['60', '15', '54', '47', '58']
24 ['60', '15', '54', '47', '58']
25 ['60', '15', '54', '47', '58']
26 ['60', '15', '54', '47', '58']
27 ['60', '15', '54', '47', '58']
28 ['60', '15', '54', '47', '58']
29 ['60', '15', '54', '47', '58']
40 ['2', '61', '42', '27', '4']
41 ['2', '61', '42', '27', '4']
42 ['2', '61', '42', '27', '4']
43 ['2', '61', '42', '27', '4']
44 ['2', '61', '42', '27', '4']
45 ['2', '61', '42', '27', '4']
46 ['2', '61', '42', '27', '4']
47 ['2', '61', '42', '27', '4']
48 ['2', '61', '42', '27', '4']
49 ['2', '61', '42', '27', '4']
60 ['52', '58', '39', '56', '57']
61 ['52', '58', '39', '56', '57']
62 ['52', '58', '39', '56', '57']
63 ['52', '58', '39', '56', '57']
64 ['52', '58', '39', '56', '57']
65 ['52', '58', '39', '56', '57']
66 ['52', '58', '39', '56', '57']
67 ['52', '58', '39', '56', '57']
68 ['52', '58', '39', '56', '57']
69 ['52', '58', '39', '56', '57']
80 ['48', '25', '31', '19', '35']
81 ['48', '25', '31', '19', '35']
82 ['48', '25', '31', '19', '35']
83 ['48', '25', '31', '19', '35']
84 ['48', '25', '31', '19', '35']
85 ['48', '25', '31', '19', '35']
86 ['48', '25', '31', '19', '35']
87 ['48', '25', '31', '19', '35']
88 ['48', '25', '31', '19', '35']
89 ['48', '25', '31', '19', '35']
100 ['42', '23', '35', '6', '37']
101 ['42', '23', '35', '6', '37']
102 ['42', '23', '35', '6', '37']
103 ['42', '23', '35', '6', '37']
104 ['42', '23', '35', '6', '37']
105 ['42', '23', '35', '6', '37']
106 ['42', '23', '35', '6', '37']
107 ['42', '23', '35', '6', '37']
108 ['42', '23', '35', '6', '37']
109 ['42', '23', '35', '6', '37']
120 ['43', '54', '43', '55', '11']
121 ['43', '54', '43', '55', '11']
122 ['43', '54', '43', '55', '11']
123 ['43', '54', '43', '55', '11']
124 ['43', '54', '43', '55', '11']
125 ['43', '54', '43', '55', '11']
126 ['43', '54', '43', '55', '11']
127 ['43', '54', '43', '55', '11']
128 ['43', '54', '43', '55', '11']
129 ['43', '54', '43', '55', '11']
140 ['12', '3', '54', '49', '32']
141 ['12', '3', '54', '49', '32']
142 ['12', '3', '54', '49', '32']
143 ['12', '3', '54', '49', '32']
144 ['12', '3', '54', '49', '32']
145 ['12', '3', '54', '49', '32']
146 ['12', '3', '54', '49', '32']
147 ['12', '3', '54', '49', '32']
148 ['12', '3', '54', '49', '32']
149 ['12', '3', '54', '49', '32']
160 ['19', '36', '41', '49', '34']
161 ['19', '36', '41', '49', '34']
162 ['19', '36', '41', '49', '34']
163 ['19', '36', '41', '49', '34']
164 ['19', '36', '41', '49', '34']
165 ['19', '36', '41', '49', '34']
166 ['19', '36', '41', '49', '34']
167 ['19', '36', '41', '49', '34']
168 ['19', '36', '41', '49', '34']
169 ['19', '36', '41', '49', '34']
180 ['54', '49', '25', '9', '37']
181 ['54', '49', '25', '9', '37']
182 ['54', '49', '25', '9', '37']
183 ['54', '49', '25', '9', '37']
184 ['54', '49', '25', '9', '37']
185 ['54', '49', '25', '9', '37']
186 ['54', '49', '25', '9', '37']
187 ['54', '49', '25', '9', '37']
188 ['54', '49', '25', '9', '37']
189 ['54', '49', '25', '9', '37']
200 ['36', '7', '17', '6', '59']
201 ['36', '7', '17', '6', '59']
202 ['36', '7', '17', '6', '59']
203 ['36', '7', '17', '6', '59']
204 ['36', '7', '17', '6', '59']
205 ['36', '7', '17', '6', '59']
206 ['36', '7', '17', '6', '59']
207 ['36', '7', '17', '6', '59']
208 ['36', '7', '17', '6', '59']
209 ['36', '7', '17', '6', '59']
220 ['19', '58', '37', '48', '54']
221 ['19', '58', '37', '48', '54']
222 ['19', '58', '37', '48', '54']
223 ['19', '58', '37', '48', '54']
224 ['19', '58', '37', '48', '54']
225 ['19', '58', '37', '48', '54']
226 ['19', '58', '37', '48', '54']
227 ['19', '58', '37', '48', '54']
228 ['19', '58', '37', '48', '54']
229 ['19', '58', '37', '48', '54']
240 ['32', '22', '28', '16', '47']
241 ['32', '22', '28', '16', '47']
242 ['32', '22', '28', '16', '47']
243 ['32', '22', '28', '16', '47']
244 ['32', '22', '28', '16', '47']
245 ['32', '22', '28', '16', '47']
246 ['32', '22', '28', '16', '47']
247 ['32', '22', '28', '16', '47']
248 ['32', '22', '28', '16', '47']
249 ['32', '22', '28', '16', '47']
260 ['16', '40', '31', '45', '22']
261 ['16', '40', '31', '45', '22']
262 ['16', '40', '31', '45', '22']
263 ['16', '40', '31', '45', '22']
264 ['16', '40', '31', '45', '22']
265 ['16', '40', '31', '45', '22']
266 ['16', '40', '31', '45', '22']
267 ['16', '40', '31', '45', '22']
268 ['16', '40', '31', '45', '22']
269 ['16', '40', '31', '45', '22']
280 ['38', '9', '21', '57', '37']
281 ['38', '9', '21', '57', '37']
282 ['38', '9', '21', '57', '37']
283 ['38', '9', '21', '57', '37']
284 ['38', '9', '21', '57', '37']
285 ['38', '9', '21', '57', '37']
286 ['38', '9', '21', '57', '37']
287 ['38', '9', '21', '57', '37']
288 ['38', '9', '21', '57', '37']
289 ['38', '9', '21', '57', '37']
300 ['29', '12', '16', '54', '14']
301 ['29', '12', '16', '54', '14']
302 ['29', '12', '16', '54', '14']
303 ['29', '12', '16', '54', '14']
304 ['29', '12', '16', '54', '14']
305 ['29', '12', '16', '54', '14']
306 ['29', '12', '16', '54', '14']
307 ['29', '12', '16', '54', '14']
308 ['29', '12', '16', '54', '14']
309 ['29', '12', '16', '54', '14']
320 ['7', '41', '13', '2', '30']
321 ['7', '41', '13', '2', '30']
322 ['7', '41', '13', '2', '30']
323 ['7', '41', '13', '2', '30']
324 ['7', '41', '13', '2', '30']
325 ['7', '41', '13', '2', '30']
326 ['7', '41', '13', '2', '30']
327 ['7', '41', '13', '2', '30']
328 ['7', '41', '13', '2', '30']
329 ['7', '41', '13', '2', '30']
340 ['42', '21', '12', '44', '18']
341 ['42', '21', '12', '44', '18']
342 ['42', '21', '12', '44', '18']
343 ['42', '21', '12', '44', '18']
344 ['42', '21', '12', '44', '18']
345 ['42', '21', '12', '44', '18']
346 ['42', '21', '12', '44', '18']
347 ['42', '21', '12', '44', '18']
348 ['42', '21', '12', '44', '18']
349 ['42', '21', '12', '44', '18']
360 ['12', '11', '35', '55', '6']
361 ['12', '11', '35', '55', '6']
362 ['12', '11', '35', '55', '6']
363 ['12', '11', '35', '55', '6']
364 ['12', '11', '35', '55', '6']
365 ['12', '11', '35', '55', '6']
366 ['12', '11', '35', '55', '6']
367 ['12', '11', '35', '55', '6']
368 ['12', '11', '35', '55', '6']
369 ['12', '11', '35', '55', '6']
380 ['48', '61', '26', '7', '36']
381 ['48', '61', '26', '7', '36']
382 ['48', '61', '26', '7', '36']
383 ['48', '61', '26', '7', '36']
384 ['48', '61', '26', '7', '36']
385 ['48', '61', '26', '7', '36']
386 ['48', '61', '26', '7', '36']
387 ['48', '61', '26', '7', '36']
388 ['48', '61', '26', '7', '36']
389 ['48', '61', '26', '7', '36']
400 ['54', '8', '11', '52', '15']
401 ['54', '8', '11', '52', '15']
402 ['54', '8', '11', '52', '15']
403 ['54', '8', '11', '52', '15']
404 ['54', '8', '11', '52', '15']
405 ['54', '8', '11', '52', '15']
406 ['54', '8', '11', '52', '15']
407 ['54', '8', '11', '52', '15']
408 ['54', '8', '11', '52', '15']
409 ['54', '8', '11', '52', '15']
420 ['1', '31', '52', '29', '39']
421 ['1', '31', '52', '29', '39']
422 ['1', '31', '52', '29', '39']
423 ['1', '31', '52', '29', '39']
424 ['1', '31', '52', '29', '39']
425 ['1', '31', '52', '29', '39']
426 ['1', '31', '52', '29', '39']
427 ['1', '31', '52', '29', '39']
428 ['1', '31', '52', '29', '39']
429 ['1', '31', '52', '29', '39']
440 ['13', '35', '6', '10', '12']
441 ['13', '35', '6', '10', '12']
442 ['13', '35', '6', '10', '12']
443 ['13', '35', '6', '10', '12']
444 ['13', '35', '6', '10', '12']
445 ['13', '35', '6', '10', '12']
446 ['13', '35', '6', '10', '12']
447 ['13', '35', '6', '10', '12']
448 ['13', '35', '6', '10', '12']
449 ['13', '35', '6', '10', '12']
460 ['33', '24', '43', '18', '47']
461 ['33', '24', '43', '18', '47']
462 ['33', '24', '43', '18', '47']
