0 ['40', '5', '50', '6', '39', '10', '26']
1 ['40', '5', '50', '6', '39', '10', '26']
2 ['40', '5', '50', '6', '39', '10', '26']
3 ['40', '5', '50', '6', '39', '10', '26']
4 ['40', '5', '50', '6', '39', '10', '26']
5 ['40', '5', '50', '6', '39', '10', '26']
6 ['40', '5', '50', '6', '39', '10', '26']
7 ['40', '5', '50', '6', '39', '10', '26']
8 ['40', '5', '50', '6', '39', '10', '26']
9 ['40', '5', '50', '6', '39', '10', '26']
20 ['15', '2', '45', '54', '21', '21', '48']
21 ['15', '2', '45', '54', '21', '21', '48']
22 ['15', '2', '45', '54', '21', '21', '48']
23 ['15', '2', '45', '54', '21', '21', '48']
24 ['15', '2', '45', '54', '21', '21', '48']
25 ['15', '2', '45', '54', '21', '21', '48']
26 ['15', '2', '45', '54', '21', '21', '48']
27 ['15', '2', '45', '54', '21', '21', '48']
28 ['15', '2', '45', '54', '21', '21', '48']
29 ['15', '2', '45', '54', '21', '21', '48']
40 ['51', '49', '55', '57', '46', '57', '14']
41 ['51', '49', '55', '57', '46', '57', '14']
42 ['51', '49', '55', '57', '46', '57', '14']
43 ['51', '49', '55', '57', '46', '57', '14']
44 ['51', '49', '55', '57', '46', '57', '14']
45 ['51', '49', '55', '57', '46', '57', '14']
46 ['51', '49', '55', '57', '46', '57', '14']
47 ['51', '49', '55', '57', '46', '57', '14']
48 ['51', '49', '55', '57', '46', '57', '14']
49 ['51', '49', '55', '57', '46', '57', '14']
60 ['51', '29', '52', '47', '18', '29', '25']
61 ['51', '29', '52', '47', '18', '29', '25']
62 ['51', '29', '52', '47', '18', '29', '25']
63 ['51', '29', '52', '47', '18', '29', '25']
64 ['51', '29', '52', '47', '18', '29', '25']
65 ['51', '29', '52', '47', '18', '29', '25']
66 ['51', '29', '52', '47', '18', '29', '25']
67 ['51', '29', '52', '47', '18', '29', '25']
68 ['51', '29', '52', '47', '18', '29', '25']
69 ['51', '29', '52', '47', '18', '29', '25']
80 ['51', '52', '25', '33', '9', '14', '52']
81 ['51', '52', '25', '33', '9', '14', '52']
82 ['51', '52', '25', '33', '9', '14', '52']
83 ['51', '52', '25', '33', '9', '14', '52']
84 ['51', '52', '25', '33', '9', '14', '52']
85 ['51', '52', '25', '33', '9', '14', '52']
86 ['51', '52', '25', '33', '9', '14', '52']
87 ['51', '52', '25', '34', '13', '34', '6']
88 ['51', '52', '25', '34', '13', '34', '6']
89 ['51', '52', '25', '34', '13', '34', '6']
90 ['51', '52', '25', '34', '13', '34', '6']
91 ['51', '52', '25', '34', '13', '34', '6']
92 ['51', '52', '25', '34', '13', '34', '6']
93 ['51', '52', '25', '34', '13', '34', '6']
94 ['51', '52', '25', '34', '13', '34', '6']
95 ['51', '52', '25', '34', '13', '34', '6']
96 ['51', '52', '25', '34', '13', '34', '6']
97 ['51', '52', '25', '34', '13', '34', '6']
108 ['51', '52', '25', '6', '46', '30', '44']
109 ['51', '52', '25', '6', '46', '30', '44']
110 ['51', '52', '25', '6', '46', '30', '44']
111 ['51', '52', '25', '6', '46', '30', '44']
112 ['51', '52', '25', '6', '46', '30', '44']
113 ['51', '52', '25', '6', '46', '30', '44']
114 ['51', '52', '25', '6', '46', '30', '44']
