0 ['18', '1', '51', '26', '39', '41']
1 ['51', '26', '39', '41', '21', '52']
2 ['51', '26', '39', '41', '21', '52']
3 ['51', '26', '39', '41', '21', '52']
4 ['51', '26', '39', '41', '21', '52']
5 ['51', '26', '39', '41', '21', '52']
6 ['51', '26', '39', '41', '21', '52']
7 ['51', '26', '39', '41', '21', '52']
8 ['51', '26', '39', '41', '21', '52']
9 ['51', '26', '39', '41', '21', '52']
10 ['51', '26', '39', '41', '21', '52']
11 ['51', '26', '39', '41', '21', '52']
22 ['51', '52', '53', '24', '57', '16']
23 ['51', '52', '53', '24', '57', '16']
24 ['51', '52', '53', '24', '57', '16']
25 ['51', '52', '53', '24', '57', '16']
26 ['51', '52', '53', '24', '57', '16']
27 ['51', '52', '53', '24', '57', '16']
28 ['51', '52', '53', '24', '57', '16']
29 ['51', '52', '53', '24', '57', '16']
30 ['51', '52', '53', '24', '57', '16']
31 ['51', '52', '53', '24', '57', '16']
42 ['52', '51', '42', '23', '10', '29']
43 ['52', '51', '42', '23', '10', '29']
44 ['52', '51', '42', '23', '10', '29']
45 ['52', '51', '42', '23', '10', '29']
46 ['52', '51', '42', '23', '10', '29']
47 ['52', '51', '42', '23', '10', '29']
48 ['52', '51', '42', '23', '10', '29']
49 ['52', '51', '42', '23', '10', '29']
50 ['52', '51', '42', '23', '10', '29']
51 ['52', '51', '42', '23', '10', '29']
62 ['52', '51', '55', '0', '27', '19']
63 ['52', '51', '55', '0', '27', '19']
64 ['52', '51', '55', '0', '27', '19']
65 ['52', '51', '55', '0', '27', '19']
66 ['52', '51', '55', '0', '27', '19']
67 ['52', '51', '55', '0', '27', '19']
68 ['52', '51', '55', '0', '27', '19']
69 ['52', '51', '55', '0', '27', '19']
70 ['52', '51', '55', '0', '27', '19']
71 ['52', '51', '55', '0', '27', '19']
82 ['52', '51', '13', '23', '0', '51']
83 ['52', '51', '13', '23', '0', '51']
84 ['52', '51', '13', '23', '0', '51']
85 ['52', '51', '13', '23', '0', '51']
86 ['52', '51', '13', '23', '0', '51']
87 ['52', '51', '13', '23', '0', '51']
88 ['52', '51', '13', '23', '0', '51']
89 ['52', '51', '13', '23', '0', '51']
90 ['52', '51', '13', '23', '0', '51']
91 ['52', '51', '13', '23', '0', '51']
102 ['52', '51', '26', '17', '37', '54']
103 ['52', '51', '26', '17', '37', '54']
104 ['52', '51', '26', '17', '37', '54']
105 ['52', '51', '26', '17', '37', '54']
106 ['52', '51', '26', '17', '37', '54']
107 ['52', '51', '26', '17', '37', '54']
108 ['52', '51', '26', '17', '37', '54']
109 ['52', '51', '26', '17', '37', '54']
110 ['52', '51', '26', '17', '37', '54']
111 ['52', '51', '26', '17', '37', '54']
122 ['52', '51', '28', '17', '22', '44']
123 ['52', '51', '28', '17', '22', '44']
124 ['52', '51', '28', '17', '22', '44']
125 ['52', '51', '28', '17', '22', '44']
126 ['52', '51', '28', '17', '22', '44']
127 ['52', '51', '28', '17', '22', '44']
128 ['52', '51', '28', '17', '22', '44']
129 ['52', '51', '28', '17', '22', '44']
130 ['52', '51', '28', '17', '22', '44']
131 ['52', '51', '28', '17', '22', '44']
142 ['52', '51', '5', '24', '16', '17']
143 ['52', '51', '5', '24', '16', '17']
144 ['52', '51', '5', '24', '16', '17']
145 ['52', '51', '5', '24', '16', '17']
146 ['52', '51', '5', '24', '16', '17']
147 ['52', '51', '5', '24', '16', '17']
148 ['52', '51', '5', '24', '16', '17']
149 ['52', '51', '5', '24', '16', '17']
150 ['52', '51', '5', '24', '16', '17']
151 ['52', '51', '5', '24', '16', '17']
162 ['52', '51', '39', '16', '43', '8']
163 ['52', '51', '39', '16', '43', '8']
164 ['52', '51', '39', '16', '43', '8']
165 ['52', '51', '39', '16', '43', '8']
166 ['52', '51', '39', '16', '43', '8']
167 ['52', '51', '39', '16', '43', '8']
168 ['52', '51', '39', '16', '43', '8']
169 ['52', '51', '39', '16', '43', '8']
170 ['52', '51', '39', '16', '43', '8']
171 ['52', '51', '39', '16', '43', '8']
182 ['52', '27', '51', '45', '18', '0']
183 ['52', '27', '51', '45', '18', '0']
184 ['52', '27', '51', '45', '18', '0']
185 ['52', '27', '51', '45', '18', '0']
186 ['52', '27', '51', '45', '18', '0']
187 ['52', '27', '51', '45', '18', '0']
188 ['52', '27', '51', '45', '18', '0']
189 ['52', '27', '51', '45', '18', '0']
190 ['52', '27', '51', '45', '18', '0']
191 ['52', '27', '51', '45', '18', '0']
202 ['52', '51', '4', '33', '61', '43']
203 ['52', '51', '4', '33', '61', '43']
204 ['52', '51', '4', '33', '61', '43']
205 ['52', '51', '4', '33', '61', '43']
206 ['52', '51', '4', '33', '61', '43']
207 ['52', '51', '4', '33', '61', '43']
208 ['52', '51', '4', '33', '61', '43']
209 ['52', '51', '4', '33', '61', '43']
210 ['52', '51', '4', '33', '61', '43']
211 ['52', '51', '4', '33', '61', '43']
222 ['51', '52', '27', '39', '11', '40']
223 ['51', '52', '27', '39', '11', '40']
224 ['51', '52', '27', '39', '11', '40']
225 ['51', '52', '27', '39', '11', '40']
226 ['51', '52', '27', '39', '11', '40']
227 ['51', '52', '27', '39', '11', '40']
228 ['51', '52', '27', '39', '11', '40']
229 ['51', '52', '27', '39', '11', '40']
230 ['51', '52', '27', '39', '11', '40']
231 ['51', '52', '27', '39', '11', '40']
242 ['51', '52', '38', '34', '5', '38']
243 ['51', '52', '38', '34', '5', '38']
244 ['51', '52', '38', '34', '5', '38']
245 ['52', '51', '60', '3', '30', '25']
246 ['52', '51', '60', '3', '30', '25']
247 ['52', '51', '60', '3', '30', '25']
248 ['52', '51', '60', '3', '30', '25']
249 ['52', '51', '60', '3', '30', '25']
250 ['52', '51', '60', '3', '30', '25']
251 ['52', '51', '60', '3', '30', '25']
252 ['52', '51', '60', '3', '30', '25']
253 ['52', '51', '60', '3', '30', '25']
254 ['52', '51', '60', '3', '30', '25']
255 ['52', '51', '60', '3', '30', '25']
266 ['52', '51', '25', '33', '23', '48']
267 ['52', '51', '25', '33', '23', '48']
268 ['52', '51', '25', '33', '23', '48']
269 ['52', '51', '25', '33', '23', '48']
270 ['52', '51', '25', '33', '23', '48']
271 ['52', '51', '25', '33', '23', '48']
272 ['52', '51', '25', '33', '23', '48']
273 ['52', '51', '25', '50', '56', '6']
274 ['52', '51', '25', '50', '6', '33']
275 ['52', '51', '25', '50', '6', '33']
276 ['52', '51', '25', '50', '6', '33']
277 ['52', '51', '25', '50', '6', '33']
278 ['52', '51', '25', '50', '6', '33']
279 ['52', '51', '25', '50', '6', '33']
280 ['52', '51', '25', '50', '6', '33']
281 ['52', '51', '25', '50', '6', '33']
282 ['52', '51', '25', '50', '6', '33']
283 ['52', '51', '25', '50', '6', '33']
284 ['52', '51', '25', '50', '6', '33']
295 ['51', '25', '52', '6', '27', '25']
296 ['51', '25', '52', '6', '27', '25']
297 ['51', '25', '52', '6', '27', '25']
298 ['51', '25', '52', '6', '27', '25']
299 ['51', '52', '6', '25', '33', '59']
300 ['51', '52', '6', '25', '33', '59']
301 ['51', '52', '6', '25', '33', '59']
302 ['51', '52', '6', '25', '33', '59']
303 ['51', '52', '6', '25', '33', '59']
304 ['51', '52', '6', '25', '33', '59']
305 ['51', '52', '6', '25', '33', '59']
306 ['51', '52', '6', '25', '33', '59']
307 ['51', '52', '6', '25', '33', '59']
308 ['51', '52', '6', '25', '33', '59']
309 ['51', '52', '6', '25', '33', '59']
320 ['51', '52', '6', '25', '59', '31']
321 ['51', '52', '6', '25', '59', '31']
322 ['51', '52', '6', '25', '59', '31']
323 ['51', '52', '6', '25', '59', '31']
324 ['51', '52', '6', '25', '59', '31']
325 ['51', '52', '6', '25', '59', '31']
326 ['51', '52', '6', '25', '59', '31']
327 ['51', '52', '6', '25', '59', '31']
328 ['51', '52', '6', '25', '59', '31']
329 ['51', '52', '6', '25', '59', '31']
340 ['51', '52', '6', '25', '59', '4']
341 ['51', '52', '6', '25', '59', '4']
342 ['51', '52', '6', '25', '59', '4']
343 ['51', '52', '6', '25', '59', '4']
344 ['51', '52', '6', '25', '59', '4']
345 ['51', '52', '6', '25', '59', '4']
346 ['51', '52', '6', '25', '59', '4']
347 ['51', '52', '6', '25', '59', '4']
348 ['51', '52', '6', '25', '59', '4']
349 ['51', '52', '6', '25', '59', '4']
360 ['51', '52', '25', '6', '59', '54']
361 ['51', '52', '25', '6', '59', '54']
362 ['51', '52', '25', '6', '59', '54']
363 ['51', '52', '25', '6', '59', '54']
364 ['51', '52', '25', '6', '59', '54']
365 ['51', '52', '25', '6', '59', '54']
366 ['51', '52', '25', '6', '59', '54']
367 ['51', '52', '25', '6', '59', '54']
368 ['51', '52', '25', '6', '59', '54']
369 ['51', '52', '25', '6', '59', '54']
380 ['51', '52', '25', '6', '54', '59']
381 ['51', '52', '25', '6', '54', '59']
382 ['51', '52', '25', '6', '54', '59']
383 ['51', '52', '25', '6', '54', '59']
384 ['51', '52', '25', '6', '54', '59']
385 ['51', '52', '25', '6', '54', '59']
386 ['51', '52', '25', '6', '54', '59']
387 ['51', '52', '25', '6', '54', '59']
388 ['51', '52', '25', '6', '54', '59']
389 ['51', '52', '25', '6', '54', '59']
400 ['51', '52', '25', '6', '59', '1']
401 ['51', '52', '25', '6', '59', '1']
402 ['51', '52', '25', '6', '59', '1']
403 ['51', '52', '25', '6', '59', '1']
404 ['51', '52', '25', '6', '59', '1']
405 ['51', '52', '25', '6', '59', '1']
406 ['51', '52', '25', '6', '59', '1']
407 ['51', '52', '25', '6', '59', '1']
408 ['51', '52', '25', '6', '59', '1']
409 ['51', '52', '25', '6', '59', '1']
420 ['51', '52', '6', '54', '25', '1']
421 ['51', '52', '6', '54', '25', '1']
422 ['51', '52', '6', '54', '25', '1']
423 ['51', '52', '6', '54', '25', '1']
424 ['51', '52', '6', '54', '25', '1']
425 ['51', '52', '6', '54', '25', '1']
426 ['51', '52', '6', '54', '25', '1']
427 ['51', '52', '6', '54', '25', '1']
428 ['51', '52', '6', '54', '25', '1']
429 ['51', '52', '6', '54', '25', '1']
430 ['51', '52', '6', '54', '25', '1']
441 ['51', '52', '6', '25', '1', '59']
442 ['51', '52', '6', '25', '1', '59']
443 ['51', '52', '6', '25', '1', '59']
444 ['51', '52', '6', '25', '1', '59']
445 ['51', '52', '6', '25', '1', '59']
446 ['51', '52', '6', '25', '1', '59']
447 ['51', '52', '6', '25', '1', '59']
448 ['51', '52', '6', '25', '1', '59']
449 ['51', '52', '6', '25', '1', '59']
450 ['51', '52', '6', '25', '1', '59']
461 ['52', '51', '25', '59', '6', '54']
462 ['52', '51', '25', '59', '6', '54']
463 ['52', '51', '25', '59', '6', '54']
464 ['52', '51', '25', '59', '6', '54']
465 ['52', '51', '25', '59', '6', '54']
466 ['52', '51', '25', '59', '6', '54']
467 ['52', '51', '25', '59', '6', '54']
468 ['52', '51', '25', '59', '6', '54']
469 ['52', '51', '25', '59', '6', '54']
470 ['52', '51', '25', '59', '6', '54']
481 ['51', '25', '6', '52', '1', '59']
482 ['51', '25', '6', '52', '1', '59']
483 ['51', '25', '6', '52', '1', '59']
484 ['51', '25', '6', '52', '1', '59']
485 ['51', '25', '6', '52', '1', '59']
486 ['51', '25', '6', '52', '1', '59']
487 ['51', '25', '6', '52', '1', '59']
488 ['51', '25', '6', '52', '1', '59']
489 ['51', '25', '6', '52', '1', '59']
490 ['51', '25', '6', '52', '1', '59']
501 ['51', '6', '59', '25', '52', '5']
502 ['51', '6', '59', '25', '52', '5']
503 ['51', '6', '59', '25', '52', '5']
504 ['51', '6', '59', '25', '52', '5']
505 ['51', '6', '59', '25', '52', '5']
506 ['51', '6', '59', '25', '52', '5']
507 ['51', '6', '59', '25', '52', '5']
508 ['51', '6', '59', '25', '52', '5']
509 ['51', '6', '59', '25', '52', '5']
510 ['51', '6', '59', '25', '52', '5']
521 ['51', '25', '52', '6', '1', '59']
522 ['51', '25', '52', '6', '1', '59']
523 ['51', '25', '52', '6', '1', '59']
524 ['51', '25', '52', '6', '1', '59']
525 ['51', '25', '52', '6', '1', '59']
526 ['51', '25', '52', '6', '1', '59']
527 ['51', '25', '52', '6', '1', '59']
528 ['51', '25', '52', '6', '1', '59']
529 ['51', '25', '52', '6', '1', '59']
530 ['51', '25', '52', '6', '1', '59']
541 ['51', '25', '6', '52', '59', '54']
542 ['51', '25', '6', '52', '59', '54']
543 ['51', '25', '6', '52', '59', '54']
544 ['51', '25', '6', '52', '59', '54']
545 ['51', '25', '6', '52', '59', '54']
546 ['51', '25', '6', '52', '59', '54']
547 ['51', '25', '6', '52', '59', '54']
548 ['51', '25', '6', '52', '59', '54']
549 ['51', '25', '6', '52', '59', '54']
550 ['51', '25', '6', '52', '59', '54']
561 ['51', '25', '6', '54', '52', '18']
562 ['6', '54', '52', '51', '25', '1']
563 ['6', '54', '52', '51', '25', '1']
564 ['6', '54', '52', '51', '25', '1']
565 ['6', '54', '52', '51', '25', '1']
566 ['6', '54', '52', '51', '25', '1']
567 ['6', '54', '52', '51', '25', '1']
568 ['6', '54', '52', '51', '25', '1']
569 ['6', '54', '52', '51', '25', '1']
570 ['6', '54', '52', '51', '25', '1']
571 ['6', '54', '52', '51', '25', '1']
572 ['6', '54', '52', '51', '25', '1']
583 ['6', '52', '51', '25', '1', '43']
584 ['6', '52', '51', '25', '1', '43']
585 ['6', '52', '51', '25', '1', '43']
586 ['6', '52', '51', '25', '1', '43']
587 ['6', '52', '51', '25', '1', '43']
588 ['6', '52', '51', '25', '1', '43']
589 ['6', '52', '51', '25', '1', '43']
590 ['6', '52', '51', '25', '1', '43']
591 ['6', '52', '51', '25', '1', '43']
592 ['6', '52', '51', '25', '1', '43']
603 ['52', '51', '25', '1', '6', '54']
604 ['52', '51', '25', '1', '6', '54']
605 ['52', '51', '25', '1', '6', '54']
606 ['52', '51', '25', '1', '6', '54']
607 ['52', '51', '25', '1', '6', '54']
608 ['52', '51', '25', '1', '6', '54']
609 ['52', '51', '25', '1', '6', '54']
610 ['52', '51', '25', '1', '6', '54']
611 ['52', '51', '25', '1', '6', '54']
612 ['52', '51', '25', '1', '6', '54']
623 ['51', '25', '59', '6', '52', '1']
624 ['51', '25', '59', '6', '52', '1']
625 ['51', '25', '59', '6', '52', '1']
626 ['51', '25', '59', '6', '52', '1']
627 ['51', '25', '59', '6', '52', '1']
628 ['51', '25', '59', '6', '52', '1']
629 ['51', '25', '59', '6', '52', '1']
630 ['51', '25', '59', '6', '52', '1']
631 ['51', '25', '59', '6', '52', '1']
632 ['51', '25', '59', '6', '52', '1']
643 ['51', '25', '52', '1', '6', '44']
644 ['51', '25', '52', '1', '6', '44']
645 ['51', '25', '52', '1', '6', '44']
646 ['51', '25', '52', '1', '6', '44']
647 ['51', '25', '52', '1', '6', '44']
648 ['51', '25', '52', '1', '6', '44']
649 ['51', '25', '52', '1', '6', '44']
650 ['51', '25', '52', '1', '6', '44']
651 ['51', '25', '52', '1', '6', '44']
652 ['51', '25', '52', '1', '6', '44']
663 ['51', '52', '1', '6', '25', '54']
664 ['51', '52', '1', '6', '25', '54']
665 ['51', '52', '1', '6', '25', '54']
666 ['51', '52', '1', '6', '25', '54']
667 ['51', '52', '1', '6', '25', '54']
668 ['51', '52', '1', '6', '25', '54']
669 ['51', '52', '1', '6', '25', '54']
670 ['51', '52', '1', '6', '25', '54']
671 ['51', '52', '1', '6', '25', '54']
672 ['51', '52', '1', '6', '25', '54']
683 ['51', '52', '6', '25', '54', '59']
684 ['51', '52', '6', '25', '54', '59']
685 ['51', '52', '6', '25', '54', '59']
686 ['51', '52', '6', '25', '54', '59']
687 ['51', '52', '6', '25', '54', '59']
688 ['51', '52', '6', '25', '54', '59']
689 ['51', '52', '6', '25', '54', '59']
690 ['51', '52', '6', '25', '54', '59']
691 ['51', '52', '6', '25', '54', '59']
692 ['51', '52', '6', '25', '54', '59']
703 ['51', '52', '6', '25', '54', '53']
704 ['51', '52', '6', '25', '54', '53']
705 ['51', '52', '6', '25', '54', '53']
706 ['51', '52', '6', '25', '54', '53']
707 ['51', '52', '6', '25', '54', '53']
708 ['51', '52', '6', '25', '54', '53']
709 ['51', '52', '6', '25', '54', '53']
710 ['51', '52', '6', '25', '54', '53']
711 ['51', '52', '6', '25', '54', '53']
712 ['51', '52', '6', '25', '54', '53']
723 ['51', '54', '6', '25', '52', '27']
724 ['51', '54', '6', '25', '52', '27']
725 ['51', '54', '6', '25', '52', '27']
726 ['51', '54', '6', '25', '52', '27']
727 ['51', '54', '6', '25', '52', '27']
728 ['51', '54', '6', '25', '52', '27']
729 ['51', '54', '6', '25', '52', '27']
730 ['51', '54', '6', '25', '52', '27']
731 ['51', '54', '6', '25', '52', '27']
732 ['51', '54', '6', '25', '52', '27']
743 ['51', '54', '25', '52', '6', '60']
744 ['51', '54', '25', '52', '6', '60']
745 ['51', '54', '25', '52', '6', '60']
746 ['51', '54', '25', '52', '6', '60']
747 ['51', '54', '25', '52', '6', '60']
748 ['51', '54', '25', '52', '6', '60']
749 ['51', '54', '25', '52', '6', '60']
750 ['51', '54', '25', '52', '6', '60']
751 ['51', '54', '25', '52', '6', '60']
752 ['51', '54', '25', '52', '6', '60']
763 ['51', '52', '54', '25', '6', '50']
764 ['51', '52', '54', '25', '6', '50']
765 ['51', '52', '54', '25', '6', '50']
766 ['51', '52', '54', '25', '6', '50']
767 ['51', '52', '54', '25', '6', '50']
768 ['51', '52', '54', '25', '6', '50']
769 ['51', '52', '54', '25', '6', '50']
770 ['51', '52', '54', '25', '6', '50']
771 ['51', '52', '54', '25', '6', '50']
772 ['51', '52', '54', '25', '6', '50']
783 ['51', '52', '54', '6', '25', '36']
784 ['51', '52', '54', '6', '25', '36']
785 ['51', '52', '54', '6', '25', '36']
786 ['51', '52', '54', '6', '25', '36']
787 ['51', '52', '54', '6', '25', '36']
788 ['51', '52', '54', '6', '25', '36']
789 ['51', '52', '54', '6', '25', '36']
790 ['51', '52', '54', '6', '25', '36']
791 ['51', '52', '54', '6', '25', '36']
792 ['51', '52', '54', '6', '25', '36']
803 ['51', '52', '54', '6', '25', '1']
804 ['51', '52', '54', '6', '25', '1']
805 ['51', '52', '54', '6', '25', '1']
806 ['51', '52', '54', '6', '25', '1']
807 ['51', '52', '54', '6', '25', '1']
808 ['51', '52', '54', '6', '25', '1']
809 ['51', '52', '54', '6', '25', '1']
810 ['51', '52', '54', '6', '25', '1']
811 ['51', '52', '54', '6', '25', '1']
812 ['51', '52', '54', '6', '25', '1']
823 ['51', '52', '25', '59', '6', '51']
824 ['51', '52', '25', '59', '6', '51']
825 ['51', '52', '25', '59', '6', '51']
826 ['51', '52', '25', '59', '6', '51']
827 ['51', '52', '25', '59', '6', '51']
828 ['51', '52', '25', '59', '6', '51']
829 ['51', '52', '25', '59', '6', '51']
830 ['51', '52', '25', '59', '6', '51']
831 ['51', '52', '25', '59', '6', '51']
832 ['51', '52', '25', '59', '6', '51']
843 ['52', '25', '6', '59', '51', '31']
844 ['52', '25', '6', '59', '51', '31']
845 ['52', '25', '6', '59', '51', '31']
846 ['52', '25', '6', '59', '51', '31']
847 ['52', '25', '6', '59', '51', '31']
848 ['52', '25', '6', '59', '51', '31']
849 ['52', '25', '6', '59', '51', '31']
850 ['52', '25', '6', '59', '51', '31']
851 ['52', '25', '6', '59', '51', '31']
852 ['52', '25', '6', '59', '51', '31']
863 ['52', '25', '6', '51', '59', '5']
864 ['52', '25', '6', '51', '59', '5']
865 ['52', '25', '6', '51', '59', '5']
866 ['52', '25', '6', '51', '59', '5']
867 ['52', '25', '6', '51', '59', '5']
868 ['52', '25', '6', '51', '59', '5']
869 ['52', '25', '6', '51', '59', '5']
870 ['52', '25', '6', '51', '59', '5']
871 ['52', '25', '6', '51', '59', '5']
872 ['52', '25', '6', '51', '59', '5']
883 ['52', '25', '6', '51', '59', '37']
884 ['52', '25', '6', '51', '59', '37']
885 ['52', '25', '6', '51', '59', '37']
886 ['52', '25', '6', '51', '59', '37']
887 ['52', '25', '6', '51', '59', '37']
888 ['52', '25', '6', '51', '59', '37']
889 ['52', '25', '6', '51', '59', '37']
890 ['52', '25', '6', '51', '59', '37']
891 ['52', '25', '6', '51', '59', '37']
892 ['52', '25', '6', '51', '59', '37']
903 ['52', '25', '6', '51', '59', '33']
904 ['52', '25', '6', '51', '59', '33']
905 ['52', '25', '6', '51', '59', '33']
906 ['52', '25', '6', '51', '59', '54']
907 ['52', '25', '6', '51', '59', '54']
908 ['52', '25', '6', '51', '59', '54']
909 ['52', '25', '6', '51', '59', '54']
910 ['52', '25', '6', '51', '59', '54']
911 ['52', '25', '6', '51', '59', '54']
912 ['52', '25', '6', '51', '59', '54']
913 ['52', '25', '6', '51', '59', '54']
914 ['52', '25', '6', '51', '59', '54']
915 ['52', '25', '6', '51', '59', '54']
916 ['52', '25', '6', '51', '59', '54']
927 ['52', '6', '51', '54', '25', '59']
928 ['52', '6', '51', '54', '25', '59']
929 ['52', '6', '51', '54', '25', '59']
930 ['52', '6', '51', '54', '25', '59']
931 ['52', '6', '51', '54', '25', '59']
932 ['52', '6', '51', '54', '25', '59']
933 ['52', '6', '51', '54', '25', '59']
934 ['52', '6', '51', '54', '25', '59']
935 ['52', '6', '51', '54', '25', '59']
936 ['52', '6', '51', '54', '25', '59']
947 ['6', '25', '59', '51', '52', '48']
948 ['6', '25', '59', '51', '52', '48']
949 ['6', '25', '59', '51', '52', '48']
950 ['6', '25', '59', '51', '52', '48']
951 ['6', '25', '59', '51', '52', '48']
952 ['6', '25', '59', '51', '52', '48']
953 ['6', '25', '59', '51', '52', '48']
954 ['6', '25', '59', '51', '52', '48']
955 ['6', '59', '51', '52', '25', '1']
956 ['6', '59', '51', '52', '25', '1']
957 ['6', '59', '51', '52', '25', '1']
958 ['6', '59', '51', '52', '25', '1']
959 ['6', '59', '51', '52', '25', '1']
960 ['6', '59', '51', '52', '25', '1']
961 ['6', '59', '51', '52', '25', '1']
962 ['6', '59', '51', '52', '25', '1']
963 ['6', '59', '51', '52', '25', '1']
964 ['6', '59', '51', '52', '25', '1']
965 ['6', '59', '51', '52', '25', '1']
976 ['6', '51', '52', '1', '25', '54']
977 ['6', '51', '52', '1', '25', '54']
978 ['6', '51', '52', '1', '25', '54']
979 ['6', '51', '52', '1', '25', '54']
980 ['6', '51', '52', '1', '25', '54']
981 ['6', '51', '52', '1', '25', '54']
982 ['6', '51', '52', '1', '25', '54']
983 ['6', '51', '52', '1', '25', '54']
984 ['6', '51', '52', '1', '25', '54']
985 ['6', '51', '52', '1', '25', '54']
996 ['52', '25', '6', '54', '51', '35']
997 ['52', '25', '6', '54', '51', '35']
998 ['52', '25', '6', '54', '51', '35']
999 ['52', '25', '6', '54', '51', '35']
1000 ['52', '25', '6', '54', '51', '35']
1001 ['52', '25', '6', '54', '51', '35']
1002 ['52', '25', '6', '54', '51', '35']
1003 ['52', '25', '6', '54', '51', '35']
1004 ['52', '25', '6', '54', '51', '35']
1005 ['52', '25', '6', '54', '51', '35']
