0 ['15', '7', '48', '60']
1 ['15', '7', '48', '60']
2 ['15', '7', '48', '60']
3 ['15', '7', '48', '60']
4 ['15', '7', '48', '60']
5 ['15', '7', '48', '60']
6 ['15', '7', '48', '60']
7 ['15', '7', '48', '60']
8 ['15', '7', '48', '60']
9 ['15', '7', '48', '60']
20 ['12', '48', '1', '51']
21 ['12', '48', '1', '51']
22 ['12', '48', '1', '51']
23 ['12', '48', '1', '51']
24 ['12', '48', '1', '51']
25 ['12', '48', '1', '51']
26 ['12', '48', '1', '51']
27 ['12', '48', '1', '51']
28 ['12', '48', '1', '51']
29 ['12', '48', '1', '51']
40 ['30', '40', '4', '16']
41 ['30', '40', '4', '16']
42 ['30', '40', '4', '16']
43 ['30', '40', '4', '16']
44 ['30', '40', '4', '16']
45 ['30', '40', '4', '16']
46 ['30', '40', '4', '16']
47 ['30', '40', '4', '16']
48 ['30', '40', '4', '16']
49 ['30', '40', '4', '16']
60 ['34', '40', '27', '10']
61 ['34', '40', '27', '10']
62 ['34', '40', '27', '10']
63 ['34', '40', '27', '10']
64 ['34', '40', '27', '10']
65 ['34', '40', '27', '10']
66 ['34', '40', '27', '10']
67 ['34', '40', '27', '10']
68 ['34', '40', '27', '10']
69 ['34', '40', '27', '10']
80 ['55', '2', '54', '5']
81 ['55', '2', '54', '5']
82 ['55', '2', '54', '5']
83 ['55', '2', '54', '5']
84 ['55', '2', '54', '5']
85 ['55', '2', '54', '5']
86 ['55', '2', '54', '5']
87 ['55', '2', '54', '5']
88 ['55', '2', '54', '5']
89 ['55', '2', '54', '5']
100 ['1', '11', '11', '60']
101 ['1', '11', '11', '60']
102 ['1', '11', '11', '60']
103 ['1', '11', '11', '60']
104 ['1', '11', '11', '60']
105 ['1', '11', '11', '60']
106 ['1', '11', '11', '60']
107 ['1', '11', '11', '60']
108 ['1', '11', '11', '60']
109 ['1', '11', '11', '60']
120 ['0', '13', '44', '39']
121 ['0', '13', '44', '39']
122 ['0', '13', '44', '39']
123 ['0', '13', '44', '39']
124 ['0', '13', '44', '39']
125 ['0', '13', '44', '39']
126 ['0', '13', '44', '39']
127 ['0', '13', '44', '39']
128 ['0', '13', '44', '39']
129 ['0', '13', '44', '39']
140 ['32', '32', '26', '32']
141 ['32', '32', '26', '32']
142 ['32', '32', '26', '32']
143 ['32', '32', '26', '32']
144 ['32', '32', '26', '32']
145 ['32', '32', '26', '32']
146 ['32', '32', '26', '32']
147 ['32', '32', '26', '32']
148 ['32', '32', '26', '32']
149 ['32', '32', '26', '32']
160 ['52', '13', '24', '47']
161 ['52', '13', '24', '47']
162 ['52', '13', '24', '47']
163 ['52', '13', '24', '47']
164 ['52', '13', '24', '47']
165 ['52', '13', '24', '47']
166 ['52', '13', '24', '47']
167 ['52', '13', '24', '47']
168 ['52', '13', '24', '47']
169 ['52', '13', '24', '47']
180 ['37', '59', '51', '1']
181 ['37', '59', '51', '1']
182 ['37', '59', '51', '1']
183 ['37', '59', '51', '1']
184 ['37', '59', '51', '1']
185 ['37', '59', '51', '1']
186 ['37', '59', '51', '1']
187 ['37', '59', '51', '1']
188 ['37', '59', '51', '1']
189 ['37', '59', '51', '1']
200 ['48', '25', '10', '1']
201 ['48', '25', '10', '1']
202 ['48', '25', '10', '1']
203 ['48', '25', '10', '1']
204 ['48', '25', '10', '1']
205 ['48', '25', '10', '1']
206 ['48', '25', '10', '1']
207 ['48', '25', '10', '1']
208 ['48', '25', '10', '1']
209 ['48', '25', '10', '1']
220 ['37', '10', '48', '38']
221 ['37', '10', '48', '38']
222 ['37', '10', '48', '38']
223 ['37', '10', '48', '38']
224 ['37', '10', '48', '38']
225 ['37', '10', '48', '38']
226 ['37', '10', '48', '38']
227 ['37', '10', '48', '38']
228 ['37', '10', '48', '38']
229 ['37', '10', '48', '38']
240 ['58', '44', '2', '29']
241 ['58', '44', '2', '29']
242 ['58', '44', '2', '29']
243 ['58', '44', '2', '29']
244 ['58', '44', '2', '29']
245 ['58', '44', '2', '29']
246 ['58', '44', '2', '29']
247 ['58', '44', '2', '29']
248 ['58', '44', '2', '29']
249 ['58', '44', '2', '29']
260 ['60', '15', '1', '38']
261 ['60', '15', '1', '38']
262 ['60', '15', '1', '38']
263 ['60', '15', '1', '38']
264 ['60', '15', '1', '38']
265 ['60', '15', '1', '38']
266 ['60', '15', '1', '38']
267 ['60', '15', '1', '38']
268 ['60', '15', '1', '38']
269 ['60', '15', '1', '38']
280 ['55', '11', '4', '61']
281 ['55', '11', '4', '61']
282 ['55', '11', '4', '61']
283 ['55', '11', '4', '61']
284 ['55', '11', '4', '61']
285 ['55', '11', '4', '61']
286 ['55', '11', '4', '61']
287 ['55', '11', '4', '61']
288 ['55', '11', '4', '61']
289 ['55', '11', '4', '61']
300 ['58', '14', '58', '42']
301 ['58', '14', '58', '42']
302 ['58', '14', '58', '42']
303 ['58', '14', '58', '42']
304 ['58', '14', '58', '42']
305 ['58', '14', '58', '42']
306 ['58', '14', '58', '42']
307 ['58', '14', '58', '42']
308 ['58', '14', '58', '42']
309 ['58', '14', '58', '42']
320 ['20', '46', '44', '27']
321 ['20', '46', '44', '27']
322 ['20', '46', '44', '27']
323 ['20', '46', '44', '27']
324 ['20', '46', '44', '27']
325 ['20', '46', '44', '27']
326 ['20', '46', '44', '27']
327 ['20', '46', '44', '27']
328 ['20', '46', '44', '27']
329 ['20', '46', '44', '27']
340 ['56', '58', '23', '54']
341 ['56', '58', '23', '54']
342 ['56', '58', '23', '54']
343 ['56', '58', '23', '54']
344 ['56', '58', '23', '54']
345 ['56', '58', '23', '54']
346 ['56', '58', '23', '54']
347 ['56', '58', '23', '54']
348 ['56', '58', '23', '54']
349 ['56', '58', '23', '54']
360 ['3', '31', '51', '1']
361 ['3', '31', '51', '1']
362 ['3', '31', '51', '1']
363 ['3', '31', '51', '1']
364 ['3', '31', '51', '1']
365 ['3', '31', '51', '1']
366 ['3', '31', '51', '1']
367 ['3', '31', '51', '1']
368 ['3', '31', '51', '1']
369 ['3', '31', '51', '1']
380 ['19', '42', '6', '31']
381 ['19', '42', '6', '31']
382 ['19', '42', '6', '31']
383 ['19', '42', '6', '31']
384 ['19', '42', '6', '31']
385 ['19', '42', '6', '31']
386 ['19', '42', '6', '31']
387 ['19', '42', '6', '31']
388 ['19', '42', '6', '31']
389 ['19', '42', '6', '31']
400 ['22', '14', '42', '37']
401 ['22', '14', '42', '37']
402 ['22', '14', '42', '37']
403 ['22', '14', '42', '37']
404 ['22', '14', '42', '37']
405 ['22', '14', '42', '37']
406 ['22', '14', '42', '37']
407 ['22', '14', '42', '37']
408 ['22', '14', '42', '37']
409 ['22', '14', '42', '37']
420 ['61', '18', '30', '51']
421 ['61', '18', '30', '51']
422 ['61', '18', '30', '51']
423 ['61', '18', '30', '51']
424 ['61', '18', '30', '51']
425 ['61', '18', '30', '51']
426 ['61', '18', '30', '51']
427 ['61', '18', '30', '51']
428 ['61', '18', '30', '51']
429 ['61', '18', '30', '51']
440 ['35', '0', '0', '19']
441 ['35', '0', '0', '19']
442 ['35', '0', '0', '19']
443 ['35', '0', '0', '19']
444 ['35', '0', '0', '19']
445 ['35', '0', '0', '19']
446 ['35', '0', '0', '19']
447 ['35', '0', '0', '19']
448 ['35', '0', '0', '19']
449 ['35', '0', '0', '19']
460 ['10', '50', '7', '59']
461 ['10', '50', '7', '59']
462 ['10', '50', '7', '59']
463 ['10', '50', '7', '59']
464 ['10', '50', '7', '59']
465 ['10', '50', '7', '59']
466 ['10', '50', '7', '59']
467 ['10', '50', '7', '59']
468 ['10', '50', '7', '59']
469 ['10', '50', '7', '59']
480 ['44', '28', '60', '11']
481 ['44', '28', '60', '11']
482 ['44', '28', '60', '11']
483 ['44', '28', '60', '11']
484 ['44', '28', '60', '11']
485 ['44', '28', '60', '11']
486 ['44', '28', '60', '11']
487 ['44', '28', '60', '11']
488 ['44', '28', '60', '11']
489 ['44', '28', '60', '11']
500 ['39', '26', '25', '3']
501 ['39', '26', '25', '3']
502 ['39', '26', '25', '3']
503 ['39', '26', '25', '3']
504 ['39', '26', '25', '3']
505 ['39', '26', '25', '3']
506 ['39', '26', '25', '3']
507 ['39', '26', '25', '3']
508 ['39', '26', '25', '3']
509 ['39', '26', '25', '3']
520 ['10', '14', '0', '44']
521 ['10', '14', '0', '44']
522 ['10', '14', '0', '44']
523 ['10', '14', '0', '44']
524 ['10', '14', '0', '44']
525 ['10', '14', '0', '44']
526 ['10', '14', '0', '44']
527 ['10', '14', '0', '44']
528 ['10', '14', '0', '44']
529 ['10', '14', '0', '44']
540 ['50', '10', '61', '13']
541 ['50', '10', '61', '13']
542 ['50', '10', '61', '13']
543 ['50', '10', '61', '13']
544 ['50', '10', '61', '13']
545 ['50', '10', '61', '13']
546 ['50', '10', '61', '13']
547 ['50', '10', '61', '13']
548 ['50', '10', '61', '13']
549 ['50', '10', '61', '13']
560 ['43', '10', '61', '57']
561 ['43', '10', '61', '57']
562 ['43', '10', '61', '57']
563 ['43', '10', '61', '57']
564 ['43', '10', '61', '57']
565 ['43', '10', '61', '57']
566 ['43', '10', '61', '57']
567 ['43', '10', '61', '57']
568 ['43', '10', '61', '57']
569 ['43', '10', '61', '57']
580 ['9', '37', '22', '26']
581 ['9', '37', '22', '26']
582 ['9', '37', '22', '26']
583 ['9', '37', '22', '26']
584 ['9', '37', '22', '26']
585 ['9', '37', '22', '26']
586 ['9', '37', '22', '26']
587 ['9', '37', '22', '26']
588 ['9', '37', '22', '26']
589 ['9', '37', '22', '26']
600 ['26', '8', '20', '40']
601 ['26', '8', '20', '40']
602 ['26', '8', '20', '40']
603 ['26', '8', '20', '40']
604 ['26', '8', '20', '40']
605 ['26', '8', '20', '40']
606 ['26', '8', '20', '40']
607 ['26', '8', '20', '40']
608 ['26', '8', '20', '40']
609 ['26', '8', '20', '40']
620 ['58', '29', '45', '41']
621 ['58', '29', '45', '41']
622 ['58', '29', '45', '41']
623 ['58', '29', '45', '41']
624 ['58', '29', '45', '41']
625 ['58', '29', '45', '41']
626 ['58', '29', '45', '41']
627 ['58', '29', '45', '41']
628 ['58', '29', '45', '41']
629 ['58', '29', '45', '41']
640 ['20', '14', '0', '3']
641 ['20', '14', '0', '3']
642 ['20', '14', '0', '3']
643 ['20', '14', '0', '3']
644 ['20', '14', '0', '3']
645 ['20', '14', '0', '3']
646 ['20', '14', '0', '3']
647 ['20', '14', '0', '3']
648 ['20', '14', '0', '3']
649 ['20', '14', '0', '3']
660 ['51', '37', '14', '13']
661 ['51', '37', '14', '13']
662 ['51', '37', '14', '13']
663 ['51', '37', '14', '13']
664 ['51', '37', '14', '13']
665 ['51', '37', '14', '13']
666 ['51', '37', '14', '13']
667 ['51', '37', '14', '13']
668 ['51', '37', '14', '13']
669 ['51', '37', '14', '13']
680 ['38', '49', '43', '47']
681 ['38', '49', '43', '47']
682 ['38', '49', '43', '47']
683 ['38', '49', '43', '47']
684 ['38', '49', '43', '47']
685 ['38', '49', '43', '47']
686 ['38', '49', '43', '47']
687 ['38', '49', '43', '47']
688 ['38', '49', '43', '47']
689 ['38', '49', '43', '47']
700 ['8', '12', '17', '56']
701 ['8', '12', '17', '56']
702 ['8', '12', '17', '56']
703 ['8', '12', '17', '56']
704 ['8', '12', '17', '56']
705 ['8', '12', '17', '56']
706 ['8', '12', '17', '56']
707 ['8', '12', '17', '56']
708 ['8', '12', '17', '56']
709 ['8', '12', '17', '56']
720 ['38', '61', '48', '61']
721 ['38', '61', '48', '61']
722 ['38', '61', '48', '61']
723 ['38', '61', '48', '61']
724 ['38', '61', '48', '61']
725 ['38', '61', '48', '61']
726 ['38', '61', '48', '61']
727 ['38', '61', '48', '61']
728 ['38', '61', '48', '61']
729 ['38', '61', '48', '61']
740 ['9', '10', '14', '46']
741 ['9', '10', '14', '46']
742 ['9', '10', '14', '46']
743 ['9', '10', '14', '46']
744 ['9', '10', '14', '46']
745 ['9', '10', '14', '46']
746 ['9', '10', '14', '46']
747 ['9', '10', '14', '46']
748 ['9', '10', '14', '46']
749 ['9', '10', '14', '46']
760 ['32', '38', '4', '23']
761 ['32', '38', '4', '23']
762 ['32', '38', '4', '23']
763 ['32', '38', '4', '23']
764 ['32', '38', '4', '23']
765 ['32', '38', '4', '23']
766 ['32', '38', '4', '23']
767 ['32', '38', '4', '23']
768 ['32', '38', '4', '23']
769 ['32', '38', '4', '23']
780 ['23', '29', '25', '26']
781 ['23', '29', '25', '26']
782 ['23', '29', '25', '26']
783 ['23', '29', '25', '26']
784 ['23', '29', '25', '26']
785 ['23', '29', '25', '26']
786 ['23', '29', '25', '26']
787 ['23', '29', '25', '26']
788 ['23', '29', '25', '26']
789 ['23', '29', '25', '26']
800 ['20', '31', '24', '54']
801 ['20', '31', '24', '54']
802 ['20', '31', '24', '54']
803 ['20', '31', '24', '54']
804 ['20', '31', '24', '54']
805 ['20', '31', '24', '54']
806 ['20', '31', '24', '54']
807 ['20', '31', '24', '54']
808 ['20', '31', '24', '54']
809 ['20', '31', '24', '54']
820 ['3', '57', '39', '38']
821 ['3', '57', '39', '38']
822 ['3', '57', '39', '38']
823 ['3', '57', '39', '38']
824 ['3', '57', '39', '38']
825 ['3', '57', '39', '38']
826 ['3', '57', '39', '38']
827 ['3', '57', '39', '38']
828 ['3', '57', '39', '38']
829 ['3', '57', '39', '38']
840 ['52', '54', '44', '57']
841 ['52', '54', '44', '57']
842 ['52', '54', '44', '57']
843 ['52', '54', '44', '57']
844 ['52', '54', '44', '57']
845 ['52', '54', '44', '57']
846 ['52', '54', '44', '57']
847 ['52', '54', '44', '57']
848 ['52', '54', '44', '57']
849 ['52', '54', '44', '57']
860 ['11', '28', '0', '16']
861 ['11', '28', '0', '16']
862 ['11', '28', '0', '16']
863 ['11', '28', '0', '16']
864 ['11', '28', '0', '16']
865 ['11', '28', '0', '16']
866 ['11', '28', '0', '16']
867 ['11', '28', '0', '16']
868 ['11', '28', '0', '16']
869 ['11', '28', '0', '16']
880 ['12', '17', '10', '12']
881 ['12', '17', '10', '12']
882 ['12', '17', '10', '12']
883 ['12', '17', '10', '12']
884 ['12', '17', '10', '12']
885 ['12', '17', '10', '12']
886 ['12', '17', '10', '12']
887 ['12', '17', '10', '12']
888 ['12', '17', '10', '12']
889 ['12', '17', '10', '12']
900 ['50', '35', '58', '8']
901 ['50', '35', '58', '8']
