0 ['22', '53', '33', '1', '24', '60', '40']
1 ['22', '53', '33', '1', '24', '60', '40']
2 ['22', '53', '33', '1', '24', '60', '40']
3 ['22', '53', '33', '1', '24', '60', '40']
4 ['22', '53', '33', '1', '24', '60', '40']
5 ['22', '53', '33', '1', '24', '60', '40']
6 ['22', '53', '33', '1', '24', '60', '40']
7 ['22', '53', '33', '1', '24', '60', '40']
8 ['22', '53', '33', '1', '24', '60', '40']
9 ['22', '53', '33', '1', '24', '60', '40']
20 ['2', '37', '12', '40', '6', '41', '7']
21 ['2', '37', '12', '40', '6', '41', '7']
22 ['2', '37', '12', '40', '6', '41', '7']
23 ['2', '37', '12', '40', '6', '41', '7']
24 ['2', '37', '12', '40', '6', '41', '7']
25 ['2', '37', '12', '40', '6', '41', '7']
26 ['2', '37', '12', '40', '6', '41', '7']
27 ['2', '37', '12', '40', '6', '41', '7']
28 ['2', '37', '12', '40', '6', '41', '7']
29 ['2', '37', '12', '40', '6', '41', '7']
40 ['53', '57', '20', '26', '22', '36', '26']
41 ['53', '57', '20', '26', '22', '36', '26']
42 ['53', '57', '20', '26', '22', '36', '26']
43 ['53', '57', '20', '26', '22', '36', '26']
44 ['53', '57', '20', '26', '22', '36', '26']
45 ['53', '57', '20', '26', '22', '36', '26']
46 ['53', '57', '20', '26', '22', '36', '26']
47 ['53', '57', '20', '26', '22', '36', '26']
48 ['53', '57', '20', '26', '22', '36', '26']
49 ['53', '57', '20', '26', '22', '36', '26']
60 ['39', '32', '47', '36', '31', '35', '59']
61 ['39', '32', '47', '36', '31', '35', '59']
62 ['39', '32', '47', '36', '31', '35', '59']
63 ['39', '32', '47', '36', '31', '35', '59']
64 ['39', '32', '47', '36', '31', '35', '59']
65 ['39', '32', '47', '36', '31', '35', '59']
66 ['39', '32', '47', '36', '31', '35', '59']
67 ['39', '32', '47', '36', '31', '35', '59']
68 ['39', '32', '47', '36', '31', '35', '59']
69 ['39', '32', '47', '36', '31', '35', '59']
80 ['16', '26', '14', '39', '58', '53', '30']
81 ['16', '26', '14', '39', '58', '53', '30']
82 ['16', '26', '14', '39', '58', '53', '30']
83 ['16', '26', '14', '39', '58', '53', '30']
84 ['16', '26', '14', '39', '58', '53', '30']
85 ['16', '26', '14', '39', '58', '53', '30']
86 ['16', '26', '14', '39', '58', '53', '30']
87 ['16', '26', '14', '39', '58', '53', '30']
88 ['16', '26', '14', '39', '58', '53', '30']
89 ['16', '26', '14', '39', '58', '53', '30']
100 ['4', '26', '53', '23', '30', '56', '0']
101 ['4', '26', '53', '23', '30', '56', '0']
