0 ['59', '31', '32']
1 ['59', '31', '32']
2 ['59', '31', '32']
3 ['59', '31', '32']
4 ['59', '31', '32']
5 ['59', '31', '32']
6 ['59', '31', '32']
7 ['59', '31', '32']
8 ['59', '31', '32']
9 ['59', '31', '32']
20 ['31', '0', '5']
21 ['31', '0', '5']
22 ['31', '0', '5']
23 ['31', '0', '5']
24 ['31', '0', '5']
25 ['31', '0', '5']
26 ['31', '0', '5']
27 ['31', '0', '5']
28 ['31', '0', '5']
29 ['31', '0', '5']
40 ['18', '43', '13']
41 ['18', '43', '13']
42 ['18', '43', '13']
43 ['18', '43', '13']
44 ['18', '43', '13']
45 ['18', '43', '13']
46 ['18', '43', '13']
47 ['18', '43', '13']
48 ['18', '43', '13']
49 ['18', '43', '13']
60 ['41', '57', '46']
61 ['41', '57', '46']
62 ['41', '57', '46']
63 ['41', '57', '46']
64 ['41', '57', '46']
65 ['41', '57', '46']
66 ['41', '57', '46']
67 ['41', '57', '46']
68 ['41', '57', '46']
69 ['41', '57', '46']
80 ['15', '56', '24']
81 ['15', '56', '24']
82 ['15', '56', '24']
83 ['15', '56', '24']
84 ['15', '56', '24']
85 ['15', '56', '24']
86 ['15', '56', '24']
87 ['15', '56', '24']
88 ['15', '56', '24']
89 ['15', '56', '24']
100 ['43', '28', '26']
101 ['43', '28', '26']
102 ['43', '28', '26']
103 ['43', '28', '26']
104 ['43', '28', '26']
105 ['43', '28', '26']
106 ['43', '28', '26']
107 ['43', '28', '26']
108 ['43', '28', '26']
109 ['43', '28', '26']
120 ['26', '26', '5']
121 ['26', '26', '5']
122 ['26', '26', '5']
123 ['26', '26', '5']
124 ['26', '26', '5']
125 ['26', '26', '5']
126 ['26', '26', '5']
127 ['26', '26', '5']
128 ['26', '26', '5']
129 ['26', '26', '5']
140 ['53', '5', '7']
141 ['53', '5', '7']
142 ['53', '5', '7']
143 ['53', '5', '7']
144 ['53', '5', '7']
145 ['53', '5', '7']
146 ['53', '5', '7']
147 ['53', '5', '7']
148 ['53', '5', '7']
149 ['53', '5', '7']
160 ['36', '14', '9']
161 ['36', '14', '9']
162 ['36', '14', '9']
163 ['36', '14', '9']
164 ['36', '14', '9']
165 ['36', '14', '9']
166 ['36', '14', '9']
167 ['36', '14', '9']
168 ['36', '14', '9']
169 ['36', '14', '9']
180 ['8', '36', '47']
181 ['8', '36', '47']
182 ['8', '36', '47']
183 ['8', '36', '47']
184 ['8', '36', '47']
185 ['8', '36', '47']
186 ['8', '36', '47']
187 ['8', '36', '47']
188 ['8', '36', '47']
189 ['8', '36', '47']
200 ['36', '58', '28']
201 ['36', '58', '28']
202 ['36', '58', '28']
203 ['36', '58', '28']
204 ['36', '58', '28']
205 ['36', '58', '28']
206 ['36', '58', '28']
207 ['36', '58', '28']
208 ['36', '58', '28']
209 ['36', '58', '28']
220 ['11', '46', '6']
221 ['11', '46', '6']
222 ['11', '46', '6']
223 ['11', '46', '6']
224 ['11', '46', '6']
225 ['11', '46', '6']
226 ['11', '46', '6']
227 ['11', '46', '6']
228 ['11', '46', '6']
229 ['11', '46', '6']
240 ['18', '3', '19']
241 ['18', '3', '19']
242 ['18', '3', '19']
243 ['18', '3', '19']
244 ['18', '3', '19']
245 ['18', '3', '19']
246 ['18', '3', '19']
247 ['18', '3', '19']
248 ['18', '3', '19']
249 ['18', '3', '19']
260 ['53', '10', '13']
261 ['53', '10', '13']
262 ['53', '10', '13']
263 ['53', '10', '13']
264 ['53', '10', '13']
265 ['53', '10', '13']
266 ['53', '10', '13']
267 ['53', '10', '13']
268 ['53', '10', '13']
269 ['53', '10', '13']
280 ['51', '38', '34']
281 ['51', '38', '34']
282 ['51', '38', '34']
283 ['51', '38', '34']
284 ['51', '38', '34']
285 ['51', '38', '34']
286 ['51', '38', '34']
287 ['51', '38', '34']
288 ['51', '38', '34']
289 ['51', '38', '34']
300 ['46', '41', '16']
301 ['46', '41', '16']
302 ['46', '41', '16']
303 ['46', '41', '16']
304 ['46', '41', '16']
305 ['46', '41', '16']
306 ['46', '41', '16']
307 ['46', '41', '16']
308 ['46', '41', '16']
309 ['46', '41', '16']
320 ['15', '4', '40']
321 ['15', '4', '40']
322 ['15', '4', '40']
323 ['15', '4', '40']
324 ['15', '4', '40']
325 ['15', '4', '40']
326 ['15', '4', '40']
327 ['15', '4', '40']
328 ['15', '4', '40']
329 ['15', '4', '40']
340 ['54', '2', '30']
341 ['54', '2', '30']
342 ['54', '2', '30']
343 ['54', '2', '30']
344 ['54', '2', '30']
345 ['54', '2', '30']
346 ['54', '2', '30']
347 ['54', '2', '30']
348 ['54', '2', '30']
349 ['54', '2', '30']
360 ['45', '25', '37']
361 ['45', '25', '37']
362 ['45', '25', '37']
363 ['45', '25', '37']
364 ['45', '25', '37']
365 ['45', '25', '37']
366 ['45', '25', '37']
367 ['45', '25', '37']
368 ['45', '25', '37']
369 ['45', '25', '37']
380 ['25', '53', '24']
381 ['25', '53', '24']
382 ['25', '53', '24']
383 ['25', '53', '24']
384 ['25', '53', '24']
385 ['25', '53', '24']
386 ['25', '53', '24']
387 ['25', '53', '24']
388 ['25', '53', '24']
389 ['25', '53', '24']
400 ['57', '29', '57']
401 ['57', '29', '57']
402 ['57', '29', '57']
403 ['57', '29', '57']
404 ['57', '29', '57']
405 ['57', '29', '57']
406 ['57', '29', '57']
407 ['57', '29', '57']
408 ['57', '29', '57']
409 ['57', '29', '57']
420 ['42', '6', '45']
421 ['42', '6', '45']
422 ['42', '6', '45']
423 ['42', '6', '45']
424 ['42', '6', '45']
425 ['42', '6', '45']
426 ['42', '6', '45']
427 ['42', '6', '45']
428 ['42', '6', '45']
429 ['42', '6', '45']
440 ['30', '39', '52']
441 ['30', '39', '52']
442 ['30', '39', '52']
443 ['30', '39', '52']
444 ['30', '39', '52']
445 ['30', '39', '52']
446 ['30', '39', '52']
447 ['30', '39', '52']
448 ['30', '39', '52']
449 ['30', '39', '52']
460 ['56', '46', '61']
461 ['56', '46', '61']
462 ['56', '46', '61']
463 ['56', '46', '61']
464 ['56', '46', '61']
465 ['56', '46', '61']
466 ['56', '46', '61']
467 ['56', '46', '61']
468 ['56', '46', '61']
469 ['56', '46', '61']
