0 ['19', '22', '24', '59', '37', '13', '36']
1 ['19', '22', '24', '59', '37', '13', '36']
2 ['19', '22', '24', '59', '37', '13', '36']
3 ['19', '22', '24', '59', '37', '13', '36']
4 ['19', '22', '24', '59', '37', '13', '36']
5 ['19', '22', '24', '59', '37', '13', '36']
6 ['19', '22', '24', '59', '37', '13', '36']
7 ['19', '22', '24', '59', '37', '13', '36']
8 ['19', '22', '24', '59', '37', '13', '36']
9 ['19', '22', '24', '59', '37', '13', '36']
20 ['16', '32', '47', '22', '43', '61', '5']
21 ['16', '32', '47', '22', '43', '61', '5']
22 ['16', '32', '47', '22', '43', '61', '5']
23 ['16', '32', '47', '22', '43', '61', '5']
24 ['16', '32', '47', '22', '43', '61', '5']
25 ['16', '32', '47', '22', '43', '61', '5']
26 ['16', '32', '47', '22', '43', '61', '5']
27 ['16', '32', '47', '22', '43', '61', '5']
28 ['16', '32', '47', '22', '43', '61', '5']
29 ['16', '32', '47', '22', '43', '61', '5']
40 ['2', '20', '39', '27', '43', '29', '40']
41 ['2', '20', '39', '27', '43', '29', '40']
42 ['2', '20', '39', '27', '43', '29', '40']
43 ['2', '20', '39', '27', '43', '29', '40']
44 ['2', '20', '39', '27', '43', '29', '40']
45 ['2', '20', '39', '27', '43', '29', '40']
46 ['2', '20', '39', '27', '43', '29', '40']
47 ['2', '20', '39', '27', '43', '29', '40']
48 ['2', '20', '39', '27', '43', '29', '40']
49 ['2', '20', '39', '27', '43', '29', '40']
60 ['46', '40', '8', '40', '12', '26', '58']
61 ['46', '40', '8', '40', '12', '26', '58']
62 ['46', '40', '8', '40', '12', '26', '58']
63 ['46', '40', '8', '40', '12', '26', '58']
64 ['46', '40', '8', '40', '12', '26', '58']
65 ['46', '40', '8', '40', '12', '26', '58']
66 ['46', '40', '8', '40', '12', '26', '58']
67 ['46', '40', '8', '40', '12', '26', '58']
68 ['46', '40', '8', '40', '12', '26', '58']
69 ['46', '40', '8', '40', '12', '26', '58']
80 ['43', '0', '57', '3', '3', '33', '7']
81 ['43', '0', '57', '3', '3', '33', '7']
82 ['43', '0', '57', '3', '3', '33', '7']
83 ['43', '0', '57', '3', '3', '33', '7']
84 ['43', '0', '57', '3', '3', '33', '7']
85 ['43', '0', '57', '3', '3', '33', '7']
86 ['43', '0', '57', '3', '3', '33', '7']
87 ['43', '0', '57', '3', '3', '33', '7']
88 ['43', '0', '57', '3', '3', '33', '7']
89 ['43', '0', '57', '3', '3', '33', '7']
100 ['43', '35', '36', '6', '0', '40', '19']
101 ['43', '35', '36', '6', '0', '40', '19']
102 ['43', '35', '36', '6', '0', '40', '19']
103 ['43', '35', '36', '6', '0', '40', '19']
104 ['43', '35', '36', '6', '0', '40', '19']
105 ['43', '35', '36', '6', '0', '40', '19']
106 ['43', '35', '36', '6', '0', '40', '19']
107 ['43', '35', '36', '6', '0', '40', '19']
108 ['43', '35', '36', '6', '0', '40', '19']
109 ['43', '35', '36', '6', '0', '40', '19']
120 ['24', '33', '46', '61', '11', '17', '14']
121 ['24', '33', '46', '61', '11', '17', '14']
122 ['24', '33', '46', '61', '11', '17', '14']
123 ['24', '33', '46', '61', '11', '17', '14']
124 ['24', '33', '46', '61', '11', '17', '14']
125 ['24', '33', '46', '61', '11', '17', '14']
126 ['24', '33', '46', '61', '11', '17', '14']
127 ['24', '33', '46', '61', '11', '17', '14']
128 ['24', '33', '46', '61', '11', '17', '14']
129 ['24', '33', '46', '61', '11', '17', '14']
140 ['39', '22', '43', '12', '58', '14', '21']
141 ['39', '22', '43', '12', '58', '14', '21']
142 ['39', '22', '43', '12', '58', '14', '21']
143 ['39', '22', '43', '12', '58', '14', '21']
144 ['39', '22', '43', '12', '58', '14', '21']
